gene	n_merged_intervals	total_band_width	frac_holdouts_outside
ENSG00000289991	1	326.4491495703072	0.0
DPEP2	1	41885.39249814027	0.0
DUS2	1	3764.8543247406005	0.0
ENSG00000289618	1	300.6189306113686	0.0
DDX28	1	1615.9863838775948	0.0
NFATC3	1	6901.830744890536	0.0
ENSG00000263276	1	219.02691665164392	0.0
PLA2G15	1	2479.4813087447783	0.0
SLC7A6	1	2421.641436844081	0.0
SLC7A6OS	1	576.1062625982177	0.0
ENSG00000279649	1	588.0990333365127	0.0
PRMT7	1	3027.238986072868	0.0
SMPD3	2	6092.1745330347	0.0
ENSG00000305762	2	1791.6647177701511	0.0
ZFP90	1	3100.8924683325686	0.0
CDH1	1	2480.9519267557184	0.0
TANGO6	1	2135.2599309053235	0.0
HAS3	1	182.34461761255992	0.0
CHTF8	1	162.4367831349405	0.0
UTP4	1	2139.9029617883643	0.0
SNTB2	1	4597.717720909645	0.0
VPS4A	1	6146.500680432463	0.0
COG8	1	2094.1165579486806	0.0
NIP7	1	1067.2083557601043	0.0
TERF2	1	2471.208268553506	0.0
CYB5B	1	3820.9526989162996	0.0
NFAT5	1	6311.364882422651	0.0
NQO1	1	1087.4075158528656	0.0
NOB1	1	1971.4200967450752	0.0
WWP2	1	11909.17274375952	0.0
CLEC18A	1	616.3044877838091	0.0
PDXDC2P-NPIPB14P	2	2142.425684670568	0.0
PDPR	1	3909.126576071489	0.0
SMG1P7	1	359.63137653515906	0.0
EXOSC6	1	2110.754734624098	0.0
AARS1	1	12166.871617381556	0.0
DDX19B	1	1785.4031299899136	0.0
DDX19A	1	2022.5660778360939	0.0
ST3GAL2	1	19155.66564834529	0.0
FCSK	1	2334.767133930184	0.0
COG4	1	5507.17141377709	0.0
SF3B3	1	18318.08842975707	0.0
MTSS2	2	1086.3495502546425	0.0
VAC14	1	4950.840616041187	0.0
VAC14-AS1	1	180.89665477349365	0.0
CMTR2	1	2187.7582159315675	0.0
ZNF23	1	5159.485578198154	0.0
ZNF19	1	350.09119110713283	0.0
TAT	2	12987.694366024814	0.0
PHLPP2	1	2075.1356809551057	0.0
AP1G1	1	24328.00160843887	0.0
ATXN1L	1	12777.14705137714	0.0
IST1	1	18726.29853635951	0.0
ZNF821	1	389.78957399878317	0.0
DHODH	1	3555.180903061803	0.0
HP	2	337754.41868664866	0.020000000000000018
TXNL4B	1	1386.3621290873093	0.0
DHX38	1	5744.703938898636	0.0
ZFHX3-AS1	2	337.23947989182346	0.0
ZFHX3	2	1555.4217210007523	0.0
PSMD7	1	2625.1453074219735	0.0
PDPR2P	1	1074.0418524006172	0.0
NPIPB15	2	2277.1610559870364	0.0
CLEC18B	1	167.66230520825647	0.0
GLG1	2	19713.12996961077	0.0
RFWD3	1	3750.6413493177233	0.0
MLKL	1	15613.870847948234	0.0
WDR59	1	5889.89606233889	0.0
ZNRF1	2	3817.690245118266	0.0
LDHD	2	1574.613605296976	0.0
ZFP1	1	654.0591258053722	0.0
CTRB2	1	1984.5287540074407	0.0
CTRB1	1	3882.677001480365	0.0
BCAR1	1	1820.8162525753849	0.0
CFDP1	1	2671.5700617783914	0.0
TMEM170A	1	2814.3004562233095	0.0
TMEM231	1	388.93296548787254	0.0
GABARAPL2	1	32261.777609895216	0.0
ENSG00000276523	1	553.693123543855	0.0
ADAT1	1	3394.2159186195227	0.0
KARS1	1	12047.179757928978	0.0
TERF2IP	1	22310.553379480407	0.0
MON1B	1	6435.226634061283	0.0
NUDT7	2	443.6461687328517	0.0
WWOX	1	563.4795016576676	0.0
MAF	1	8528.136747782904	0.020000000000000018
CDYL2	1	2228.089772125328	0.0
CMC2	1	2132.764475588995	0.0
CENPN	1	824.6758581022742	0.0
ATMIN	1	2860.4490553755654	0.0
GAN	1	1247.4375290513558	0.0
CMIP	1	20560.969675116037	0.0
ENSG00000297575	1	1697.0087578736648	0.0
ENSG00000299389	1	406.06081677473816	0.0
PLCG2	1	22368.315533623278	0.0
SDR42E1	2	812.0091025441271	0.0
MPHOSPH6	1	894.9054925129404	0.0
HSBP1	1	5842.624123370371	0.0
CDH13-AS2	1	336.6363527714313	0.0
MLYCD	1	1716.637575792522	0.0
OSGIN1	1	2855.908791362682	0.0
NECAB2	1	5346.463943194152	0.0
MBTPS1	1	6198.4225905136445	0.0
ENSG00000274677	1	175.61579543288866	0.0
HSDL1	1	1633.3594592097045	0.0
DNAAF1	2	1600.2712469812677	0.0
TAF1C	1	8036.566848453975	0.0
WFDC1	1	1674.893941599035	0.0
ATP2C2	1	6341.61673598489	0.0
ATP2C2-AS1	1	908.7166150051795	0.0
MEAK7	1	741.626842337411	0.0
COTL1	1	165016.8674127274	0.0
ENSG00000261471	1	3070.2418475073496	0.0
KLHL36	1	5490.458967322106	0.0
USP10	1	31109.775359033585	0.0
CRISPLD2	1	28088.786853357706	0.0
ENSG00000279622	1	1374.860435916506	0.0
ZDHHC7	1	13399.80645771285	0.0
ENSG00000289551	1	175.62632892882382	0.0
KIAA0513	1	19761.612105112476	0.0
GSE1	1	6064.304375796543	0.0
GINS2	1	2393.402668078727	0.0
C16orf74	2	1302.1772168704194	0.0
EMC8	1	1766.3035095750008	0.0
COX4I1	1	21218.7175755061	0.0
IRF8	2	14616.735731380195	0.0
MTHFSD	2	2535.6169535983527	0.0
C16orf95	1	271.89042451208803	0.0
FBXO31	1	3490.1506004423136	0.0
MAP1LC3B	1	37548.949567533986	0.0
ENSG00000261592	1	237.51877778126496	0.0
ZCCHC14	1	1608.2659249785002	0.0
ENSG00000276337	1	282.7381604179161	0.0
ENSG00000226180	1	166.3563740578491	0.0
KLHDC4	1	8182.016312773269	0.0
SLC7A5	2	45740.59202742891	0.0
ENSG00000300742	1	389.21098769679537	0.0
ENSG00000305326	1	631.7065041909821	0.0
BANP	1	3568.639286312937	0.0
ZNF469	1	519.2434892265187	0.0
ZFPM1	1	4467.468187572552	0.0
ZC3H18	1	6785.995965465856	0.0
CYBA	1	171045.53869670883	0.0
MVD	1	8837.017514476995	0.0
SNAI3-AS1	1	1499.4853307261765	0.0
SNAI3	1	2920.1434421199247	0.0
RNF166	1	30937.149002459653	0.0
CTU2	1	1220.1936861561746	0.0
ENSG00000278341	1	186.22970825335875	0.0
PIEZO1	1	15923.604991425545	0.0
ENSG00000260121	1	1482.1148361912365	0.0
CDT1	1	6827.807381775415	0.0
APRT	1	11261.36395378728	0.0
GALNS	1	4317.078007800898	0.0
TRAPPC2L	1	2145.2306808920052	0.0
CBFA2T3	1	8175.263379766583	0.0
ENSG00000259881	1	330.8566511405614	0.0
ENSG00000261226	1	232.70918050385393	0.0
ACSF3	1	3747.84681167994	0.0
SLC22A31	1	767.4129076931126	0.0
ZNF778-DT	1	397.7899672654222	0.0
ZNF778	1	956.0395261874271	0.0
ANKRD11	1	13832.518538965305	0.0
ENSG00000268218	1	1854.8478606704932	0.0
ENSG00000260279	1	543.2630504068678	0.0
ENSG00000261253	1	817.7157208776662	0.0
SPG7	1	16697.4174397115	0.0
RPL13	1	228870.25468142593	0.0
CPNE7	1	354.2165248016805	0.0
CHMP1A	1	17165.312444232375	0.0
SPATA33	1	601.8354924234768	0.0
CDK10	1	7580.785371456077	0.0
SPATA2L	1	6315.902457214226	0.0
VPS9D1	1	22577.38431400783	0.0
VPS9D1-AS1	2	1258.352977757469	0.0
ZNF276	1	8026.0045789277265	0.0
FANCA	1	2234.4041939061194	0.0
SPIRE2	1	687.9964434227558	0.0
TCF25	1	15901.55228718815	0.0
MC1R	1	1999.378223130214	0.0
TUBB3	3	1903.496995905261	0.0
DEF8	2	31421.24444395013	0.0
CENPBD1P	1	168.6047542312206	0.0
AFG3L1P	2	1327.4755147787014	0.0
DBNDD1	1	1152.2993498509372	0.0
GAS8	1	348.3171122980048	0.0
ENSG00000261172	1	3061.6403339010762	0.0
FAM157C	1	9252.977606132792	0.0
ENSG00000308408	1	302.8947514893272	0.0
CICP25	1	518.8051578030932	0.0
LINC02887	2	4766.223716226488	0.0
DOC2B	1	1293.329449767276	0.0
RPH3AL	1	1106.297208801397	0.0
LIAT1	1	330.52202214914166	0.0
RFLNB	1	57701.78337855211	0.0
VPS53	1	6436.145131690713	0.0
TLCD3A	1	405.4643207548807	0.0
GEMIN4	1	2007.2861578406616	0.0
GLOD4	1	2696.2149029910097	0.0
MRM3	1	1033.8935626408445	0.0
NXN	1	1160.0536951739587	0.0
TIMM22	1	1396.41354312525	0.0
ABR	1	18683.62705918739	0.0
YWHAE	1	23389.53799723594	0.0
CRK	1	3684.111776446876	0.0
MYO1C	1	4056.0354592618323	0.0
INPP5K	1	7048.932879711309	0.0
PITPNA	1	14041.01574079594	0.0
SLC43A2	1	44448.787253124756	0.0
SCARF1	1	18296.481564977497	0.0
RILP	1	11958.031508937125	0.0
PRPF8	1	28759.48974963374	0.0
TLCD2	1	445.0103325933111	0.0
MIR22HG	1	21691.41648435785	0.0
WDR81	1	5648.124345113308	0.0
SERPINF2	2	2646.6669142024593	0.0
SERPINF1	1	9592.015286520598	0.0
ENSG00000295186	1	281.56329981025664	0.0
SMYD4	1	1799.9771982764228	0.0
RPA1	1	7763.253376158737	0.0
DPH1	1	1852.053387776312	0.0
ENSG00000287553	1	198.6829045501869	0.0
HIC1	1	1924.5784623383558	0.0
SMG6	1	1855.1944577297804	0.0
SRR	1	205.00875292703265	0.0
TSR1	1	1158.6884111027152	0.0
SGSM2	1	13746.239395966357	0.0
SGSM2-AS1	1	402.21748408415965	0.0
MNT	1	6744.982278109533	0.0
METTL16	1	2742.4240616770794	0.0
PAFAH1B1	1	8225.729596255567	0.0
ENSG00000279432	1	655.6207080911723	0.0
ENSG00000272911	1	250.7910843903451	0.0
CLUH	1	5663.2559314113505	0.0
RAP1GAP2	1	25377.053463774573	0.0
ENSG00000309764	1	184.05230079071052	0.0
TRPV3	1	496.60042291254086	0.0
TRPV1	1	1085.2519717982639	0.0
SHPK	1	911.3687454516619	0.0
CTNS	1	1851.442102907433	0.0
TAX1BP3	1	4527.382151949236	0.0
EMC6	1	1512.1543075480731	0.0
P2RX5	1	9002.028476844134	0.0
ITGAE	1	1797.5608671628343	0.0
HASPIN	1	796.3697490420475	0.0
NCBP3	1	4409.823476524731	0.0
CAMKK1	1	8291.654445514954	0.0
P2RX1	1	24884.99627365347	0.0
ATP2A3	1	47505.67755904169	0.0
ZZEF1	1	14160.063628095088	0.0
CYB5D2	1	1547.3727298299154	0.0
ANKFY1	1	5027.692016985391	0.0
UBE2G1	1	3877.704995014261	0.0
SPNS3	1	4709.15169074831	0.0
ENSG00000262823	1	352.87660524426695	0.0
SPNS2	1	1725.4990151182913	0.0
MYBBP1A	1	5243.363713931895	0.0
ALOX15	1	4713.392269130089	0.0
PELP1	1	4986.897155653937	0.0
ARRB2	1	122929.04607967784	0.0
ENSG00000302420	2	8476.575204108316	0.0
MED11	1	2064.4262245067493	0.0
CXCL16	2	69043.98941098258	0.0
ZMYND15	1	3491.7678709753095	0.0
VMO1	1	1196.3760929263922	0.0
ENSG00000280254	1	1242.6133288679491	0.0
PSMB6	1	5929.103536816717	0.0
PLD2	1	4283.517202951573	0.0
MINK1	1	15216.612838205134	0.0
CHRNE	1	1802.8704641055665	0.0
C17orf107	1	2481.844641701025	0.0
GP1BA	2	4783.598677515785	0.0
SLC25A11	1	6587.53941838004	0.0
RNF167	1	25273.42390218123	0.0
PFN1	1	162840.53965319332	0.0
ENO3	1	68446.79212778938	0.0
SPAG7	1	3653.371436472657	0.0
CAMTA2	1	9345.966244488376	0.0
CAMTA2-AS1	1	505.2805898938346	0.0
KIF1C	2	11768.508801604221	0.0
ZFP3	1	289.8866239717298	0.0
ZNF232-AS1	1	259.09907637984566	0.0
ZNF232	1	805.2201472989688	0.0
ZNF594	1	498.77303594419044	0.0
ZNF594-DT	1	415.62116922203836	0.0
SCIMP	1	2229.624255821933	0.0
RABEP1	1	1281.8243129272748	0.0
NUP88	1	3370.605714027502	0.0
RPAIN	1	1780.6620761037614	0.020000000000000018
ENSG00000263272	1	997.1510032446336	0.0
C1QBP	1	6287.301429211644	0.0
DHX33	1	1471.107609159744	0.0
DERL2	1	3264.2722047210395	0.0
MIS12	1	2596.319511794644	0.0
NLRP1	1	41995.89379253473	0.020000000000000018
PIMREG	2	1066.002263084732	0.0
PITPNM3	1	260.597539658178	0.0
TXNDC17	1	1616.9149625861232	0.0
MED31	1	443.33154899629847	0.0
C17orf100	1	255.08604378370347	0.0
ENSG00000290366	1	215.47127813722514	0.0
XAF1	1	4453.305297639106	0.0
MIR497HG	1	1177.9555212060131	0.0
ALOX12	1	2449.5339223695837	0.0
RNASEK	1	50472.457214410446	0.0
C17orf49	1	1236.5713697786064	0.0
SLC16A13	1	480.56803909016276	0.0
SLC16A11	1	221.37261902361385	0.0
CLEC10A	1	3949.1364414234217	0.0
ASGR2	1	10521.184697033224	0.0
ENSG00000289977	1	1297.4318596935343	0.0
ASGR1	1	4875.81610645667	0.0
DLG4	1	4200.972639585155	0.0
ACADVL	1	33769.81828455109	0.0
DVL2	2	6973.099079597124	0.0
PHF23	1	8575.268726085238	0.0
GABARAP	1	122872.77825773937	0.0
CTDNEP1	1	15445.98818600286	0.0
ELP5	1	2470.706159911867	0.0
CLDN7	1	608.0343592800159	0.0
SLC2A4	1	2001.2966732437208	0.0
EIF5A	1	21123.327140275946	0.0
GPS2	1	8990.914167508377	0.0
NEURL4	1	4006.757727663431	0.0
ACAP1	1	57454.982439086256	0.0
KCTD11	1	1765.3417142580035	0.0
TNK1	1	529.0841536619615	0.0
PLSCR3	1	7646.873943833193	0.0
TMEM256	1	1725.246248038454	0.0
NLGN2	2	3021.7492321362615	0.0
TMEM102	1	766.1409272302014	0.0
FGF11	1	575.9357424790118	0.0
CHRNB1	1	894.5641655657693	0.0
ZBTB4	1	18290.974728919144	0.0
POLR2A	1	35008.89244854	0.0
TNFSF12	1	5473.426613428718	0.0
TNFSF13	1	11892.272140669942	0.0
SENP3	1	2688.3194164421075	0.0
EIF4A1	1	65559.86937695467	0.0
SNORA48	2	334.3468950789046	0.0
SNORD10	1	712.2333208696856	0.0
CD68	2	82523.48696218454	0.0
MPDU1-AS1	1	837.3369053392788	0.0
MPDU1	1	6952.0884308187815	0.0
FXR2	1	3469.498010149676	0.0
SAT2	1	6637.137173070474	0.0
ATP1B2	2	5644.717312533565	0.0
TP53	1	5374.383191853664	0.0
WRAP53	1	1560.7422700923166	0.0
KDM6B	1	68657.59200612149	0.0
TMEM88	1	2241.895991056395	0.0
NAA38	1	4740.771033594866	0.0
ENSG00000280046	1	431.20458522957836	0.0
CHD3	1	34181.69055231632	0.0
RNF227	1	486.2050012634428	0.0
KCNAB3	1	923.0546475717551	0.0
TRAPPC1	1	23014.693108985288	0.0
CNTROB	1	6417.8451416591	0.0
ALOX15B	1	6589.773205795828	0.0
ENSG00000214999	1	335.96363576718556	0.0
PER1	1	94608.42660661935	0.0
ENSG00000301902	2	3879.4147858928773	0.0
VAMP2	1	25136.262137106907	0.0
TMEM107	1	743.3065895212615	0.0
BORCS6	1	1713.5705455187097	0.0
AURKB	2	6011.931645635947	0.0
LINC00324	1	1024.7796977980915	0.0
CTC1	1	17681.606486658387	0.0
PFAS	1	1750.3326936713922	0.0
SLC25A35	2	1479.7432751626664	0.0
RANGRF	1	275.4344574486648	0.0
KRBA2	1	824.3014069418618	0.0
RPL26	1	45498.08589454047	0.0
NDEL1	1	20477.00562561358	0.0
MYH10	2	5015.091569563939	0.0
ENSG00000296473	1	276.88652818570233	0.0
MFSD6L	1	496.3205403152765	0.0
PIK3R6	1	4141.522278620707	0.0
PIK3R5	1	30417.249604153512	0.0
PIK3R5-DT	1	1298.727065902487	0.0
STX8	1	2634.290813320681	0.0
ENSG00000271851	1	160.37896946295254	0.0
USP43	1	401.3061500426618	0.0
RCVRN	1	1058.4786746528716	0.0
GAS7	1	62597.72302636268	0.0
MYH1	2	75031.76134966844	0.0
MYH2	2	63673.09799014749	0.020000000000000018
MYH3	1	928.0923264210966	0.0
SCO1	1	2706.3401315818037	0.0
ADPRM	2	2982.7381454827546	0.0
TMEM220	1	526.3936634072361	0.0
ZNF18	1	2247.1329249130704	0.0
MAP2K4	1	4723.42423851781	0.0
ELAC2	1	5617.312351119496	0.0
COX10-DT	2	1106.9285424312347	0.0
COX10	1	1233.5136910859655	0.0
HS3ST3B1	1	6835.7408610031225	0.0
ENSG00000266709	1	2825.018337932636	0.0
ENSG00000266378	1	908.1934950027903	0.0
PMP22	2	4558.071839712611	0.0
CDRT4	1	1134.9484241873445	0.0
TVP23C	1	813.312284061066	0.0
TRIM16	1	1106.9238328816364	0.0
ZNF286A	1	576.2328730802749	0.0
ADORA2B	1	821.9673884201081	0.0
ZSWIM7	1	1079.3913518905188	0.0
TTC19	1	1296.6362791791676	0.020000000000000018
NCOR1	1	14179.07918984258	0.0
ENSG00000227782	1	806.2148830159589	0.0
PIGL	1	1818.4001252970502	0.020000000000000018
CENPV	2	1636.360654239436	0.0
UBB	1	818.4265012588615	0.0
TRPV2	1	10730.579625753713	0.0
SNHG29	1	20299.324251140762	0.0
LRRC75A	1	1511.6641537172727	0.0
ZNF287	1	492.1068458331875	0.0
ZNF624	1	311.2548184910556	0.0
CCDC144A	1	412.78821270122603	0.0
ENSG00000290976	1	3069.328361636348	0.0
ENSG00000290698	1	1791.3228584382027	0.0
TNFRSF13B	2	4437.122953722639	0.0
MPRIP	1	15157.426590200585	0.0
ENSG00000278864	1	295.83446429052515	0.0
PLD6	1	1121.5834001716532	0.0
FLCN	1	15053.788690711042	0.0
COPS3	1	5137.945730763809	0.0
NT5M	1	5292.648111641157	0.020000000000000018
RPL13P12	1	19923.409954801897	0.0
MED9	1	1452.975685955696	0.0
RASD1	2	3020.7479915972217	0.0
PEMT	2	2257.760608585227	0.0
ENSG00000265511	1	129.76204771888317	0.0
ENSG00000264666	1	197.18083211991197	0.0
RAI1	1	3746.1458939383097	0.0
SREBF1	1	8501.490631628285	0.0
TOM1L2	1	4505.380588928566	0.0
ENSG00000197815	1	308.9148621400868	0.0
ATPAF2	1	1600.8822010840556	0.0
GID4	1	3603.0873025650762	0.0
DRG2	1	2626.4924852261984	0.0
MYO15A	1	184.2707664946207	0.0
ALKBH5	1	9344.693423093662	0.0
LLGL1	1	3410.2333987330862	0.0
FLII	1	28156.355892861007	0.0
MIEF2	1	1073.0175801384432	0.0
TOP3A	1	7015.016543533971	0.0
SMCR8	1	9429.69152408889	0.0
SHMT1	2	4181.160765298302	0.0
LGALS9C	1	3812.7766964722787	0.0
FAM106A	1	1445.9177506442431	0.0
TVP23B	1	889.4215976240824	0.0
PRPSAP2	1	2035.9612839101499	0.0
SLC5A10	1	351.25975518355943	0.0
FAM83G	1	1042.39052665769	0.0
GRAP	1	664.2976257285153	0.0
SNORD3A	1	1125.7632923343504	0.0
EPN2	1	739.4094420373256	0.0
B9D1	1	379.79048026707943	0.0
MAPK7	1	8455.033701264214	0.0
MFAP4	1	2763.3341588562857	0.0
RNF112	1	369.1316598089395	0.0
RPS2P46	2	2248.6171463557685	0.0
SLC47A1	1	445.60092892326276	0.0
ALDH3A2	1	2555.275551508174	0.0
ULK2	1	1476.9496055364157	0.0
ENSG00000270091	1	468.26820772784225	0.0
AKAP10	1	3835.6672054240134	0.0
SPECC1	1	7444.148161469792	0.0
ENSG00000291194	2	860.1948611791072	0.0
LGALS9B	1	2756.568620396484	0.0
USP22	1	8245.137100440355	0.0
DHRS7B	1	2699.6686856833176	0.0
TMEM11	1	2904.1622382625605	0.0
TMEM11-DT	1	221.9531848415951	0.0
NATD1	1	96413.21962104806	0.0
MAP2K3	1	76799.12562254995	0.0
LINC02693	1	896.0021028141258	0.0
WSB1	1	89458.16569818779	0.0
KSR1	1	12907.085142357604	0.0
LGALS9	1	30741.71855237253	0.0
LYRM9	1	516.7022618667407	0.0
NLK	1	1119.4827840457249	0.0
TMEM97	1	1446.3751277408317	0.0
IFT20	1	1431.3073361241193	0.0
TNFAIP1	1	1747.3926833941587	0.0
POLDIP2	1	6016.428906277871	0.0
TMEM199	1	1339.9918932368473	0.0
SARM1	1	1536.354949942052	0.0
VTN	2	13046.553365096814	0.0
SLC46A1	1	433.2162832379263	0.0
RSKR	1	1158.756916403167	0.020000000000000018
RPS7P1	1	303.86443490119433	0.0
UNC119	1	19806.73816749827	0.0
PIGS	1	5553.101712226552	0.0
ALDOC	1	13702.718142438254	0.0
SPAG5	1	5249.130159256224	0.0
SPAG5-AS1	1	186.55465708434198	0.0
BLTP2	1	7079.342093198407	0.0
SDF2	1	5617.520603502374	0.0
RPS12P28	1	244.72323800640518	0.0
SUPT6H	1	25311.660023636065	0.0
PROCA1	2	2195.11050668692	0.0
RAB34	1	2916.623847371068	0.0
RPL23A	1	28358.151378296534	0.0
ENSG00000264577	1	216.87524597412042	0.0
NEK8	2	1631.6077662387222	0.0
TRAF4	1	3858.4909398019136	0.0
ENSG00000265474	1	220.37576031408773	0.0
FAM222B	1	1382.8334408715164	0.0
ERAL1	1	3178.4557599332766	0.0
FLOT2	1	236096.4005813904	0.0
ENSG00000264304	1	1286.2315132661774	0.0
ENSG00000302825	1	718.9045553036702	0.0
DHRS13	1	5448.031631296951	0.0
PHF12	1	26660.901042724134	0.0
ENSG00000265845	1	379.7792563732143	0.0
PIPOX	2	9198.525415563694	0.0
SEZ6	1	321.81588337967344	0.0
MYO18A	1	13042.44421435502	0.0
NUFIP2	1	17632.220884871767	0.0
TAOK1	1	7490.4629939040115	0.0
ABHD15	2	6664.888441292275	0.0
TP53I13	1	8673.287722698904	0.0
ENSG00000290082	1	307.0385212231427	0.0
GIT1	2	14769.943279205792	0.0
ANKRD13B	2	7719.659578775932	0.0
CORO6	2	5367.840466484371	0.0
SSH2	1	63319.12208017701	0.0
ENSG00000265625	1	1205.4687104837421	0.0
NSRP1	1	1343.5819577411187	0.0
SLC6A4	2	733.0687846304354	0.0
BLMH	1	3296.942044929719	0.0
CPD	1	43377.11199802058	0.0
GOSR1	1	1941.6230759693424	0.0
ENSG00000290450	1	335.44551480025564	0.0
ENSG00000290928	1	799.9497781494797	0.0
CRLF3	1	5140.59962213716	0.0
ATAD5	1	1096.1569074432014	0.0
TEFM	1	325.13552192633045	0.0
ADAP2	1	5607.531660991812	0.0
RNF135	1	4239.345116617096	0.0
ENSG00000264456	1	773.9930217415189	0.0
ENSG00000291063	1	185.19286998806572	0.020000000000000018
NF1	1	3442.966352359041	0.0
OMG	1	1680.688104619541	0.0
EVI2B	1	156585.47659918814	0.0
EVI2A	1	15207.236571501868	0.0
RAB11FIP4	1	11177.73407644466	0.0
COPRS	1	995.8256585015578	0.0
UTP6	1	3464.6183481969983	0.0
SUZ12	1	4360.733748333276	0.0
LRRC37B	1	1120.0152945191244	0.0
ENSG00000293287	1	220.98009594472998	0.0
ENSG00000308099	1	289.3523783124793	0.0
ENSG00000278867	1	392.37579183159903	0.0
RHOT1	1	6055.999432327133	0.0
ENSG00000280033	1	173.92176691175322	0.0
C17orf75	1	731.5137771441129	0.0
ZNF207	1	14172.742309733252	0.0
PSMD11	1	4934.066287460484	0.0
CDK5R1	1	3482.9321232033353	0.0
MYO1D	1	1768.7728944010714	0.0
TMEM98	1	990.6758129060453	0.0
CCL2	1	3660.334853051496	0.0
CCT6B	1	160.1312552785322	0.0
ZNF830	1	1293.608753357999	0.0
LIG3	1	2345.5039593397973	0.0
RFFL	1	6566.98588698442	0.0
RAD51D	1	1784.7662412216987	0.020000000000000018
NLE1	1	1173.592326292145	0.0
UNC45B	2	1090.702390674906	0.0
ENSG00000266947	1	448.9137352422215	0.0
SLFN5	1	10555.77855387153	0.0
ENSG00000267364	1	919.2472366743513	0.0
SLFN11	1	8273.271078431188	0.0
ENSG00000267547	1	297.71275934925364	0.0
ENSG00000267648	1	387.36158199755346	0.0
SLFN12	1	1447.86198605358	0.0
SLFN13	1	14140.708478685841	0.0
SLFN12L	1	12591.456017832581	0.0
TAF5LP1	1	6622.109643466223	0.0
ENSG00000267074	1	2428.1136425721256	0.0
SLFN14	1	4670.563315228679	0.0
SNHG30	1	675.1737033422143	0.0
PEX12	1	376.10426140852746	0.0
AP2B1	1	21932.86519995281	0.0
MMP28	2	740.4988068383512	0.0
TAF15	2	12200.08995716441	0.0
HEATR9	1	763.3564080469705	0.0
ENSG00000270240	1	366.01122437045615	0.0
CCL5	2	142863.05552503906	0.0
CCL14	1	2650.9163925638595	0.0
CCL23	4	6490.685407115856	0.0
CCL18	1	3458.588047483023	0.0
CCL3-AS1	1	5905.943425728879	0.0
CCL3	1	19282.721896915187	0.0
CCL4	1	51167.22970858776	0.0
ENSG00000276241	1	1219.4525704665448	0.0
ENSG00000289485	1	332.2233143022836	0.0
ENSG00000274767	1	1917.507563336723	0.0
CCL3L3	2	14798.260324423856	0.0
CCL4L2	1	15195.546147484978	0.0
ZNHIT3	1	1179.2311883219302	0.0
MYO19	1	2347.704818490935	0.0
PIGW	1	307.3474843947936	0.0
GGNBP2	1	6378.726503896091	0.0
DHRS11	1	535.2118636240797	0.0
MRM1	1	606.3670769472736	0.0
AATF	1	6867.913930977296	0.0
ACACA	1	1659.4002429846819	0.0
TADA2A	1	1466.364472029618	0.0
DUSP14	1	434.7787678689645	0.0
SYNRG	1	11592.492015005782	0.0
DDX52	1	2564.703019201546	0.0
TBC1D3L	1	1924.770809065717	0.0
TBC1D3D	1	378.54643004227506	0.0
MRPL45	1	1953.4333900601039	0.0
SOCS7	1	1744.7695845225317	0.0
ARHGAP23	2	2175.3423096852057	0.0
EPOP	2	6741.28375760422	0.0
ENSG00000277969	1	664.5209417602124	0.0
MLLT6	1	33713.39916849777	0.0
ENSG00000275665	1	180.13267482917968	0.0
CISD3	1	3955.917494264584	0.0
PSMB3	1	21029.60778380177	0.0
PIP4K2B	1	4612.409956506096	0.0
CWC25	1	11675.331206681964	0.0
RPL23	1	45838.741908694974	0.0
LASP1	1	44623.12732636682	0.0
LASP1NB	1	2196.7792445240657	0.0
PLXDC1	2	7989.957590806822	0.0
CACNB1	1	3161.326188847353	0.0
RPL19	1	94296.88650193663	0.0
FBXL20	1	5024.1733977424765	0.0
MED1	1	2892.3851784045673	0.0
CDK12	1	8106.01455705887	0.0
PPP1R1B	1	1313.9705994936505	0.0
STARD3	1	8302.405171022556	0.0
TCAP	1	43558.491532728825	0.0
PNMT	1	302.7635915338	0.0
PGAP3	1	3036.0985230979372	0.0
ERBB2	1	3443.8129234621606	0.0
MIEN1	1	3253.800634582942	0.0
IKZF3	2	25141.578524338325	0.0
GSDMB	1	9578.667437220074	0.0
ORMDL3	1	9563.18182386708	0.0
GSDMA	2	764.3679506428434	0.0
PSMD3	1	5946.343977177399	0.0
MED24	1	6628.575577984061	0.0
THRA	1	3370.9143327864695	0.0
NR1D1	1	3168.314700656652	0.0
ENSG00000279199	1	209.94018439463485	0.0
MSL1	1	48824.64927987206	0.0
CASC3	1	32223.50868819727	0.0
RAPGEFL1	1	2905.439938851499	0.0
WIPF2	1	6674.69111644393	0.0
CDC6	1	1945.0744358295415	0.0
RARA	1	29248.175412642944	0.0
ENSG00000287644	1	878.122604213344	0.0
RARA-AS1	1	2585.2753273605454	0.0
ENSG00000278918	1	3772.5607218922014	0.0
GJD3-AS1	1	185.12554142203464	0.0
TOP2A	1	13953.895750955293	0.0
IGFBP4	1	8179.335347873017	0.0
TNS4	2	430.89232444726514	0.0
ENSG00000266088	1	785.1610899855793	0.0
CCR7	1	22644.060658523915	0.0
SMARCE1	1	6069.607173485435	0.0
ENSG00000278834	1	273.9164483407694	0.0
KRT10	1	6839.084552567027	0.0
KRT10-AS1	1	929.4791587537428	0.0
KRT23	2	20383.069898426875	0.0
KRT13	3	44227.22211099911	0.0
KRT15	2	1202.4133964066677	0.0
