gene,mean_train,max_train,uncov_k0.1,hin_rate_k0.1,n_intervals_k0.1
MED16,3967.0386583802733,11461.92653815241,0.22272874130681963,1.0,14
CUEDC2,1303.3360453255816,3518.4021409568854,0.22271658212860068,1.0,15
KPNA6,2320.613323927499,5390.1877345554,0.2227143485055919,1.0,12
AKAP9,976.0772674227683,4580.919733381607,0.22265473348556641,0.96,18
ARIH1,2019.454892863784,5749.945582921774,0.22261828235352843,0.98,10
HSDL2,2152.851589253103,7205.900453708996,0.22256641801342547,1.0,11
AP1G2,1854.8008996300791,5110.544201288596,0.22254625156816688,1.0,11
NCK2,1921.5613266999098,5126.555306881424,0.22248305742616015,0.96,20
LINC00987,83.79800829119792,663.2225772724447,0.22242773599589716,0.92,15
SAFB,4425.578449876807,9869.879535610036,0.2224268715279517,1.0,12
EIF2S2,1759.8477502857054,4683.872168413457,0.2223692318780014,0.98,11
ENSG00000234389,1255.5058450828878,10155.775835533996,0.22236549140504636,0.96,35
ENSG00000295320,31.27413830030336,202.59716617606747,0.22235354900022275,0.98,6
AMER1,76.48114788768041,397.18309458137253,0.22230004379553414,0.98,16
LINC02284,46.207904342832,225.73732298438662,0.22229920207583342,0.98,10
CDC42SE1,28503.31528973146,63514.742891530965,0.22227174971867647,0.98,12
SH3BP2,16208.298767284128,33730.32038731172,0.2222592873755117,1.0,15
ENSG00000287338,69.04454255270299,419.21556119187903,0.2221813475800336,0.9,6
SNRNP70,8907.88444235136,21750.69430884163,0.22211523420628365,0.96,10
ELK3,770.9811795489799,2650.5176488288944,0.22211450914748732,0.94,13
BRD3,592.4418207631489,1748.2481406354077,0.2221066198622863,0.98,11
ENSG00000306285,31.324852695751698,276.4144729005743,0.22207031314454695,0.88,10
RN7SKP16,99.51157183164128,699.6759434727766,0.22204672424912675,0.96,16
CIZ1,3819.0626396758357,11835.34179183875,0.22197623449496784,1.0,11
TRPV5,17.78465147965699,140.8388222407932,0.2219578717654761,0.9,11
RPA2,2233.6189368258156,5080.047504674252,0.22195108991085832,1.0,16
ENSG00000288990,119.15932036195929,486.4319995086485,0.22195011811824628,0.96,15
NUP88,764.2213460951377,2686.465787632065,0.2219466540224656,0.98,13
PARL,910.3874783683601,3555.497504522842,0.22193105914656408,1.0,14
BEST1,4604.726653082047,16591.946648093817,0.22191278263135783,0.98,20
TRAM2-AS1,51.774032862137844,188.78972439817025,0.22189849720221255,1.0,12
POLRMTP1,21.490712429196435,139.08244939303398,0.22187204625409862,0.94,6
VPS53,1754.7422644560174,5231.078607294891,0.2218564487475353,0.98,11
AMBRA1,920.8783785617633,2953.8848689727242,0.22184968490541768,0.98,14
CYTIP,20709.47243472399,68558.24403384521,0.2218316277722172,0.96,11
GRK5,886.00371554142,3129.2028593946875,0.2217726333661736,0.98,10
PRKCSH,9369.961273360414,24953.63475209785,0.2217567810455947,1.0,14
AP1M1,3877.053308580542,8209.938078490562,0.22175458903084055,1.0,15
MMD,425.6145810008019,2007.8383263289456,0.22169096549251777,0.94,23
ENSG00000287265,123.99859300626797,504.52243009221394,0.22169065559844747,0.92,12
FIBP,1670.7833253489464,4808.869192516113,0.22166183206412504,0.98,10
PDP1,229.47599082822248,1233.3920110718618,0.22162104234827518,1.0,19
ZNF154,116.42577837541288,692.6592598659697,0.22159924801673314,0.96,17
ENSG00000244459,119.16133790110922,426.7897730721321,0.2215753586473933,1.0,15
MAP7D3,197.45568020279842,683.47065909554,0.22153429631887678,1.0,15
NPTXR,191.02980386364948,1172.9088252655038,0.22151586845753668,0.98,20
MTG2,1379.3240534596716,3300.1286158197695,0.22147090572686845,1.0,13
WDR55,1393.0162117652678,3292.0055333764576,0.22146385967317317,0.98,15
ENSG00000286872,17.23901616737237,157.3605678268226,0.22145929530957587,0.84,11
DNAJB12,2499.9954540782614,5517.6300800491745,0.22145400596133202,1.0,6
NUP133,639.4050590326833,2170.7770532716672,0.22145064722096486,1.0,14
PCF11,2481.020397953912,7307.191789396453,0.22143058912020797,0.94,14
ANGEL2,426.2009842834277,1734.3885757691235,0.22142875001535167,0.98,19
TRAPPC1,6052.014110959277,18521.889450218772,0.221418219917759,0.96,17
HEG1,512.4384313772082,3971.2478980928613,0.22137976179627905,0.94,21
CAB39L,133.01328538979564,385.3373814449856,0.22135651714475768,1.0,11
SLC4A8,118.83804819524862,621.6397661328766,0.22133705227229228,1.0,18
DGKD,7317.653268199208,19795.847521807,0.22130181126235282,1.0,22
RIC3,169.10991359263053,1051.493321685446,0.2212473254744587,0.96,19
CHM,223.66010624133693,1012.6853736015127,0.22123686733969405,0.96,17
WDTC1,9024.500341631803,18777.9395424539,0.2211458413900178,0.98,10
SLC25A28,2454.532948298559,7316.466810179647,0.2211132468128183,0.98,14
ELOVL7,108.94410632751179,658.8336146182024,0.2210886504672256,0.98,18
RNF170,267.4765089759665,1212.661931025566,0.22105732416836932,1.0,9
SDCBP2-AS1,86.50683054019562,351.5502047194973,0.2210572766604767,0.98,8
ENSG00000284526,110.63901732387556,675.8596735933922,0.2210141020827341,0.98,14
TARBP1,506.029294628038,2699.594810675026,0.22099139969815085,0.92,17
LINC02384,398.6042912086252,3141.6349323706663,0.22098522057262082,0.92,15
RPL27,8944.381659289504,43237.8986643402,0.22097987790695162,0.98,18
PRPF3,2222.467991574064,5604.650600487418,0.22097796259740843,0.98,10
MGRN1,7831.516087801991,29275.621096214236,0.22097478384093816,1.0,20
WDR70,406.57167009154307,1099.496277675434,0.22096604795384478,1.0,10
DOCK10,1424.9413254124001,7830.55677197845,0.22089486662489288,0.96,24
ENHO,16.505277853898992,123.46159714038424,0.22087015384044717,0.94,5
NF1,986.6212864879091,2748.7809961079333,0.2208443802600638,1.0,10
LCMT1,478.32501636376503,1178.0396075441306,0.22080609181339494,1.0,8
TRPS1,713.9218927738949,3101.575721551623,0.2207936785565734,1.0,15
CEBPB,16996.185059812393,71080.99357661609,0.22077186962921702,0.98,21
CLCC1,193.94407652304605,774.4983456396401,0.22076450823544447,0.98,11
ENSG00000260249,52.547535181233336,248.30318747565508,0.2207176322635679,0.94,14
ACAP1,17613.818152206248,46570.86900797849,0.22065435466856165,0.98,17
MAPKAP1,1319.0634408935518,2554.3996847631556,0.2205905774769341,1.0,9
PAIP2,1622.6086324447467,3432.772362906171,0.22057883908555975,1.0,11
EDC3,752.1821046607757,2105.2724984180345,0.22057651672335288,0.98,14
SH3RF3,292.5999163070916,1341.0234154697082,0.2205582911513071,0.96,17
NAA60,3235.8466275974038,7504.74587393176,0.2205297263008893,1.0,12
LILRB2,14882.509527865754,44037.522311195695,0.22051787038635562,1.0,18
CHD8,1911.6434640540326,5569.337271006867,0.22044675860236262,1.0,20
WDR43,326.09567305639837,1318.6829453650867,0.22044229748991795,0.96,16
HNRNPUL1,8773.996073990222,24586.20314097616,0.2204267112835847,0.98,10
XKR6,45.04016438490923,270.5042322721487,0.22041986000893699,0.98,11
SLC25A26,340.9075953502797,1333.9017426970854,0.22041725552343183,0.94,11
ZNF544,232.82469935643428,884.6259032440602,0.22038767041305785,0.96,12
DENND3,25439.573491699935,75792.77983344739,0.22037807640210094,0.94,11
UAP1L1,797.0168274229347,2803.496017746313,0.220370378819308,0.98,18
C6orf89,3133.5368478269884,7252.6650980712275,0.22033149857738643,1.0,12
DRAIC,95.73847636814939,417.7360571579972,0.22032399758336607,0.94,8
PAPOLG,635.0434134230367,1768.973332544414,0.22029154599747292,0.98,14
COX7C,2054.7064826709698,10353.603754157279,0.22027224765593745,0.98,24
EXOC3,3637.148789499905,7399.97539041697,0.22020580540553258,1.0,10
SLC22A18,1251.179372620925,4864.641085118143,0.22019634318891823,0.98,16
PCID2,751.1446371286175,2846.0404525632125,0.22019338284731516,0.94,13
TWF1,393.5539587631295,1853.6970759693322,0.2201871548176524,0.92,18
ITGB2-AS1,4424.5021497921625,13804.963180109557,0.22018441361772423,0.98,12
MRPS17,141.08027946478987,563.4632691205707,0.22017448696972697,0.94,15
PRUNE1,791.6579400153724,2096.008618050347,0.22017350865903607,1.0,12
ZNF746,3881.1650773975944,12500.79036376483,0.22017298152482068,1.0,10
VPS13B,1747.7763102112049,5019.545143830337,0.22006219791058879,0.94,8
JOSD2,743.9336727151373,2454.4201768838902,0.22001394826600074,1.0,7
CDC16,896.0301133725944,2743.026056570729,0.21986942343236748,1.0,11
TOR4A,2243.0451682332987,9446.91097935742,0.21986936269678314,1.0,16
DENND5A,9083.7119945101,24289.049056331165,0.21978808987148657,0.96,15
RPL23AP42,75.6238600965512,481.96801251212116,0.2197843319345718,1.0,12
TP53INP1,3297.139475767702,13154.840424841906,0.21974588460100708,0.96,17
CLK3,5829.889606112196,12226.008478894606,0.21974078039564293,1.0,5
FIP1L1,995.9886040313683,2363.4926040646296,0.2197351765826353,1.0,11
RFX1,1209.3874500080008,2991.4648256207174,0.21972638008995493,1.0,15
NDUFA2,796.1991944868018,2064.631881077866,0.21971384405321925,1.0,11
TTLL3,6876.813038469075,16600.332808173353,0.21969330520604802,1.0,13
PLPPR2,9216.18839148074,24123.557554454957,0.2196773225719868,0.96,17
HERC2,664.5596781707991,2569.481203011188,0.21966490461662802,0.98,13
KAT5,1296.7163913506377,2521.399552388044,0.21964329647950687,0.98,11
AHCYL1,2088.8410951822516,3991.393996124055,0.2196338119905532,0.98,10
ENSG00000279570,36.91415405423889,280.85492788049976,0.21962689737919483,0.92,8
ENSG00000254910,262.01206146514676,1058.8638610355033,0.21960672214512944,1.0,16
ENSG00000280433,98.62429449268821,386.4633855114255,0.21959621672968577,0.98,15
DCAF13,289.26347354092053,1210.4925894673809,0.21959531237623742,0.98,14
BORCS7,251.60106942072184,949.0869317060557,0.21958312510547007,0.96,13
CPSF3,711.1739289174328,2058.0566367701235,0.21954039297126715,0.98,15
DHRSX,730.4413679762948,1904.4137225941029,0.2195188025477426,1.0,10
PDE4DIPP2,37.48443228842929,232.34772641073667,0.21951127790950797,0.98,6
ANXA5,8383.455136909735,23634.604313475767,0.2195077170268056,1.0,15
TMSB4X,115933.68635524267,248832.7408258587,0.21947698938598248,0.98,9
MTMR10,1932.1190350023874,5626.520870920051,0.21946432753224654,0.94,11
HDAC6,1738.913197561378,5346.103473219339,0.2194418918054225,0.98,8
UNC13D,14952.386538705716,37381.99714552502,0.2194243157526783,1.0,16
YTHDF2,1329.1651743743043,3344.053692568112,0.21937189366604648,1.0,15
PNISR,3216.341951166783,11132.524838630656,0.2193643055527389,0.92,18
TMEM44-AS1,80.44326493141313,371.06987316609593,0.2193451707623285,1.0,13
KLRB1,1165.0673842181818,7697.099434352615,0.21932140197953454,0.96,30
UGP2,3647.265277007533,10537.419789609043,0.2193202624360947,1.0,15
NUP210,5008.194260317362,25751.27956056134,0.21929868533132524,0.98,18
CNDP2,2995.371294727472,10398.158107160232,0.2192986571383162,1.0,15
NOC2L,1330.1409205364987,4615.173827244663,0.21926654524854228,1.0,11
ZNF281,1122.9877895782631,5229.65500511886,0.21926533763145828,1.0,17
ENSG00000299595,26.416747746728902,219.1886212978636,0.21925934626810195,0.86,8
FGD2,3239.518314469895,11472.501964315086,0.21922188456711345,1.0,21
GOLGA2,1685.4567462116897,4809.391005130354,0.21919551723691422,1.0,12
LYRM9,127.46637205092144,405.11975972437307,0.21918722465045193,0.98,13
TRIM65,533.0405745561781,2102.527728048855,0.21917125848026198,0.98,21
IL2RG,23680.498836509567,65449.65538463433,0.2191545891728066,1.0,12
SH2D3A,565.2138830279139,3009.4493954873064,0.21914017736080005,0.98,15
ENSG00000279602,19.247962361206667,201.19328531441667,0.21909926074591435,0.94,13
ZBP1,1602.5629059815008,8346.47512714997,0.21902200191819954,0.98,15
SEC16A,3937.224001403999,13381.253938883283,0.2189894233781149,1.0,20
RPS6KB2,2017.2062510503447,4073.647314821553,0.21898067614413907,1.0,7
LINC00106,32.389338086796045,178.17098092179515,0.2189494435399607,0.98,10
ELMO1,3389.129170279024,9054.713896541203,0.21892630133082625,1.0,13
KANSL3,1886.8439188585446,6450.26449654873,0.2189203251131676,0.96,8
TRIM26,2161.424440927834,7095.866646549854,0.2188948286706136,0.98,17
MED8-AS1,45.15043096469855,203.44109919566242,0.21886886366744518,1.0,11
LBH,2877.6844592378607,14672.101334933086,0.21885203300483924,0.96,18
MRPS22,294.1838482796381,884.0066849604976,0.218829150527323,1.0,14
MRTFA,4470.7776563178995,9612.993675224918,0.21878777904186408,1.0,15
EIF4G3,2404.5603160526284,8123.260930172653,0.21877606158256713,0.98,13
LTK,287.5569701888046,2520.5771754826164,0.2187401540834749,0.94,21
CTSC,6515.958385284179,22319.416958588077,0.2187188832210647,1.0,12
CXXC5,718.9962626068223,2566.1743535507744,0.21868909819769933,0.98,13
LINC01270,942.1964627040677,5887.8831497565725,0.21868000100449858,1.0,22
MAPK8IP3,7764.97668687702,20623.02191876225,0.21867497858149654,0.96,14
ZC3H18,2261.0846089459915,5451.626899300942,0.21867124521657644,0.98,12
ZNF136,161.20415773933274,721.5931276831558,0.21866413712101118,0.98,17
NAPB,524.6579818828972,3023.402692753249,0.21862323705119457,0.98,24
PPA2,832.4326023734966,2650.0123319336262,0.21858322950602627,1.0,12
MKRN2,266.48113108907216,711.6843222810121,0.21858085678837158,1.0,9
CFAP44,113.32770510741807,581.3077079634658,0.2185768316535892,0.92,14
SPOUT1,739.5087368241301,2496.6785750282033,0.21857130948234982,0.98,15
RPUSD1,1066.5968218206476,3271.2016446210814,0.21854946340714665,1.0,10
TMA16,119.02299481892234,451.7482393336603,0.21854025747268568,0.96,12
UBE2G1,1463.0553522956577,3202.7035768816086,0.2185190197129696,1.0,8
LMNTD2,121.97452668707764,467.15535229426774,0.2184316459079726,0.98,8
UBXN11,3698.84301165318,10637.593249862759,0.2184066303134915,0.98,11
KAT7,2088.585954796843,5570.570260656942,0.21840471717934418,0.98,11
SRP14,3705.3857184681215,9028.566911332106,0.21835381769005757,0.98,9
ECD,799.6714740805496,2070.130227465971,0.2183441560638587,1.0,11
POLR1HASP,1618.9146039182237,7384.950426416067,0.21832766315981256,0.96,12
PDSS2,206.3226479535516,640.4643185092992,0.2183193887966154,1.0,6
NUP205,839.1376849651651,3408.0589153152205,0.2183066696273016,0.98,16
ENSG00000281100,44.54283847762176,268.51063393544473,0.2182911056229836,0.96,8
C3orf62,1647.100386741622,6591.923573518782,0.21828345785790404,1.0,12
ATG5,430.3786172446394,1401.9774133236526,0.21827873719113866,0.96,15
DAD1,3280.3058721893863,8972.08700223808,0.21819619315362837,0.98,12
SLBP,1342.7582497774793,3794.779538559102,0.21819537444724757,0.96,12
PHKG2,1760.2936963710222,3672.383316985599,0.21818206808437368,0.98,11
PDK3,2509.441713130552,7543.180597949887,0.21817661864295124,0.98,18
MED19,172.00721224233382,604.6086599691315,0.21816824381047117,1.0,11
ENSG00000255649,22.257925472152277,151.88425805613306,0.21813206482739977,1.0,8
ENSG00000287631,25.33445397688885,135.67082936690454,0.2181228575656593,0.98,7
TTC4,377.3681145140876,1289.2222465882428,0.21809201657868893,1.0,14
CNIH3,58.570518999667776,291.0089778678511,0.2180546701116688,0.96,13
ENSG00000278600,2529.4989873386444,12703.204576432492,0.2180449274373173,0.96,17
PDIK1L,93.75341855730967,513.0492785108164,0.2180159871720453,0.94,18
ENSG00000289520,45.356792639496454,224.45667155150412,0.21801213386159557,1.0,9
LCK,5367.910030160198,27571.743584729244,0.21798151711359348,0.96,22
HLA-A,54879.52394371392,133922.71936637696,0.2179792755847333,0.98,7
ZNF324B,64.682948691548,236.62451925195938,0.21792677083754408,1.0,11
MFAP3,627.2996943690681,2723.821205050741,0.21791455842319862,1.0,11
UBE2D3,13346.967928285796,27053.444115715385,0.21790679616780928,1.0,10
ENSG00000288924,379.30656112847737,1237.6613677181506,0.21790385439651017,1.0,15
FNTA,1270.9534334045115,3374.741128131794,0.21789439142250044,1.0,12
U2SURP,1049.354221421609,3421.2106734139415,0.21789359255875584,0.96,17
KIAA0930,7468.659288018575,27539.732701103192,0.2178889163532155,0.96,9
RFK,203.30105793769653,773.3702654930488,0.2178631080827217,0.96,11
CYC1,2276.1438725280636,6093.901783285787,0.21785736599249195,1.0,11
H4C4,31.13176248111638,202.29807299583587,0.21784722916934018,0.96,10
P2RX4,1336.6858841091691,4613.540685510775,0.2178398625679635,1.0,17
GDAP1,69.93387442716728,301.8316142997918,0.21782950555310543,1.0,10
DNAH10,84.91352522853644,603.3325303702296,0.21775140415303518,0.92,12
SLC17A5,510.8440919469987,1340.1027246042117,0.21770771608361916,1.0,11
GTF2F2,374.27221763480685,1228.0113773416354,0.2176882862892029,1.0,12
ENSG00000273058,24.331480078136078,127.13366162096912,0.2176742089508591,0.98,8
TPR,3302.7048756362524,8904.936501518252,0.21766922190018168,0.98,15
ENSG00000284634,385.82993306881167,1988.7469872697288,0.2176427944997199,0.98,18
TAS1R3,100.97103344151145,473.64076231630565,0.21759493395872387,1.0,14
RPS7P1,29.23740756163509,232.94568510759646,0.21758958444569776,0.96,10
ENSG00000290927,528.1033041276187,2924.27117672352,0.2175659848307674,0.96,22
IGFLR1,2464.0203267109723,8600.203689288315,0.2175649849916924,1.0,16
ADAM23,41.70003687112201,307.2670993740099,0.21755176474056714,0.94,12
MOB1A,8240.761339791763,20861.03068709065,0.21748229055499035,0.98,10
ENSG00000256706,30.512563102623123,197.43130324564962,0.21747860325953228,0.98,10
ENSG00000298634,63.60925831748281,331.40764910460143,0.21747115934925754,0.98,9
TTLL4,1174.2790497318538,3844.650736701909,0.21745731349331943,0.98,19
RTF1,2099.3219300447395,5417.924744244137,0.2174110458942924,1.0,10
PANX1,179.32650677760265,636.3675420555444,0.2174011058297134,0.96,12
TTF2,245.0046384216156,1112.4130017634395,0.21739675879164677,0.98,19
TADA3,3013.0788729446076,8444.177563051977,0.21737440756400395,1.0,8
ACIN1,7261.786090257692,13428.821802667333,0.2173586864312812,0.98,13
ENSG00000245156,74.48066996691789,324.88018132079736,0.2173311923944088,0.98,7
SDHAF2,1350.6637301466953,3143.050689820627,0.21731861891398807,1.0,7
ASH2L,1431.5704627600646,3215.637202536665,0.21725532201203224,0.98,9
TAF8,1135.9939040399051,3108.1475338505284,0.21724026684899667,1.0,11
CSTA,1967.5695329286277,8337.791629101184,0.2171974035004529,0.98,19
SCAMP4,1486.7057662196896,4210.783919058756,0.2171845100145645,1.0,16
TSC2,3196.7979915928045,8272.411311083093,0.21718103544034262,1.0,10
CRYZL1,376.0190608775118,1037.8658569552488,0.21716281218429678,1.0,10
RNF138,892.9165615769301,3884.332989519776,0.21715868021986773,0.94,21
TRIOBP,3795.4504773864173,11773.270332547267,0.21714587610932945,1.0,15
GMPS,890.7112025975116,3532.1521428411415,0.2170884281024399,0.98,17
ENSG00000276517,96.90107815862504,675.4065607254582,0.2170839288381604,0.96,11
SNHG8,384.1271885801111,2478.2680636604623,0.21705785859717053,0.96,20
ENSG00000279453,190.75880488802278,663.0309469178792,0.21705432285929926,1.0,11
ENSG00000228804,55.98018516177052,494.22286510583604,0.21702451540268985,0.92,15
CASP3,829.5559353343929,2743.1324003252744,0.21702212752275085,0.98,15
SMPD1,1184.7646073427072,3633.415360940894,0.2169821369405811,1.0,15
EMSY,641.8575353610363,2140.67485683132,0.21697286564011697,0.94,13
GPSM3,33805.32057630204,91804.71276997491,0.21688942143962897,0.98,20
USP40,309.5037071264974,1103.1642087595462,0.21687043395604155,1.0,14
LRRC14,545.0965996394218,1971.0782432832868,0.21685622146380257,0.98,15
SNHG29,3522.9791424981477,16057.110293686183,0.2168555482679917,1.0,18
ENSG00000289698,174.20279608228395,883.2119948935833,0.2168436367507539,1.0,17
SNX14,1090.785259350577,3889.988426561333,0.2168309212203029,1.0,13
ENSG00000267546,21.07031227014159,119.22806574288659,0.21679854103353557,0.98,3
SAFB2,2778.370443947765,6301.119081858001,0.21677448626554618,1.0,15
CD300LF,3826.8597977277423,12636.739286677137,0.21677101107127061,1.0,11
CLN8-AS1,1196.4258902466422,6189.525468035581,0.21673341832627158,0.94,19
CIAPIN1,700.0066137743561,1913.2606744580835,0.21671578886667064,0.98,12
SUMO4,31.44933943187731,243.46733230707864,0.2167114361384579,0.88,10
TMEM147-AS1,152.03849956277833,678.5556066784129,0.21668397254207317,0.94,15
SERBP1,4526.924678679608,11766.439578989004,0.2166357345438551,1.0,11
ACAD10,841.3244282581808,2095.264975516299,0.2166247566224575,1.0,10
RSRP1,5303.696208692234,21611.56776264665,0.21660374901803447,0.94,16
DMAP1,1597.5231630511933,4357.988049043624,0.21659217608945414,1.0,12
ENSG00000255422,49.11507411467579,308.5766661014,0.21656440473824812,0.94,12
ZFP82,52.51400073979492,284.99514174245894,0.21656166926009068,0.98,12
FHL3,2931.859862417874,11762.278667234688,0.216547640870424,0.96,18
TLR9,946.1555511866426,5598.855255595739,0.21654496947198232,1.0,18
G2E3,204.46514377009768,840.6198537967922,0.21654416066019566,0.94,16
ZEB2,5097.3558996857455,17857.315178550612,0.21653028941160357,0.94,18
EVI2A,2350.0036628822527,11909.197345896258,0.21652949930727883,0.96,23
ARHGEF18,4116.507258522154,12367.110903256818,0.2165137437725988,0.98,22
MIR670HG,25.42535928110522,137.43848551485448,0.21644922388844245,0.98,5
AGO1,2293.6114748932864,6510.059264163736,0.21640671098819486,0.98,18
ZNF718,74.61191513112732,370.03513489147207,0.2163976081490293,0.94,18
AP4B1,712.1793725777056,2084.5748215422823,0.21637734512359819,1.0,16
ACVR1B,1838.407929497876,6373.691253578798,0.21635998495510322,1.0,17
TMEM131L,2940.126316410617,5470.4281538145715,0.21634433187097835,0.98,8
DVL1,1047.4663362445758,3550.9746866546548,0.21633989342893178,0.98,8
VIPAS39,1086.5613070998002,2254.0993931745875,0.2163121732575657,1.0,10
MAP2K4,1297.4130026842706,3786.977435134259,0.21629322031240206,0.96,10
YWHAB,12070.007289715784,26731.899875927207,0.21626495240076093,0.98,14
TSSK4,44.69377878408681,250.55894997039871,0.21625759555174084,0.94,10
ENSG00000289031,22.424123074555563,106.83560912991604,0.2162155199244874,0.9,7
FAM182A,23.816546254570692,160.08525687560407,0.2161890083553385,0.98,6
ENSG00000286942,24.35495131099004,206.9998526868136,0.21616801778278916,0.88,10
MAP4,2332.9612079724243,9971.805673484274,0.2161465857207523,1.0,11
MBTD1,555.7131948028486,1942.0762792444593,0.21613940473765525,1.0,16
ST7L,169.26344589242504,543.6902629416336,0.21603558168613235,1.0,11
ENSG00000287737,220.64603814942166,1228.6892250511423,0.21602316282548506,1.0,12
PPP1R11,4349.727870233547,8191.853485701202,0.21601381811711529,1.0,13
PGLS,2950.1658658220645,10341.059034484968,0.2159914128248157,1.0,19
RALGAPA2,4621.957797799946,18767.526521087653,0.21588839379703617,1.0,16
METTL3,823.6768905992004,2801.324475027561,0.21584963785399225,0.96,11
CIRBP,9259.20755568014,22842.613564925905,0.21581537487694336,0.98,13
NUP62,1750.9510030610463,5386.037019237784,0.21580936046764443,1.0,9
ZNF829,27.283265953534887,157.74967950130625,0.21577804295841974,0.96,10
ENSG00000290084,192.07314934979703,1558.1248359423903,0.2157563353854146,0.9,14
KCNH7,160.76487973608363,1111.6431084188146,0.215735970316432,0.96,12
AMPD3,2284.7613677766826,7964.425123225306,0.21570715709466137,0.94,12
ITFG1,742.735187729187,1838.8008422938378,0.21570112565461563,1.0,9
ATP8B1-AS1,294.9985535327737,1129.027398544682,0.2156974968136861,0.98,14
BAP1,3467.7279105871175,7031.878961155677,0.215680704602364,1.0,11
ENSG00000303405,91.68804055994072,664.1997481314303,0.2156665586326182,1.0,21
PRKCH-AS1,65.89902387637831,346.81731008007773,0.21563294965918633,0.96,12
SNX16,141.33296908635126,668.0882994213472,0.21563105348983846,1.0,12
SEC61A2,609.2678724420039,3245.2140763000316,0.21562356408011318,0.98,13
NBPF26,507.06067313239464,2674.1880454724446,0.2155654197238719,0.96,21
SGSM3,2513.04830459689,7621.136169274691,0.21556143209247403,1.0,5
OCRL,265.8385280933356,1033.7360622162707,0.21554634533900874,0.92,15
PBX2,7152.485668231555,13770.215507717021,0.21549454010780444,1.0,10
ENSG00000301154,44.15274617869442,142.15093666221495,0.21546344431532327,0.98,10
SCLY,312.7612047952098,939.2702803088443,0.2154584620267328,1.0,10
SYNGR2,8326.751312413891,20375.39311473333,0.21544423099984877,1.0,13
SPAST,722.9649996305241,2661.4941469000187,0.2154155917786692,1.0,14
CXorf38,2090.5921815029615,4555.196317640829,0.21540429079195555,0.94,16
GEMIN6,123.40097517084286,564.4145387995565,0.21537267888090794,0.98,15
LST1,8770.998013566896,38373.37399765373,0.21535938272046884,1.0,21
LENG1,348.87815841972986,942.5980758103814,0.21535655757165828,1.0,12
FOXP1-DT,60.45936273889213,447.5489997429875,0.2153541406532724,0.98,11
P4HTM,553.4283146868457,1971.6888623177613,0.21534090917379312,1.0,8
SEC61B,1655.8066758340135,4145.8517469837325,0.21527067391396748,0.98,10
THAP4,885.9742286196721,2672.437245660096,0.21523778450830122,1.0,9
STX11,4780.075634975903,17329.88531049209,0.21523693236283326,0.98,15
CPNE5,1495.9804118847403,10480.814428196321,0.21523234602414143,0.98,26
ITGA6-AS1,146.89783079466218,405.0741494406051,0.21509954116437258,1.0,7
SNW1,1962.6941952280436,3597.8980143094464,0.21508878415086496,1.0,13
NUP188,1266.5210027180974,5333.311964633532,0.21506651403553723,1.0,16
SACM1L,1418.3073037954769,5000.298429133703,0.2150375398144112,0.98,19
MAPRE1,4740.0412847214075,11802.20403723856,0.21501902366541537,0.98,13
CAST,7091.264208581636,14690.56945022915,0.21501531801769413,1.0,12
GLE1,1353.054680409427,2907.0959029994942,0.2150089514334702,1.0,10
MMS19,2131.586603201933,6341.777755203239,0.2149357472981297,1.0,9
TAB2,3187.4775391595963,9064.191681638475,0.21490590097955553,0.94,11
UBAC2,2073.823184568761,4075.493353896712,0.21488289778554714,1.0,11
TRIM34,690.6551021720045,2302.4010678242935,0.21487595619485977,1.0,11
LINC00989,142.53749442964812,741.3635972130365,0.21484819643459263,1.0,16
FRYL,1143.9756171502104,3736.1220851891694,0.21484603330554553,0.98,16
ZNF469,74.2015892670418,398.83756905416953,0.2148419333774928,1.0,14
ST6GALNAC6,2330.266258397136,9810.816026899805,0.21479528527508251,0.98,15
WNT10A,58.101450165687055,443.64051599955064,0.21476144274465714,0.98,8
ENSG00000280088,427.9199895245636,1608.7783921489047,0.2147228858503042,1.0,14
UBE2K,1433.4661613444123,3297.7570127491495,0.21464136054025762,1.0,9
CASP2,1880.0659482296242,5714.876530874514,0.2146231122156772,1.0,14
CHMP4BP1,99.5396508947061,556.1640595405389,0.21462138336617265,1.0,9
PRRC1,507.5644573487785,1746.5534755101414,0.21461387024788414,0.94,13
ENTPD1-AS1,124.86112458351192,624.8821505584706,0.21461056638277431,0.98,15
GTF3C3,400.43421678618193,1402.3720714217852,0.21460568484933285,0.96,18
ENSG00000297800,26.02633934361276,255.54856476177463,0.21456276501864557,0.98,9
SETD4,290.532823334383,940.6293518990459,0.214548596730179,1.0,16
