gene,train_mean_count,train_obs_sd,predicted_sd_tech,obs_sd_over_tech_sd,n_merged_intervals,total_band_width,frac_holdouts_outside
METTL21A,331.5088410098466,187.40806562162794,49.85490777944138,3.7590695473898603,1,2018.9131119346875,0.02
ERN1,4802.726191869451,3065.5056702788324,675.9436604655886,4.535149672337068,1,21563.016321386258,0.02
GRIN3A,35.168044223797445,24.799324692050835,7.7077334139503115,3.2174600962672457,1,255.78230963319447,0.02
PF4,2852.7002480960605,2855.460325690358,402.93363582064933,7.086676494194092,2,40321.34925144203,0.02
CDCA7L,376.3228862737791,281.3697899884934,56.143152877701496,5.0116492495783165,1,2440.1950136182318,0.02
IRAG1-AS1,107.63895745107989,116.05558207406874,18.295556908979993,6.34337520587336,1,1092.5591480805895,0.02
AMPD3,2284.7613677766826,1166.4386792493012,323.4183014586502,3.606594537132071,1,9957.70417281158,0.02
USP28,761.1524503081849,664.3465845445767,110.07484854165007,6.035407664387578,1,5615.282782753619,0.02
HBE1,44.76502308164611,81.5687429449571,9.167420902034126,8.897676218494354,2,1372.5578245945785,0.02
NECTIN1,329.4660915160175,194.3411511694018,49.56818574962471,3.920683160586994,1,1731.4992462920893,0.02
ITM2A,929.8444613105589,985.4505997526404,133.7019619041436,7.370502165549001,1,10125.00846158834,0.02
PRNP,1177.2555158204605,762.671936068866,168.34932220416732,4.530294069992916,1,5905.394332809441,0.02
LY75,972.2387923044929,650.790731849205,139.63919532077588,4.660516199296508,1,5785.151361220036,0.02
GNMT,136.91225035366236,273.25267330309856,22.456926561152112,12.167857100080386,2,6934.593447977703,0.02
LINC02210,205.491491436154,150.1631665458573,32.142430699438265,4.671804940641332,2,2151.221171278731,0.02
PACC1,244.63323087580628,143.80015767802084,37.6510745768434,3.8192842911968965,1,1336.3646388626883,0.02
TM7SF3,874.6626452338048,370.95643300484613,125.97358297434737,2.944716060671116,1,2995.972044752537,0.02
FANCG,334.0888295336173,229.51012754691976,50.217025116078,4.570364871602827,1,3291.769226472999,0.02
CCDC194,42.50005049087245,136.62733170961596,8.826246915236165,15.479663442653665,1,2963.7931970517234,0.02
NFKBIZ,3616.084150367655,2297.30717352753,509.81070013109274,4.506196462602295,1,33538.962257262436,0.02
RPAIN,393.2748181796557,202.8911831346534,58.52102560122118,3.4669792788187155,1,1780.6620761037614,0.02
MYL4,2260.267692472166,2129.1234177374276,319.9889756046101,6.653739909990677,2,22553.01590788818,0.02
TMEM92-AS1,21.89386357725613,21.781726315139405,5.593652860082612,3.894007522450672,1,189.03823851644694,0.02
MRNIP,945.7452098032287,643.0761996736927,135.9288477342907,4.730976613078904,1,7622.003607485696,0.02
NDC1,208.6509965879816,129.38797256928214,32.58744649063926,3.970485156191935,1,1288.164323337144,0.02
HBB,4231581.908027399,3996108.1260738894,592425.0385416421,6.745339690420595,2,35726910.312278464,0.02
HMGXB3,1450.7938093555672,854.77901877387,206.65170283290325,4.136327003630049,1,5894.490925637886,0.02
GPX4,5215.532147518099,2244.9386712576106,733.7372374022565,3.0595948478854003,1,23124.21166580827,0.02
ENSG00000261351,25.483458575938116,15.96137981590172,6.181571736328276,2.582090849500106,1,153.02421481649827,0.02
AIG1,484.1610477064437,222.04775582851417,71.26454014433818,3.1158238778890848,1,2311.725585096592,0.02
CLUAP1,169.64521806918316,121.03322560579323,27.087329479638655,4.468259807478364,1,1522.682636079906,0.02
RRM1,569.1280322138346,493.79246250472676,83.1727099860587,5.936952909043069,1,6326.726805860935,0.02
ABCG1,1824.4281242839213,1281.2675910735888,258.9667402304312,4.947614469462388,1,15120.505333097466,0.02
P2RY10,605.5017700210411,648.307828445625,88.26945498072293,7.344645195636568,1,5275.414582548489,0.02
SLC4A10,46.58491852883302,73.72934791586127,9.440336294955706,7.810034050932844,1,738.5826378896592,0.02
NUDT9,232.11297766932816,126.35528631272297,35.88998595651383,3.5206279118030746,1,1238.0209493982118,0.02
BDH1,344.6756931225255,275.80322547374533,51.702822247345416,5.334394013431364,2,4795.458389618164,0.02
TCERG1,688.7001460559338,438.8773629353771,99.92564642339943,4.392039267634959,1,4056.342173861785,0.02
TTR,594.8966063460292,4853.038811792745,86.78349648573553,55.92121783881376,2,102062.31177023635,0.02
F2R,613.7957771838195,678.3109707049481,89.43155369623254,7.584694022077837,1,7341.51364769888,0.02
ENOPH1,327.27689818309585,210.67391609865442,49.260899226834326,4.2766965160045665,1,1846.8964347969704,0.02
GTF2H3,193.3574907737619,119.26088016141439,30.432630971457925,3.9188488262242744,1,1012.8846314087267,0.02
MTURN,1480.5703959317998,632.3462540579536,210.821035153518,2.999445731767158,1,6994.862758860091,0.02
ENSG00000290927,528.1033041276187,444.1369664370728,77.42356269770579,5.736457364680706,1,3747.776343304536,0.02
DENND2B,40.67682680302827,34.84517056839947,8.55026724043138,4.075331166683096,1,293.43261145693776,0.02
HDAC8,272.73996157218835,120.14282733093229,41.60200547671716,2.8879095119145406,1,1313.1471642821125,0.02
DNAH10,84.91352522853644,93.87215997476855,15.041128210895202,6.241031833421329,1,777.9394583840977,0.02
POC1B,873.6741281508647,465.8042899858673,125.83513491578681,3.7017029488433377,2,8066.870726016548,0.02
CLN8,989.2704724054714,553.5231793003367,142.02439718880356,3.897380944799908,1,5783.09739073293,0.02
DDX21,2018.4289291696273,1386.866970538093,286.1291904621111,4.846995751458431,1,13579.19561863256,0.02
ARHGEF28,21.547924593366382,21.707082888070776,5.536105170359564,3.9210026218958056,1,232.41103728027497,0.02
CPAMD8,146.29942895265575,133.3390331043469,23.78672903165481,5.60560608929889,1,2014.873241832756,0.02
UBC,60589.71433986212,31672.538520059035,8486.130684625787,3.732270889657611,1,369058.8367577489,0.02
TUBGCP5,152.46861076665647,106.40584621201234,24.659754362955336,4.314959696916469,1,831.547338309415,0.02
FCHO2,888.3681247921211,671.3055223557869,127.89310950034348,5.248957703651611,1,5502.50372965783,0.02
GGCT,167.98679326308175,84.89542535607657,26.853123140428636,3.161473058910698,1,1068.010497079914,0.02
CPED1,64.50683588059205,54.66632558696761,12.08573624720375,4.523210209855079,2,832.0707065636054,0.02
GARS1-DT,2745.071839351247,1022.6358574485955,387.86504372275715,2.6365764948376413,1,8831.244159552885,0.02
HNRNPR,2039.5243844088927,1144.280527157695,289.0827818991283,3.958314361167926,1,9128.396523422598,0.02
GCA,25412.464579894466,22661.618032099715,3561.314678971511,6.363273137841409,1,150659.87972784188,0.02
NXT1,546.2769787923348,403.37366950990673,79.97049652802316,5.044031074241949,1,2453.3037966587985,0.02
INO80E,1083.0513142474913,405.6974720697548,155.15751428917184,2.6147458853565024,1,2968.3711523581824,0.02
VPREB3,156.58541259045015,165.63683901070266,25.241981791024884,6.561958580827318,1,1367.4296765254205,0.02
MYBL1,787.3222646439965,1030.1309312430003,113.7404883643699,9.056853421825968,1,11309.423251894308,0.02
ARMC1,253.63291026175662,168.75770896790624,38.91650180002801,4.336404896695642,1,1706.464727396988,0.02
GNPNAT1,60.52144654088593,37.92062428291766,11.50274828779417,3.296657749448982,1,310.544638728356,0.02
DGKE,312.94635422916303,245.20574513069218,47.249133309358484,5.189634771186904,1,2678.080521903406,0.02
CD226,596.1955765231768,505.02934422412886,86.96550591845549,5.807237466055533,1,5149.63068564408,0.02
SRGAP2C,224.5423859126147,127.76990185749233,34.82470867230155,3.668943882913697,1,1084.293389439663,0.02
DPH2,432.9298443893219,224.31450839113575,64.08216247586677,3.5004203935160927,1,1771.9536133472388,0.02
PFKFB2,7457.232219217135,8355.28324548418,1047.5778513777807,7.975811281705947,1,69200.5405591478,0.02
ARAP2,1156.5715603519213,983.1979416977464,165.45290548963936,5.942464043094813,1,7699.907359746743,0.02
ATP6V0B,14598.002498553222,5613.138025875668,2047.2886632506834,2.7417423476390144,1,41090.6843822932,0.02
RAB30,282.19386163079804,284.0419922068897,42.93026930099551,6.616357102616709,1,2649.950612640642,0.02
FNBP4,2085.0113811982687,1480.5349670799376,295.4514369432547,5.011094149338301,2,19165.08254557821,0.02
SERPINB10,342.7803056180918,467.636537396262,51.436832414553756,9.091472305824706,1,4154.8113813674845,0.02
MGLL,784.0842807235595,524.0705802628471,113.28694630259959,4.626045606905208,1,6181.684809563775,0.02
BIRC3,1473.4416756387266,1488.4535948674607,209.82287043412663,7.093857746716686,1,13684.707148020258,0.02
PDXDC1,1077.3579712622595,589.8868166718952,154.36023405272473,3.8214947022586654,1,4225.939734922267,0.02
FMNL3,1277.6843987542427,1009.9360384729215,182.41228545804162,5.536557123534458,1,6285.793905310611,0.02
RNF115,1066.869395396467,518.8415169238039,152.89143667758336,3.393528952297924,1,4001.6452390153245,0.02
GIMAP5,3144.7241025257645,1931.152114316421,443.81843342773936,4.351221059931128,2,23325.120395147937,0.02
ENSG00000291063,45.30064136117802,22.975069967133617,9.247850792090336,2.4843685828910798,1,185.19286998806572,0.02
GPR132,1679.4420493881576,750.154712946683,238.66659539103668,3.1431072778224904,1,5283.212832255918,0.02
ENSG00000289562,35.01526475733362,24.014918610544296,7.684153341224168,3.125252392050581,1,346.4890742421036,0.02
BCOR,429.4134188479481,329.20168700365076,63.58909301811862,5.177014978179519,1,3058.875746978512,0.02
DNMT3B,25.389316124831467,28.498437811296903,6.166345485070502,4.621609003305962,2,601.3114097182824,0.02
RRP15,129.12938678459042,80.75476352083031,21.352929494552544,3.781905594800567,1,877.0328945494916,0.02
HSPA9,2446.488448417377,1440.3404641395948,346.06138288158485,4.162095325823887,1,11083.41621282752,0.02
CKB,193.77591190743155,140.37643556131172,30.49161115789624,4.603772323948164,1,1310.5558408203378,0.02
P4HA2,78.36609001069486,81.60072736169208,14.09732150646199,5.788385213764728,1,1152.2786967727498,0.02
EEF2K,368.19117406794305,278.9226085930066,55.00236441312263,5.07110215295509,1,2668.926783308949,0.02
ZGLP1,117.69036398765346,81.10654069866601,19.72740202835543,4.111364516325388,1,965.3500183963633,0.02
CA5B,323.5786206527047,201.9668628561157,48.741766956332654,4.143609792337979,1,2112.8498721048895,0.02
KLHL25,233.70328099068152,266.31765511569114,36.113721249527124,7.374417420890358,1,3395.2714786338265,0.02
TCF7,3747.8496819206657,3907.457733877371,528.2583113894833,7.396869390657659,2,49341.5112058267,0.02
TRAF5,894.7330088958151,765.4096052710307,128.7845382418553,5.943334624794816,1,6146.971819697148,0.02
ABI2,308.3531080303514,258.1861673903543,46.60421908987546,5.539974114627832,1,3692.133165469509,0.02
ZNF160,716.7557521858015,440.90018916974157,103.85584429726578,4.245309372361909,1,4880.6576602815985,0.02
CD38,642.5629466997289,612.7835136770157,93.46202918800729,6.556496996703832,1,7558.811758642292,0.02
CNTNAP2,31.075904134180224,41.15944753917508,7.071340450170159,5.8206004687816515,1,399.1938964752032,0.02
SYNCRIP,1607.4145414315658,731.4970042106282,228.58156552605536,3.2001574690731,1,6212.906717712186,0.02
SH3BGRL2,436.33845162012676,362.0657129608891,64.56010254886698,5.608196063301379,1,4566.572493470091,0.02
KRT6A,107.14989718898269,773.8929229777906,18.22579124082491,42.46141705191416,3,17394.66184766997,0.02
FAM120A,4369.509071598561,1639.1858315269483,615.2923336077966,2.664076475511245,1,12528.355419176833,0.02
S1PR5,2906.9342530738118,3781.1005646123353,410.52668924964223,9.210364791442437,1,32587.945939314537,0.02
RSKR,239.0678318637113,109.71122295319174,36.868347199341876,2.9757564764159037,1,1158.756916403167,0.02
LETMD1,1269.343534517591,572.8598244487433,181.24433923160518,3.1607046425693204,1,4825.975786633293,0.02
PRKCQ,965.9037241887597,905.0928514730481,138.7519938972496,6.523097982601238,1,7241.043545666312,0.02
ENSG00000223446,794.1703867402605,809.5879139574494,114.69969402301687,7.058326710051979,1,7359.4931281341405,0.02
MRPS25,765.7305554226566,414.60804386122464,110.71611857438512,3.744784853369551,1,4903.542714930683,0.02
CTNND1,743.18990447389,445.0565605694288,107.55873787409055,4.1378001394030575,1,4614.148843367957,0.02
S100P,10809.299982316628,7911.832037387854,1516.8692216844001,5.215895954828722,1,67492.65027887904,0.02
EGR1,1442.5653598996134,8992.317945971297,205.49954692045605,43.75833465682534,2,223311.38956207284,0.02
ATG101,344.53546065511875,137.4265689176201,51.683142901455625,2.659021127636368,1,1128.7788307864837,0.02
RFTN2,31.27784851416123,61.23755042883578,7.102999587821167,8.62136477296633,2,1199.0367220013438,0.02
HSPD1,4572.028644347781,5395.007349918886,643.645530373035,8.381954189586502,1,77977.36558808862,0.02
RGL4,4662.107960471092,3475.569551513819,656.2568250374197,5.2960509040277675,1,34675.679086017444,0.02
HPS4,682.6494635469768,374.32167189502593,99.07800537522994,3.778050138145075,1,2807.447110693314,0.02
IDH3A,188.68556039320234,107.96631139152818,29.773973166690062,3.6261976454091993,2,1608.0672828243319,0.02
CEP78,734.3946583739558,756.6009249963788,106.32671695128494,7.115811967964985,1,7544.1353165765195,0.02
KLHDC7B,174.22427595032866,143.34129578833247,27.733816961004262,5.1684662082352615,1,1767.7734961955302,0.02
CLEC5A,656.851795636779,613.1489384086315,95.46389742562104,6.422835804355833,1,5475.573093548375,0.02
MDM4,3489.0797539519754,1507.452286476876,492.0296325740235,3.0637428859532907,1,15371.275623095435,0.02
CFAP68,92.65529696269405,64.5552980567166,16.153060900197723,3.99647462828091,1,652.9515210540821,0.02
RBM3,5387.70861895879,2833.4134881442333,757.842219864989,3.738790758647639,1,26309.721065771595,0.02
CD320,728.5816510061054,632.7477500139981,105.51243341800358,5.996902256128162,1,5776.25848613334,0.02
ENSG00000296306,46.09414042624473,55.16558664645087,9.36683874881373,5.889456210980183,2,899.153737281095,0.02
PSME2P1,31.999136883201867,25.08634103162511,7.215847434923477,3.476562005761302,1,229.2090536032544,0.02
PIGL,234.7993152935932,176.987026024612,36.267911397755746,4.8799894784005655,1,1818.4001252970502,0.02
IGHM,24349.476897397617,35518.54327456988,3412.496325326175,10.408375537569238,1,698445.3271310432,0.02
TFAP2E,72.34503214048873,42.05981630447872,13.226019211330836,3.180081295243072,2,645.9968055740544,0.02
TTC19,321.72187054547567,178.03101280012277,48.481121330845475,3.6721719282275114,1,1296.6362791791676,0.02
SKAP1,1255.0964682235804,1096.438010144348,179.24935844055554,6.116830875620455,1,7845.489851932667,0.02
PIM2,5382.954952990711,3274.5659200537007,757.176699232857,4.324705083201012,1,26247.075673648495,0.02
ENSG00000273300,82.44087699593783,60.059571253602975,14.68510271374297,4.0898298380573515,1,479.7811352011999,0.02
ITGA9,87.28183249799066,80.2635552550239,15.381708320874303,5.218117102513207,1,915.9838121203339,0.02
MTPAP,230.08153490926315,119.21616426525159,35.604168069916085,3.3483766291392123,1,1160.4201713515213,0.02
MAP3K8,2046.8025081444976,1539.0082908422291,290.10179670615275,5.305062941065158,1,26033.857471629064,0.02
BEND3,31.073291296493146,21.884902626069636,7.070930643389794,3.0950526500395776,1,200.14130894652655,0.02
GSTA1,103.14965731030844,657.6787555141633,17.654765720725276,37.25219387885172,2,14462.617877130426,0.02
GSTA2,49.63217504363965,361.2075911339197,9.895144764735097,36.50351760604986,2,9159.999078665856,0.02
MRC2,447.00142060158805,439.5776800501647,66.05514902708502,6.6547072639246005,1,3722.5659369068912,0.02
THRSP,33.65117916436403,147.02463128952684,7.473035233674851,19.674018212440266,2,3333.530611307739,0.02
POU2AF1,1053.1566317387899,1169.949924124621,150.97111940651595,7.749494928061888,2,16214.42365553825,0.02
SNX5,1564.5745179377464,654.809726862731,222.58321049142123,2.941864866703271,1,4769.133129202376,0.02
OXER1,1093.421262578136,746.365773561561,156.6096880424524,4.7657701314061915,1,6457.777419934301,0.02
CORO2A,757.299436810936,347.20237355719075,109.53514140172773,3.1697806668619886,1,3144.208785563537,0.02
ENSG00000288928,67.85412062413394,102.9055411285377,12.57362643247184,8.18423719530751,1,1329.971290833269,0.02
LMAN1,756.6376715997142,611.9917503860149,109.44244499664158,5.591904954287113,1,7006.150619485745,0.02
ENSG00000278600,2529.4989873386444,1874.9365566184972,357.68345708951136,5.241887818561563,1,16006.01521912997,0.02
MALT1,965.6410171367525,586.4366103736447,138.71520272516648,4.227630417233642,1,5527.872500337468,0.02
NSUN7,1193.33615502874,971.1248847818081,170.60111154809272,5.692371380054265,1,5631.514975217234,0.02
ENSG00000278000,21.78247282566334,22.72117394440011,5.575141686515086,4.0754433200069355,1,226.26083945016248,0.02
IGFBP2,197.19992697703594,194.64656375653993,30.97419936805636,6.284151575432765,1,2004.9082665336405,0.02
MCC,181.25142069824687,130.59712829683073,28.725461524557815,4.546389208931642,1,986.7033034858638,0.02
NABP1,7969.199262213889,5504.294315542173,1119.253627256697,4.917825755930994,1,42444.12670450912,0.02
LARGE2,178.8523788617119,178.39858994060342,28.386979021758926,6.284521850805574,1,1498.6245129048125,0.02
ENSG00000289561,43.911368569591794,90.15893770761048,9.03904038307279,9.974392622080671,1,1086.914560353902,0.02
SERPINB9,2704.557868884832,2164.330981104244,382.1928438437373,5.662929110177553,1,24821.30063671275,0.02
TRBV10-2,23.383116223868825,68.12210987588381,5.839504316370731,11.665734998244147,2,1439.8568298635728,0.02
THUMPD2,126.69530380327255,77.1923263580809,21.007346903334124,3.674539517687954,1,875.4274347376191,0.02
TRAF2,678.2482913471598,391.8811759171104,98.46143858266474,3.9800472302474112,1,4337.7286202305895,0.02
HEG1,512.4384313772082,596.4963787439412,75.22808047559734,7.929171859402078,2,5087.596757556326,0.02
ENSG00000250069,46.7747256901469,61.73729842984657,9.468741995247377,6.520116237282019,2,837.9982948830443,0.02
ATP10D,390.3037060615102,210.93332127715018,58.10429047998405,3.6302537994128534,1,1621.974823051684,0.02
EML4,2926.715637899414,2167.796538765635,413.2961872197092,5.245140424228567,1,22983.895932819833,0.02
KANSL2,579.1132656967717,276.91911609530143,84.5719095563886,3.2743628179598416,1,2281.724507353577,0.02
NT5M,498.2208026564118,442.85094246570213,73.23530964888835,6.046959377776377,1,5292.648111641157,0.02
MAP1LC3B2,60.46890827818499,43.70790221935926,11.49504632865626,3.80232501633324,1,362.8072885635276,0.02
UNKL,731.0379995646367,288.6061997350739,105.85651851913026,2.7263904365314766,1,2201.209715765761,0.02
NLRP1,11780.256218919756,5872.41636220785,1652.80344059828,3.5530034715332874,1,41995.89379253473,0.02
SEH1L,303.14019575193976,144.78183605812248,45.87223746505306,3.1561973877647,1,1556.7752620510403,0.02
GGTA1,232.83219812560432,190.23241368741827,35.99117273460282,5.285529735032058,1,1897.1673317418063,0.02
TMEM52B,32.738658395148825,39.98718436180786,7.331188550571326,5.454393115928197,1,382.3248708309391,0.02
GNB5,367.6284041829307,212.14055216938115,54.92341047312941,3.862479593709285,1,1818.2337357788524,0.02
IGKJ4,37.42274983676419,82.7978553081741,8.054303760197207,10.279951908114628,2,1649.0719016692246,0.02
ENSG00000287095,74.85179349031444,62.654035515781466,13.589205159580208,4.610573965145504,1,672.1512531104192,0.02
TRA2B,2466.2349031437243,1254.4702985251345,348.8260325919451,3.596263413036628,1,12953.218663138514,0.02
ANKRD10,2281.960992105841,874.7896726986503,323.0262249325312,2.7081072841109513,1,7629.2922860059825,0.02
DPY19L3,1471.5838162635075,1261.3103586467003,209.56273239944505,6.018772251177425,1,8784.834193846922,0.02
RIN1,439.0130551416677,260.5184535099924,64.93511624540422,4.0119810138698355,1,2383.995967926001,0.02
IGKV1-6,152.15384198159575,381.3391820974154,24.615226140031698,15.492004011177626,1,7593.817818947975,0.02
NAXD,764.836013757894,318.5252943397078,110.59081752750895,2.880214663938768,1,3421.5772652473074,0.02
ZFP92,146.89641570898374,65.4923627393745,23.871240686077808,2.7435676092684607,1,735.5799158877151,0.02
IGKV3-15,788.5262118323855,1446.3747188640825,113.90912391932586,12.697619550550243,2,26592.1497199066,0.02
PARD6A,159.84584100439477,79.92921127416513,25.702906870194255,3.109734306622457,1,718.0030346918719,0.02
LTK,287.5569701888046,363.25568432299724,43.683653554052,8.315597592438612,1,3232.334760170363,0.02
BCAP31,10110.429910581443,3468.260407526319,1419.0271217476668,2.444111429846969,1,33280.514122515684,0.02
IGKV3-20,2009.28388544121,3329.962475127688,284.8487841616991,11.690281511741963,1,50868.36901494396,0.02
ZFAT,438.11292601033796,811.2746124559106,64.80890733828338,12.517949241472264,3,19834.12564459186,0.02
CCDC25,233.3921122493589,123.56909513221434,36.06994486036289,3.4258187976329264,1,1168.2649638814312,0.02
CLEC2D,1840.9482647305513,1248.7964373210395,261.2797778773806,4.7795372740522755,1,11065.970089733011,0.02
LRRFIP1,6576.833379702011,2776.6473539923686,924.321202042455,3.003985354719619,1,23012.753545491854,0.02
ENSG00000305420,63.3809810866279,42.614737888953094,11.921287550063383,3.574675781453365,1,449.5739588270298,0.02
TYW1,309.13954139141987,191.84477346776956,46.714641816080416,4.10673754543766,1,1872.6399734476315,0.02
RPS3AP18,33.141116514602565,21.997293467256902,7.393811949850905,2.975095068207743,1,202.1488483633208,0.02
COG3,528.7046408074688,233.98498025257103,77.50783925610376,3.0188556731588236,1,2243.200647358941,0.02
MTMR12,592.5017783539629,253.46718400105507,86.44793567497776,2.932021245180766,1,1899.443878176976,0.02
CCND2,2296.3252256477977,1957.5995974844063,325.0373397746749,6.022691420134899,1,16385.38126844458,0.02
LINC02384,398.6042912086252,480.89838809421167,59.26852249060426,8.1138919596055,1,4022.431853298967,0.02
PTPN4,1109.9064109973922,836.2408188590326,158.9182001470895,5.26208337424559,1,7275.850800843508,0.02
MB,620.2188944437905,3796.3272677962755,90.33149973367716,42.02661617474439,2,70669.09760882528,0.02
PIGC,875.1580341475687,388.6979216233404,126.04296527341421,3.083852563926684,1,4013.1007463167216,0.02
FBXL14,473.7540898841563,441.83268675046395,69.80569939804826,6.329464364091987,1,5267.734509983596,0.02
ST3GAL5,553.3694044486554,416.9806036100627,80.96441367004336,5.150171349469607,1,3246.0133259174677,0.02
ENSG00000299483,27.951447218714602,28.138472211181508,6.577583286472177,4.277934765045492,1,277.09906923447346,0.02
CCT3,3211.380821966952,1637.2652471205486,453.1506700672867,3.6130703434189715,1,19721.1699027916,0.02
EFHD1,41.907403588650254,109.9809281536894,8.736676765754458,12.58841675186915,2,2378.027500488349,0.02
SLC2A5,584.9876880601367,726.9365474914661,85.39505462043009,8.512630511481074,1,7300.914871764085,0.02
GRAP2,2185.720488459471,1173.0409848607,309.55169510183765,3.7894833186902366,2,12109.318480897447,0.02
FKBP4,2719.819103193554,5454.634650627342,384.3295094102022,14.192599103300982,2,104852.47315733004,0.02
LY6G6C,39.19873369457199,38.084146426290296,8.325558952432461,4.574365113967914,1,477.83284005909866,0.02
CCNF,140.86460856342043,147.05923634330375,23.017042214403734,6.389145702277776,1,2652.8212553281433,0.02
GRTP1,35.89086345949784,22.71302322771665,7.8191229319481135,2.9048044678916134,1,265.1182738173753,0.02
MSH5,397.1508165090076,277.70340083264415,59.064665656913085,4.7016841244091765,1,1977.2551227964473,0.02
DEFA3,27322.162891682856,49898.672986054895,3828.672567673143,13.032891192463754,1,521452.2093441457,0.02
KIF11,232.20370958018128,297.95217495123904,35.90275113886129,8.298867510148389,1,4308.213767786052,0.02
ENSG00000279511,19.670233903262474,24.706816912532933,5.220519964402012,4.732635270242279,1,236.75130352927468,0.02
SIRT6,825.2803123603782,263.4724092649093,119.0571171924022,2.212991675576394,1,2409.2515274571124,0.02
NFATC2,1190.593557238992,1304.2453851447403,170.21706354124234,7.662248178947884,1,10871.979275091144,0.02
SRSF3,7181.179888641997,4392.842208808214,1008.9302918993727,4.353960074425381,1,27123.93519566016,0.02
VLDLR,96.09718751218892,81.29687771346121,16.646222054512663,4.8838035109247055,1,641.0928786929209,0.02
KLRK1,501.2624683009612,524.577781743486,73.66164596310304,7.121450720857443,1,5292.547289146401,0.02
ARG1,10237.05288774619,8253.61920915225,1436.754394003162,5.744627783009993,1,72377.26707670627,0.02
ENSG00000279744,255.1120756801589,229.720781689287,39.12445054404989,5.871540136535497,1,2173.120220511138,0.02
ARFIP1,571.8075629602168,309.1224418453376,83.54818842145451,3.699929916923937,1,2046.3713597538847,0.02
VSIG8,35.1600737459186,35.34121623973712,7.706503561795058,4.585895011447341,2,574.776256073427,0.02
TRIM2,30.51849791805366,26.346015436195426,6.983804173619767,3.7724447566432917,1,243.15425850994046,0.02
VPS36,729.9090512738256,383.0786438751292,105.69837569542102,3.6242623536524663,2,3508.7892789718026,0.02
AHSA1,2447.7918863039145,1989.9549671651853,346.24387389807686,5.747264044737913,1,32143.997602989315,0.02
UFSP2,265.8310599796711,135.25318540935444,40.63111674564231,3.32880797385074,1,1300.8629609657198,0.02
NOLC1,1003.2912602612867,648.4213793321253,143.98791955378837,4.503304036488283,1,5808.033027553298,0.02
SLC17A9,772.859171236576,579.1192646028601,111.71463925153463,5.183915630778933,1,6188.278417405137,0.02
GATM,218.71678303375123,899.6443207938792,34.00474370105086,26.45643586386087,2,20099.03393204498,0.02
HP,6493.100632307305,15210.191994602317,912.598528778778,16.6669039177132,2,337754.41868664866,0.02
SORD,319.79040857311804,262.31096377203295,48.209979824868306,5.441009615123802,2,5502.675785851008,0.02
ALG11,45.9253843058832,26.57598307818466,9.341549465120186,2.8449223736827625,1,256.174477207025,0.02
CALHM6,254.11416128064013,237.49068613704307,38.98415957491656,6.091979119894914,1,3611.0787457858783,0.02
TARBP1,506.029294628038,384.63424636718963,74.32977852956601,5.174699211759314,1,3447.7503525899,0.02
C2orf92,45.3093069911028,34.09667996302839,9.249151294652778,3.6864658039209224,1,291.5938087601672,0.02
MAF,866.8450740846341,915.5373523811414,124.87867940683316,7.331414431429716,1,8528.136747782904,0.02
TENT4A,762.9257444236835,498.5604063673532,110.32324006260214,4.519087783176497,1,4896.4001123099115,0.02
MTCO2P12,83.29902080292999,242.25993676281584,14.808715926466363,16.35928043766747,2,4744.508665102657,0.02
ZNF146,510.8004084530373,346.25090270404957,74.9984981920206,4.616771149437344,1,4003.349107479053,0.02
BAIAP3,861.0757674726412,786.9691033615152,124.0706440827691,6.342911404864781,1,7443.386366748197,0.02
MTND1P23,449.2940020291255,1568.140636453805,66.37657694633208,23.62490969851767,2,14245.257663655419,0.02
LINC02427,18.323936716980867,17.426347546696388,4.990487269838096,3.4919130346287295,1,162.57929266627414,0.02
PDXP,358.0749374100117,206.23985724253916,53.58302986126499,3.848977144004866,1,1704.358977851439,0.02
BOD1,185.37897764482426,100.74090787032333,29.30768053866722,3.437355192179414,1,1090.936581975025,0.02
HSPB1,3711.096632302395,6843.1522251061515,523.1127656942732,13.081600514994022,1,95337.27808919111,0.02
ENSG00000298116,35.76402257038303,51.57267577983792,7.799596313561005,6.612223723703433,1,518.7486118055826,0.02
NUDT8,40.99539036491934,40.13441529910255,8.598580241870918,4.667563036007666,1,707.6445589491166,0.02
CICP27,114.44665138431635,106.8141838774111,19.265724934212777,5.544259779590571,1,925.5195106021004,0.02
SGSH,2965.8354621393914,1722.1874055847697,418.77316441770427,4.112458848645273,1,14782.620118372755,0.02
ZNHIT6,207.94704279398206,144.92679359064036,32.488301061867205,4.460891731908586,1,1711.8592669877569,0.02
ENO2,940.541818211942,818.7347356641892,135.20012015378646,6.0557249115821845,1,6744.135357468767,0.02
LY9,1999.3786196320495,2251.848474340571,283.46193742125337,7.944094698661762,2,28961.493335489704,0.02
ENSG00000272668,100.75969675176476,88.10923963467809,17.313261389643305,5.08911854628294,1,1016.9675276654696,0.02
HINT3,507.89821542259114,230.28393153489714,74.59172823523977,3.0872582923491354,1,1656.5911332198862,0.02
BAG3,1767.8388860513217,3376.7961377540355,251.04346973371128,13.451041532113527,1,44041.198108812474,0.02
ATP8B4,783.1910680280286,608.4377331253296,113.16183433114787,5.376704404992635,1,6719.155651548721,0.02
UCK2,198.97996280820553,98.19428931633739,31.22504226661096,3.144728787808139,2,1583.5568036641052,0.02
LINC01629,36.305540573925725,46.64506021295675,7.882902332940519,5.917244466931887,1,504.54546857260584,0.02
