lncRNA,pc,r,direction
ENSG00000287104,GEMIN6,0.42655309316188583,pos
ENSG00000287104,FUZ,0.4265172785366825,pos
ENSG00000287104,PXMP4,0.42583110756549086,pos
ENSG00000287104,BBS12,0.4252270844867035,pos
ENSG00000287104,RPP38,0.4232594660055914,pos
ENSG00000287104,DYNLL1,0.422064689879512,pos
ENSG00000287104,FAHD1,0.42087875161070276,pos
ENSG00000287104,CLCN3,0.4190355626898322,pos
ENSG00000287104,ERMAP,0.41536277607113425,pos
ENSG00000287104,NPIPB2,0.4142093730960839,pos
ENSG00000287104,COMMD3,0.4115474132563173,pos
ENSG00000287104,HARBI1,0.41097255375884323,pos
ENSG00000287104,CHAC2,0.4109581721968281,pos
ENSG00000287104,NCOA4,0.41057497632482254,pos
ENSG00000287104,THAP11,0.410405345775992,pos
ENSG00000287104,ZNF23,0.4099702370591736,pos
ENSG00000287104,PDCL,0.4071951155584471,pos
ENSG00000287104,STK11,0.4003944672841451,pos
ENSG00000287104,DNAAF10,0.399880814319628,pos
ENSG00000287104,MRPL35,0.39983354404457805,pos
ENSG00000287104,BTLA,0.3995796043881804,pos
ENSG00000287104,CLPX,0.39849743106513735,pos
ENSG00000287104,TMT1A,0.39772780459147716,pos
ENSG00000287104,OSGEPL1,0.3957415997218328,pos
ENSG00000287104,JPT2,0.395626656662986,pos
ENSG00000287104,METTL18,0.39491644671665826,pos
ENSG00000287104,TBPL1,0.39470897181272263,pos
ENSG00000287104,PLK3,-0.3861480176498056,neg
ENSG00000287104,JUNB,-0.38403992770531503,neg
ENSG00000287104,TPM4,-0.37631452720751346,neg
ENSG00000287104,MSRA,-0.3757377246484243,neg
ENSG00000287104,FOSL2,-0.36968912228146295,neg
ENSG00000287104,CEBPB,-0.36856965111941703,neg
ENSG00000287104,ARID5A,-0.36819395602850435,neg
ENSG00000287104,ZFP36,-0.3660871655999293,neg
ENSG00000287104,ADM,-0.36074465360537794,neg
ENSG00000287104,CSRNP1,-0.3584252394309664,neg
ENSG00000287104,RHOA,-0.3546244658665246,neg
ENSG00000287104,PFKFB3,-0.34963908958515394,neg
ENSG00000287104,FOSL1,-0.34032437291728757,neg
ENSG00000287104,OSM,-0.33860683567696204,neg
ENSG00000287104,ALDOA,-0.33809053421849994,neg
ENSG00000287104,SESN2,-0.3327869604434062,neg
ENSG00000287104,SLC15A3,-0.3309075396828081,neg
ENSG00000287104,SLC2A3,-0.3270079328993457,neg
ENSG00000287104,FCAR,-0.32684972221250447,neg
ENSG00000287104,GPAT4,-0.323074185299612,neg
ENSG00000287104,LDHA,-0.3220618716543591,neg
ENSG00000287104,RHBDD2,-0.3219899410014643,neg
ENSG00000287104,IER2,-0.3214878073895538,neg
ENSG00000287104,BCKDK,-0.31775020564712836,neg
ENSG00000287104,JMJD6,-0.3169827924402316,neg
ENSG00000287104,VDR,-0.3167919898262553,neg
ENSG00000287104,DNM2,-0.31665701849064354,neg
ENSG00000287104,MAPK7,-0.3157390470985232,neg
ENSG00000287104,ITPRIP,-0.31520010545667404,neg
ENSG00000287104,SYN1,-0.31501345377553314,neg
ENSG00000287104,BCL3,-0.3124261599919204,neg
ENSG00000287104,RABGEF1,-0.31201156871994845,neg
ENSG00000287104,CHP1,-0.31118964502429924,neg
ENSG00000287104,ARF1,-0.30969063697245064,neg
ENSG00000287104,ATP6AP1,-0.30965972843273054,neg
ENSG00000287104,BCORL1,-0.30954933046061534,neg
ENSG00000287104,ARL8A,-0.30891798016631256,neg
ENSG00000287104,LSP1,-0.30858661148441624,neg
ENSG00000287104,SAT1,-0.306293601829248,neg
ENSG00000287104,C5AR1,-0.3053573971969385,neg
ENSG00000287104,NLRP3,-0.30506177968984144,neg
ENSG00000287104,PTPN1,-0.3045838799774619,neg
ENSG00000287104,CFL1,-0.3031698808981793,neg
ENSG00000287104,METRNL,-0.302927220219615,neg
ENSG00000287104,LAMB3,-0.30148256930090306,neg
ENSG00000287104,TRIB1,-0.301046033884418,neg
ENSG00000287104,TIMP1,-0.2987024163007328,neg
ENSG00000287104,ADGRG3,-0.2958872819866037,neg
ENSG00000287104,GAPDH,-0.29514111747883226,neg
ENSG00000287104,NDRG1,-0.29504813063490753,neg
PCGF3-AS1,MFSD4B,0.7306700669803928,pos
PCGF3-AS1,POLG2,0.7059994067444172,pos
PCGF3-AS1,MPHOSPH8,0.6974148673302945,pos
PCGF3-AS1,ZNF808,0.6963660603774878,pos
PCGF3-AS1,CELF1,0.6750755248818705,pos
PCGF3-AS1,ZNF785,0.6663026325209632,pos
PCGF3-AS1,KCTD13,0.6542633818222259,pos
PCGF3-AS1,TIAL1,0.6537994547279631,pos
PCGF3-AS1,ZNF506,0.6513015774122932,pos
PCGF3-AS1,ZNF234,0.6509100742476013,pos
PCGF3-AS1,DIDO1,0.6484143080601651,pos
PCGF3-AS1,ACIN1,0.6477945155454022,pos
PCGF3-AS1,S100PBP,0.6464424331730256,pos
PCGF3-AS1,GNL3L,0.6458581348854403,pos
PCGF3-AS1,CYP20A1,0.6457559126486642,pos
PCGF3-AS1,IKBKB,0.6453013134342876,pos
PCGF3-AS1,MRPS25,0.6441215079488682,pos
PCGF3-AS1,RBM33,0.6424399140328039,pos
PCGF3-AS1,XPNPEP3,0.6405863558116773,pos
PCGF3-AS1,MSANTD2,0.6388574680597471,pos
PCGF3-AS1,NUP43,0.6375254185421775,pos
PCGF3-AS1,METTL3,0.636255591555336,pos
PCGF3-AS1,GVQW3,0.6333165602018108,pos
PCGF3-AS1,GABPB2,0.6333058184372021,pos
PCGF3-AS1,TRIM65,0.6322304420753275,pos
PCGF3-AS1,TRMT10B,0.6321480408356214,pos
PCGF3-AS1,GOLGA3,0.6309654955652659,pos
PCGF3-AS1,MTO1,0.6300791985977215,pos
PCGF3-AS1,CCNL2,0.6297723597074392,pos
PCGF3-AS1,ZNF562,0.6294319664896686,pos
PCGF3-AS1,NOL8,0.627693184947505,pos
PCGF3-AS1,MRE11,0.6262757729794727,pos
PCGF3-AS1,AGO3,0.6262490729511099,pos
PCGF3-AS1,TRAM2,0.6246923472675439,pos
PCGF3-AS1,LRCH3,0.6242853125679085,pos
PCGF3-AS1,METTL2B,0.6233951297901278,pos
PCGF3-AS1,MTRF1,0.6230641633632654,pos
PCGF3-AS1,METTL25B,0.6221951450053063,pos
PCGF3-AS1,LUC7L3,0.6221127276237282,pos
PCGF3-AS1,ZNF320,0.6221079697963128,pos
PCGF3-AS1,KHDC4,0.622018166574732,pos
PCGF3-AS1,UGGT1,0.6210685118221991,pos
PCGF3-AS1,GGCX,0.6198109253503096,pos
PCGF3-AS1,MIS12,0.6183168775942164,pos
PCGF3-AS1,POLH,0.6177741815807263,pos
PCGF3-AS1,PIGG,0.6160481153642191,pos
PCGF3-AS1,ZNF284,0.6158768076195517,pos
PCGF3-AS1,CFAP44,0.6157074415835404,pos
PCGF3-AS1,VHL,0.614527154108282,pos
PCGF3-AS1,SRCAP,0.6132417450449366,pos
PCGF3-AS1,R3HDM4,-0.4674266767600914,neg
PCGF3-AS1,OAZ1,-0.45684420233898065,neg
PCGF3-AS1,CDC34,-0.43231444896174215,neg
PCGF3-AS1,TESC,-0.42824413909330844,neg
PCGF3-AS1,MPP1,-0.41167143190761785,neg
PCGF3-AS1,FKBP8,-0.40908199058206973,neg
PCGF3-AS1,ADIPOR1,-0.399693405160884,neg
PCGF3-AS1,RNF10,-0.3985563749376805,neg
PCGF3-AS1,EMC3,-0.38610770659981003,neg
PCGF3-AS1,HBB,-0.3739154539882841,neg
PCGF3-AS1,UBXN6,-0.36550722349924364,neg
PCGF3-AS1,BAG1,-0.36145127234313873,neg
PCGF3-AS1,HBA1,-0.35713732605162235,neg
PCGF3-AS1,MARCHF2,-0.35299822186981555,neg
PCGF3-AS1,HBQ1,-0.3506626837901653,neg
PCGF3-AS1,ELOB,-0.3484955976723293,neg
PCGF3-AS1,SERF2,-0.34415140960005475,neg
PCGF3-AS1,GYPC,-0.34406816682658475,neg
PCGF3-AS1,ATP6V0C,-0.3424326296454797,neg
PCGF3-AS1,PRDX6,-0.3408152365654703,neg
PCGF3-AS1,ROGDI,-0.3385187995036423,neg
PCGF3-AS1,FTL,-0.33805063744820796,neg
PCGF3-AS1,PRDX5,-0.33676518979107944,neg
PCGF3-AS1,PAGE2B,-0.33191997562991693,neg
PCGF3-AS1,SLC25A39,-0.324980841098169,neg
PCGF3-AS1,CNPPD1,-0.32430122955331453,neg
PCGF3-AS1,PHOSPHO1,-0.32120448693328946,neg
PCGF3-AS1,HBA2,-0.32068378151616217,neg
PCGF3-AS1,SHARPIN,-0.3204339355454648,neg
PCGF3-AS1,MYL4,-0.31936676395008234,neg
PCGF3-AS1,OR51G2,-0.31473806362873574,neg
PCGF3-AS1,UBA52,-0.31348550415140436,neg
PCGF3-AS1,ATP5F1E,-0.3077506762847844,neg
PCGF3-AS1,SMIM24,-0.30244362175751544,neg
PCGF3-AS1,BSG,-0.3014695853213179,neg
PCGF3-AS1,MAP2K3,-0.29993756331672267,neg
PCGF3-AS1,RILP,-0.2996796835842299,neg
PCGF3-AS1,STMP1,-0.29821455665340185,neg
PCGF3-AS1,BBOF1,-0.2971412236136216,neg
PCGF3-AS1,PLEK2,-0.2942663006213855,neg
PCGF3-AS1,BLVRB,-0.29413528231233566,neg
PCGF3-AS1,SLC6A8,-0.29312259909366556,neg
PCGF3-AS1,FAM210B,-0.2917064946084185,neg
PCGF3-AS1,KLC3,-0.29082141996823635,neg
PCGF3-AS1,FBXO7,-0.2891578704245276,neg
PCGF3-AS1,MMP24OS,-0.28747550604670546,neg
PCGF3-AS1,GFUS,-0.2827163831251899,neg
PCGF3-AS1,HBD,-0.2827016860240777,neg
PCGF3-AS1,S100P,-0.28237957550609666,neg
PCGF3-AS1,HBE1,-0.28182547366723,neg
MPDU1-AS1,INTS11,0.736739644014114,pos
MPDU1-AS1,CXXC1,0.73271786915255,pos
MPDU1-AS1,AIP,0.7267453079702892,pos
MPDU1-AS1,ATP13A1,0.7250345168861838,pos
MPDU1-AS1,USE1,0.7202770426591704,pos
MPDU1-AS1,ZBTB17,0.7139306131772851,pos
MPDU1-AS1,GTF3C5,0.7125418758830347,pos
MPDU1-AS1,ACAP3,0.7119392011917672,pos
MPDU1-AS1,ARFIP2,0.7104267236030039,pos
MPDU1-AS1,TRMT1,0.70666196277718,pos
MPDU1-AS1,RCE1,0.7052927369287603,pos
MPDU1-AS1,RING1,0.7049673849644509,pos
MPDU1-AS1,NAT9,0.7047506405220899,pos
MPDU1-AS1,TMEM104,0.7036585648236741,pos
MPDU1-AS1,PPP1R37,0.7020209646670589,pos
MPDU1-AS1,TRIM28,0.7017323753856677,pos
MPDU1-AS1,DXO,0.6999771150286034,pos
MPDU1-AS1,MAP3K10,0.6984302134755779,pos
MPDU1-AS1,PRKRIP1,0.6942152642544731,pos
MPDU1-AS1,BAX,0.6938982795225224,pos
MPDU1-AS1,ACD,0.6935744592211277,pos
MPDU1-AS1,SYMPK,0.6933021154816927,pos
MPDU1-AS1,VILL,0.6932939094576496,pos
MPDU1-AS1,FASTK,0.6926785644284164,pos
MPDU1-AS1,PMPCA,0.6902084111545488,pos
MPDU1-AS1,EHMT2,0.6891358874098988,pos
MPDU1-AS1,RABGGTA,0.6890286609080809,pos
MPDU1-AS1,TRIM26,0.6883267573224796,pos
MPDU1-AS1,DHPS,0.687830121051467,pos
MPDU1-AS1,RNF113A,0.6878171977131154,pos
MPDU1-AS1,FLAD1,0.6876225633704053,pos
MPDU1-AS1,MTA2,0.6871067219365738,pos
MPDU1-AS1,MRPL38,0.6870259980049844,pos
MPDU1-AS1,DDX56,0.6863699746342224,pos
MPDU1-AS1,ZFYVE19,0.6861231006726337,pos
MPDU1-AS1,HINFP,0.6859076384954881,pos
MPDU1-AS1,EDC4,0.68501707568824,pos
MPDU1-AS1,TBRG4,0.6843815810685354,pos
MPDU1-AS1,AUP1,0.6839740002547847,pos
MPDU1-AS1,TRAF2,0.683549918235589,pos
MPDU1-AS1,PHKG2,0.6835146767215055,pos
MPDU1-AS1,CCDC137,0.6831565404538615,pos
MPDU1-AS1,PCED1A,0.681505380201606,pos
MPDU1-AS1,PQBP1,0.6813218077710211,pos
MPDU1-AS1,ADCK5,0.680847219473743,pos
MPDU1-AS1,PRPF31,0.6807338452482172,pos
MPDU1-AS1,ASPSCR1,0.6798623971671061,pos
MPDU1-AS1,SPOUT1,0.6796823638803434,pos
MPDU1-AS1,TECR,0.6792108622660449,pos
MPDU1-AS1,ATG4B,0.67894000336,pos
MPDU1-AS1,SLC25A37,-0.5322378681513377,neg
MPDU1-AS1,MBOAT2,-0.4804904587676781,neg
MPDU1-AS1,RNF10,-0.4798902508769987,neg
MPDU1-AS1,SNX3,-0.4701150500050217,neg
MPDU1-AS1,GCA,-0.46954129215547347,neg
MPDU1-AS1,PFKFB2,-0.46480649036901267,neg
MPDU1-AS1,PTEN,-0.46148976047550844,neg
MPDU1-AS1,GNG10,-0.4560768614609237,neg
MPDU1-AS1,KLHL2,-0.4549991405984192,neg
MPDU1-AS1,GADD45A,-0.44854038207778846,neg
MPDU1-AS1,BMX,-0.444294106459362,neg
MPDU1-AS1,RALB,-0.4424382426529549,neg
MPDU1-AS1,MPP1,-0.4365988412296771,neg
MPDU1-AS1,CLEC4D,-0.43263739823001895,neg
MPDU1-AS1,IL18RAP,-0.43218138373292175,neg
MPDU1-AS1,CYSTM1,-0.4313496973195612,neg
MPDU1-AS1,HSDL2,-0.42990892677159015,neg
MPDU1-AS1,NSUN7,-0.42685250001718344,neg
MPDU1-AS1,R3HDM4,-0.4218535457618433,neg
MPDU1-AS1,ST6GALNAC3,-0.4200835699193959,neg
MPDU1-AS1,METTL9,-0.4199824957253313,neg
MPDU1-AS1,PPM1A,-0.4190075925859029,neg
MPDU1-AS1,IRAK3,-0.4187545692914177,neg
MPDU1-AS1,UBE2H,-0.41681974991450615,neg
MPDU1-AS1,GYG1,-0.41270454577058957,neg
MPDU1-AS1,IL1R2,-0.4122204172385373,neg
MPDU1-AS1,DCUN1D1,-0.4118157877287213,neg
MPDU1-AS1,AGFG1,-0.4099951681862617,neg
MPDU1-AS1,MGAM,-0.4083738655410755,neg
MPDU1-AS1,PINK1,-0.40599288604541534,neg
MPDU1-AS1,CDKN2D,-0.4057475923609621,neg
MPDU1-AS1,CR1,-0.4042923487286523,neg
MPDU1-AS1,RGS18,-0.4038511680081203,neg
MPDU1-AS1,FKBP5,-0.4035733888837368,neg
MPDU1-AS1,PCTP,-0.40345708169785066,neg
MPDU1-AS1,ANXA3,-0.40113760106467633,neg
MPDU1-AS1,IL18R1,-0.40071509494691876,neg
MPDU1-AS1,CCNDBP1,-0.39945526093735495,neg
MPDU1-AS1,ASPH,-0.3989385080503652,neg
MPDU1-AS1,FPR2,-0.39821627921176767,neg
MPDU1-AS1,SH3GLB1,-0.39782162867444887,neg
MPDU1-AS1,SYN2,-0.3971290703916391,neg
MPDU1-AS1,ADIPOR1,-0.39702499754347326,neg
MPDU1-AS1,NAIP,-0.3963089287158894,neg
MPDU1-AS1,SORT1,-0.39618955209247914,neg
MPDU1-AS1,GRB10,-0.3947985343916044,neg
MPDU1-AS1,RNF144B,-0.3935565054558173,neg
MPDU1-AS1,ACSL1,-0.39286763668996444,neg
MPDU1-AS1,MAK,-0.3921661722722531,neg
MPDU1-AS1,EIF1B,-0.39099335721589606,neg
ENSG00000279088,TMEM134,0.7313833303618458,pos
ENSG00000279088,PIGL,0.7308178550690092,pos
ENSG00000279088,LTBP4,0.7256172612058635,pos
ENSG00000279088,DUS1L,0.7246828257813686,pos
ENSG00000279088,SLC2A4RG,0.7237910092968333,pos
ENSG00000279088,FPGS,0.7215461744410347,pos
ENSG00000279088,FBXW4,0.7213167891441374,pos
ENSG00000279088,IDUA,0.7196627677627234,pos
ENSG00000279088,RUSF1,0.7176193313666205,pos
ENSG00000279088,C1orf159,0.7171301163345619,pos
ENSG00000279088,MSH5,0.7167457474288333,pos
ENSG00000279088,NAA80,0.7158498714562336,pos
ENSG00000279088,IL11RA,0.7153371457665084,pos
ENSG00000279088,SLC25A26,0.7145658789074808,pos
ENSG00000279088,RNF126,0.7125265826666055,pos
ENSG00000279088,ULK3,0.7107230225524664,pos
ENSG00000279088,DPH1,0.7104998214389893,pos
ENSG00000279088,PGAP3,0.7079602279211639,pos
ENSG00000279088,SAPCD1,0.7068111087548098,pos
ENSG00000279088,CENATAC,0.7048492022564185,pos
ENSG00000279088,PDE6B,0.7026570362556255,pos
ENSG00000279088,DNHD1,0.7021671505299584,pos
ENSG00000279088,RPL23A,0.7015557518649028,pos
ENSG00000279088,QTRT1,0.7002555751543507,pos
ENSG00000279088,KLHDC4,0.6996569402493572,pos
ENSG00000279088,MAP4K1,0.6990049494049976,pos
ENSG00000279088,ABHD14B,0.6978577874469942,pos
ENSG00000279088,OVGP1,0.6972594354259704,pos
ENSG00000279088,DTX3,0.6971396444872281,pos
ENSG00000279088,NSMF,0.6971244615750963,pos
ENSG00000279088,DDX51,0.6964324105305737,pos
ENSG00000279088,NDUFV1,0.6948329497067289,pos
ENSG00000279088,ZAP70,0.6947605524992495,pos
ENSG00000279088,LMF1,0.6941633584751501,pos
ENSG00000279088,PORCN,0.6931583247838323,pos
ENSG00000279088,TLE5,0.6927667075197967,pos
ENSG00000279088,HSD17B8,0.6920924435710203,pos
ENSG00000279088,PHF7,0.6919236288707133,pos
ENSG00000279088,HAUS5,0.6916458079462146,pos
ENSG00000279088,TMC8,0.6904270804269491,pos
ENSG00000279088,ADHFE1,0.6899615727469002,pos
ENSG00000279088,WNT10B,0.6895481025460563,pos
ENSG00000279088,PRMT1,0.6895302737737257,pos
ENSG00000279088,TCEA2,0.6894537935154876,pos
ENSG00000279088,DPH7,0.6879588680297679,pos
ENSG00000279088,PPP3CC,0.6877207788875961,pos
ENSG00000279088,BUD23,0.6876043971611365,pos
ENSG00000279088,LAS1L,0.6871843126090404,pos
ENSG00000279088,GZMM,0.6867683046948996,pos
ENSG00000279088,DIS3L2,0.6866508854238372,pos
ENSG00000279088,MCEMP1,-0.6799172309706982,neg
ENSG00000279088,PYGL,-0.6688849990539042,neg
ENSG00000279088,NLRC4,-0.6581851992171505,neg
ENSG00000279088,GYG1,-0.6559444356112623,neg
ENSG00000279088,PGD,-0.6544127937084415,neg
ENSG00000279088,DHRS9,-0.6494723983020527,neg
ENSG00000279088,ANXA3,-0.648506911534805,neg
ENSG00000279088,CYSTM1,-0.6474822008883527,neg
ENSG00000279088,RTN3,-0.6460985578588391,neg
ENSG00000279088,SORT1,-0.6452389715663177,neg
ENSG00000279088,SQOR,-0.6451356078870298,neg
ENSG00000279088,DYSF,-0.6437916132520541,neg
ENSG00000279088,MAP2K6,-0.6402708581379878,neg
ENSG00000279088,RALB,-0.6393554172123899,neg
ENSG00000279088,ZNF438,-0.6362809774072197,neg
ENSG00000279088,FLOT1,-0.635678646665344,neg
ENSG00000279088,SLC22A4,-0.6334903567164445,neg
ENSG00000279088,MAPK14,-0.6332649361489575,neg
ENSG00000279088,TLR5,-0.6322842165930058,neg
ENSG00000279088,CAP1,-0.6294956390865702,neg
ENSG00000279088,RAB32,-0.6290839966409566,neg
ENSG00000279088,HK3,-0.6282956922329973,neg
ENSG00000279088,CD59,-0.625943687745195,neg
ENSG00000279088,LIN7A,-0.6240047154890742,neg
ENSG00000279088,SERPINB1,-0.6236124423149018,neg
ENSG00000279088,NFE2,-0.6216130049935693,neg
ENSG00000279088,ARL11,-0.6215823957631164,neg
ENSG00000279088,MMADHC,-0.6207273095969186,neg
ENSG00000279088,SPTLC2,-0.6195267412959475,neg
ENSG00000279088,GCA,-0.6181415687636853,neg
ENSG00000279088,SELL,-0.6150116844228758,neg
ENSG00000279088,GAS7,-0.6149989674231872,neg
ENSG00000279088,MANSC1,-0.614950183808155,neg
ENSG00000279088,IL1R2,-0.6140352367078405,neg
ENSG00000279088,KCNH7,-0.6122557047879373,neg
ENSG00000279088,SULT1B1,-0.6119786062461319,neg
ENSG00000279088,ST6GALNAC3,-0.6110527715886342,neg
ENSG00000279088,SH3GLB1,-0.6108698253904408,neg
ENSG00000279088,CLEC4E,-0.6104105489258564,neg
ENSG00000279088,KCNE1,-0.6098440983157736,neg
ENSG00000279088,PFKFB4,-0.6091209609084854,neg
ENSG00000279088,ALPL,-0.6084220547112689,neg
ENSG00000279088,PEAK3,-0.6081430746014509,neg
ENSG00000279088,CARD6,-0.6076078119143973,neg
ENSG00000279088,ROPN1L,-0.6074758854779979,neg
ENSG00000279088,MTARC1,-0.607462389379628,neg
ENSG00000279088,LYRM1,-0.6073556938596902,neg
ENSG00000279088,UPP1,-0.6067954721278599,neg
ENSG00000279088,UBXN2B,-0.606784868510276,neg
ENSG00000279088,CA4,-0.605811886909593,neg
ATP6AP1-DT,PSMB7,0.6660408790047375,pos
ATP6AP1-DT,NDUFS3,0.6503140370921513,pos
ATP6AP1-DT,CHCHD5,0.6472833030456254,pos
ATP6AP1-DT,ATP5PD,0.6438990066801821,pos
ATP6AP1-DT,ANAPC11,0.6337361900303079,pos
ATP6AP1-DT,RNF181,0.6237758209812609,pos
ATP6AP1-DT,LAMTOR2,0.6179374160202384,pos
ATP6AP1-DT,NDUFB9,0.617498871541766,pos
ATP6AP1-DT,DCTN3,0.6166371240275402,pos
ATP6AP1-DT,VAMP8,0.6164135162918927,pos
ATP6AP1-DT,PYM1,0.6141233344730455,pos
ATP6AP1-DT,ATP6V1F,0.6132196576764233,pos
ATP6AP1-DT,COX5B,0.6130289559101413,pos
ATP6AP1-DT,ROMO1,0.6106370302217123,pos
ATP6AP1-DT,NDUFB7,0.6101795157697262,pos
ATP6AP1-DT,CUEDC2,0.6067630222993063,pos
ATP6AP1-DT,TMEM141,0.6039377695356778,pos
ATP6AP1-DT,NDUFB10,0.6031509531347572,pos
ATP6AP1-DT,ZNHIT1,0.6029335226869073,pos
ATP6AP1-DT,FIBP,0.6027173269435645,pos
ATP6AP1-DT,CDK5,0.6017780954558257,pos
ATP6AP1-DT,NAA38,0.6008440115882011,pos
ATP6AP1-DT,PRADC1,0.5989376030656495,pos
ATP6AP1-DT,MICOS10,0.5967201157897511,pos
ATP6AP1-DT,ARL6IP4,0.5960795413963327,pos
ATP6AP1-DT,PSMB6,0.5954815928589381,pos
ATP6AP1-DT,CHCHD1,0.5949639556173906,pos
ATP6AP1-DT,BRK1,0.5945479187746827,pos
ATP6AP1-DT,DPM3,0.5942928511718677,pos
ATP6AP1-DT,NDUFA7,0.5940635551959228,pos
ATP6AP1-DT,MEA1,0.5937404943543113,pos
ATP6AP1-DT,SF3B5,0.5927759674599075,pos
ATP6AP1-DT,COX8A,0.588217928975502,pos
ATP6AP1-DT,COX5A,0.5854886705258338,pos
ATP6AP1-DT,RPS19BP1,0.5849968823792786,pos
ATP6AP1-DT,NDUFA13,0.58499332781821,pos
ATP6AP1-DT,CLTA,0.5846965714618454,pos
ATP6AP1-DT,NDUFA11,0.5814268841232411,pos
ATP6AP1-DT,ATP5MF,0.5813977888096175,pos
ATP6AP1-DT,GTF2A2,0.5807948773964802,pos
ATP6AP1-DT,PSMB1,0.5796638218804285,pos
ATP6AP1-DT,MAD2L2,0.5781906755444373,pos
ATP6AP1-DT,SPAG7,0.5776959638002586,pos
ATP6AP1-DT,ATP5PO,0.5774354774481472,pos
ATP6AP1-DT,COPS9,0.5771594741367354,pos
ATP6AP1-DT,LGALS1,0.5768582632428438,pos
ATP6AP1-DT,PSMB4,0.575838303981331,pos
ATP6AP1-DT,GSTO1,0.5748990269789344,pos
ATP6AP1-DT,NEDD8,0.5744972977175391,pos
ATP6AP1-DT,SNF8,0.5742242430844195,pos
ATP6AP1-DT,AGO2,-0.47322768286583144,neg
ATP6AP1-DT,ZRANB1,-0.43449636000731334,neg
ATP6AP1-DT,MARF1,-0.40230049321542083,neg
ATP6AP1-DT,SEC14L1,-0.39995765169622,neg
ATP6AP1-DT,BRD4,-0.38358899050383977,neg
ATP6AP1-DT,FOXO4,-0.3598577974923787,neg
ATP6AP1-DT,CASC3,-0.3563289738083042,neg
ATP6AP1-DT,KAT6A,-0.35607363970988554,neg
ATP6AP1-DT,PNRC1,-0.35370457258480414,neg
ATP6AP1-DT,FOXO3,-0.3421801919315944,neg
ATP6AP1-DT,KMT2E,-0.33996024006010817,neg
ATP6AP1-DT,EPB41,-0.3389497812989997,neg
ATP6AP1-DT,MICAL2,-0.33881502957197035,neg
ATP6AP1-DT,GAB2,-0.3367051422643239,neg
ATP6AP1-DT,MED13L,-0.33633152197496063,neg
ATP6AP1-DT,ATXN7,-0.33418126761873035,neg
ATP6AP1-DT,BAZ2A,-0.3317017238572226,neg
ATP6AP1-DT,SLC25A37,-0.331691544663086,neg
ATP6AP1-DT,TAB2,-0.32837603916761954,neg
ATP6AP1-DT,ZFAND3,-0.32638185520763013,neg
ATP6AP1-DT,HIVEP1,-0.3234509864901154,neg
ATP6AP1-DT,KAT2B,-0.3223457852041261,neg
ATP6AP1-DT,PELI1,-0.3222389540588403,neg
ATP6AP1-DT,CCNI,-0.3222054906602377,neg
ATP6AP1-DT,JMJD1C,-0.32035313470582416,neg
ATP6AP1-DT,CHD2,-0.3184351636333155,neg
ATP6AP1-DT,LMTK2,-0.31840749518100536,neg
ATP6AP1-DT,CREBBP,-0.31593045567831834,neg
ATP6AP1-DT,NFAT5,-0.31263003040864284,neg
ATP6AP1-DT,RAPGEF2,-0.3122970827599517,neg
ATP6AP1-DT,MAN2A2,-0.3116240391238989,neg
ATP6AP1-DT,RAF1,-0.31150615314767327,neg
ATP6AP1-DT,SIK3,-0.30981789273598587,neg
ATP6AP1-DT,LPIN2,-0.3087632703501974,neg
ATP6AP1-DT,PHOSPHO1,-0.3079087645192646,neg
ATP6AP1-DT,KLF6,-0.30631431624418903,neg
ATP6AP1-DT,WNK1,-0.3057247843393233,neg
ATP6AP1-DT,NUP98,-0.3046468038145011,neg
ATP6AP1-DT,MXD1,-0.30441378552537884,neg
ATP6AP1-DT,NOTCH1,-0.304279695848346,neg
ATP6AP1-DT,WAC,-0.30422022536616505,neg
ATP6AP1-DT,PRKDC,-0.3039503233180706,neg
ATP6AP1-DT,KDM6B,-0.30220554082466444,neg
ATP6AP1-DT,USF3,-0.3011127871380646,neg
ATP6AP1-DT,TMCC3,-0.29802508998559907,neg
ATP6AP1-DT,TCP11L2,-0.29795066009186977,neg
ATP6AP1-DT,CARM1,-0.29547968332797064,neg
ATP6AP1-DT,BMP6,-0.29544068841577065,neg
ATP6AP1-DT,HCAR3,-0.29505107087553256,neg
ATP6AP1-DT,ADIPOR1,-0.29338572510050603,neg
H1-10-AS1,LTO1,0.727324978599031,pos
H1-10-AS1,ZNF606,0.6987681149718317,pos
H1-10-AS1,FAM219B,0.6978119390517018,pos
H1-10-AS1,JRK,0.6927192888887065,pos
H1-10-AS1,TCEANC2,0.686773856337271,pos
H1-10-AS1,ZNF169,0.6801450968501006,pos
H1-10-AS1,DIDO1,0.6787283983958106,pos
H1-10-AS1,COX19,0.6774105983209127,pos
H1-10-AS1,ZNF226,0.6757739331510456,pos
H1-10-AS1,ZNF440,0.6746794830412137,pos
H1-10-AS1,TRIM56,0.670792544857419,pos
H1-10-AS1,RTL10,0.6652102538522422,pos
H1-10-AS1,UNC119B,0.6632385616997518,pos
H1-10-AS1,HARS2,0.6630279380651801,pos
H1-10-AS1,ZNF740,0.6617246112886929,pos
H1-10-AS1,SETD1B,0.6615922342515326,pos
H1-10-AS1,OGFOD2,0.660719387614746,pos
H1-10-AS1,KRBA2,0.6585038300290366,pos
H1-10-AS1,EDRF1,0.6573933050425059,pos
H1-10-AS1,ZNF264,0.6571872826160541,pos
H1-10-AS1,PLPP6,0.6558486935058382,pos
