gene,mean_cpm,mean_log2cpm,cv
GGA2,49.854215946059014,5.66829547707918,0.2344365440396109
TLE5,132.2490022907916,7.05798092054142,0.23444224799852278
PTPRK,42.116921425719205,5.430182267356143,0.23454189226638397
RAB2A,81.17585994486515,6.360642743627702,0.2347930588189371
MON2,54.50725439477879,5.794604428430016,0.23490534167490373
RETREG3,51.6956917173804,5.719613110031685,0.2349170975412493
YIPF4,38.47572484423381,5.3028938516525645,0.23495434682365612
SCAF11,56.721770156786064,5.851043638605208,0.23509973865338932
CTNND1,175.1892364898247,7.460981981586601,0.2351298082094563
ARL6IP4,87.62073200795555,6.46957233843302,0.23526259807522854
GTF3C1,40.708929777131665,5.3822843890125185,0.23526308807698587
EIF2AK1,87.34385210918069,6.465057835321218,0.23549057713779478
CDK13,38.73174346580425,5.3122201965006965,0.23551284497241962
ATP5MC2,86.9571982482814,6.458729744809133,0.23560857703883528
FBRSL1,65.56974902193723,6.056794823974311,0.2357979900487711
CLPX,56.54745552329466,5.846680235493725,0.23589469042327854
FUBP3,46.05434343525542,5.556255994531625,0.2362357609402441
SLC38A10,170.83196844994637,7.424854657180526,0.2364206818190811
UROD,54.847543832115086,5.803421927446492,0.2366243188843661
PFKL,129.9235901111488,7.0325812585634715,0.23684931195157416
BRD2,153.78371243522912,7.274109857476675,0.2368674276943256
BIRC6,52.16407502757291,5.732379786347793,0.23707916912476207
EIF4H,134.19507356553234,7.078898771335147,0.23708908513902727
UBXN6,92.95512472422433,6.553899949588426,0.23720849750581127
MFN2,109.63220482151361,6.789627602229562,0.23720888645968527
ADAR,152.6419160427028,7.263428050477696,0.23724574206967003
SUPT5H,103.34065612255642,6.705157600342171,0.23725596262743312
SRP9,81.94305343571632,6.374049253964843,0.2373511666016704
CSNK1A1,101.52392156176758,6.679816757963894,0.23740909135881672
YTHDF3,47.28559574179107,5.5935209723293715,0.23745537483016405
GLYR1,64.35852525846356,6.030303525948919,0.23746651323229864
MAN1B1,54.325055658799855,5.789861092312369,0.2374936780867095
MPDU1,60.84712970102426,5.950634736779599,0.2375653360638794
PLD3,86.22090395188148,6.446602037383683,0.23768168273076304
FDX1,41.3748704313543,5.405137051848358,0.237732262531581
PRKACA,78.00853973852432,6.303936692133701,0.23781252937352507
OXA1L,114.9819192556997,6.8577561069097825,0.2379777113330611
RBFOX2,55.51529603961871,5.8205694851393,0.23805109828757082
HNRNPK,189.96427022789646,7.577158922344593,0.238209594228115
EEF1D,46.030610496939715,5.555528154601668,0.23832259336888834
PFDN5,56.834083595368064,5.853848067574039,0.23832905930580792
SLC39A9,57.04324142746639,5.859056183912146,0.2384184133326254
SP3,38.625765087154406,5.308366885705024,0.23886230681707188
RAD23B,131.04008345141466,7.044832145254112,0.238963927362777
VPS4A,38.63403423988799,5.308667917647716,0.23902910965798888
TOMM70,64.39552003354643,6.031119901149485,0.2390317411676073
CAMSAP3,53.00880828822474,5.755122810264171,0.23921819692607776
KEAP1,45.2184384314912,5.530396611611952,0.23924309367587868
MSRB1,120.55342559085379,6.925446741416133,0.23932785880589572
SLC35F5,43.17611700541484,5.465194709071134,0.23940564270149717
GRSF1,43.9517732337319,5.4903061224191365,0.23964781863962453
CUX1,42.53065730596234,5.443959899641999,0.23968550410240458
PDXDC1,155.518266078308,7.290187222925185,0.23994220455730503
HECTD1,99.21428965096258,6.646944428235094,0.23998531556563435
PI4KB,41.858520039332554,5.421510127618117,0.24023452202943926
PPP2R5C,46.16057998390688,5.559509555672406,0.24031563686762106
SENP6,39.49025935842947,5.3395029790457595,0.24046026679317023
ADIPOR1,64.20245839526223,6.0268544557822095,0.24075404040076612
RETREG2,65.6311418534556,6.058124712074419,0.24093739126125696
CHMP1A,51.75959793550745,5.721361665188349,0.24095447134695755
UBE2G2,85.12402964858164,6.428343918085243,0.2410353993165612
TPP2,41.391753861306725,5.405711750703973,0.24109696993155885
CAND1,47.06985000229708,5.587060396568293,0.24144285893944636
FIS1,71.60021285182067,6.18190187285792,0.24145269513377132
SCAP,106.90856423270138,6.753665559565717,0.2414624257724332
HNRNPA0,53.709167478697665,5.773710696970626,0.24147036968090765
USP15,51.916697578984575,5.725651123716981,0.2414726068579846
MBNL1,54.39533741945507,5.79169264580241,0.24147547653276358
SDHC,63.93170874427218,6.020851270746372,0.2416660931069528
RPS15A,226.52858787513287,7.829904014182964,0.24167440277408267
NAA60,64.88764004784436,6.041935948373998,0.2419470408391601
CAMKK2,55.23302802268767,5.8133458297564005,0.24205608611302187
MAP3K11,104.22773960765815,6.717371260555439,0.24214032003858696
CCNY,48.323441486848964,5.624201560540363,0.24219484101718736
TMEM9,43.42273803570861,5.473226412328774,0.24225025445705217
DDX6,39.3380533573988,5.334069558625284,0.24231886600293848
VARS2,44.396061858439396,5.504495242982156,0.2424359659705285
