gene,mean_cpm,std_cpm,cv
PROSER1,34.49187471499655,17.58684799810175,0.5098837956307215
CCT4,42.93693860909314,21.895919806660714,0.5099553092502878
NINJ1,385.7623368312496,196.7497676140613,0.5100284523113743
RASA1,15.060052032877229,7.68129987688157,0.5100447103444739
RPS15,396.6062464581195,202.29909912326698,0.5100754234959565
NFKB2,149.38732505577465,76.20426692709991,0.5101119984486541
MBOAT7,773.3611198770393,394.51125089662816,0.5101255296611673
ZNF346,12.712284808674184,6.485145593888655,0.5101479153034345
PGPEP1,59.525519792509456,30.368235027956512,0.5101716899543643
POMZP3,5.877769515757973,2.9987731801087727,0.5101889708450168
CBFB,31.38753615299165,16.01681134546058,0.5102920875149344
F12,5.372575304543641,2.7416155465085246,0.5102982073029135
RAB31,229.12910891106085,116.92929595910577,0.5103205634361073
CREB3L2,19.46224140141917,9.932046104042115,0.5103238573188121
SLX1A,0.6192046823886217,0.31599857764059874,0.5103297611084173
BET1,4.274037793941176,2.1811815136839208,0.5103327623297897
RPL38,202.3432088699185,103.26293036347245,0.5103355380207382
CRK,25.674391867301942,13.104236766633317,0.5104010577684779
UBTD1,36.080724943996,18.416046869627756,0.5104123295253321
LYSMD4,3.60493906281701,1.8400419272790502,0.5104224773888923
CBR4,7.917571067176312,4.041391975567815,0.5104333060327199
AZIN1,72.67321593138507,37.09687931786961,0.5104615069311765
PRDM4,18.298321466848062,9.340882516842603,0.5104775612214445
PPM1A,107.98448191150814,55.12452912121968,0.5104856563222993
SCLT1,17.961570465456486,9.170504212068883,0.5105624939481492
G3BP2,58.57182607706067,29.90804837916671,0.5106217508024739
SLC9A9,9.336921051627488,4.767963811601012,0.5106569698123263
FAM199X,20.297616792405034,10.36549364478059,0.5106754034621026
ORMDL3,50.87356405541759,25.980236358531766,0.5106824505204899
DYNLL1,54.35035007367748,27.756073011016273,0.5106880263584331
GIT1,47.92921988502899,24.478408132568127,0.5107199364247136
RPL29,434.53199175116606,221.93793481745476,0.5107516570253983
CPNE3,57.862980149217975,29.558448426728734,0.5108352240154748
PEX11B,18.289052992485693,9.344208573306318,0.5109181200987013
ENSG00000269867,2.0992712447745365,1.0725914935987264,0.5109351620323479
ENSG00000255031,16.700869934084544,8.533268029964733,0.5109475173235928
UTP4,12.029574155544813,6.1474242799291465,0.5110259266406038
NKAPD1,8.587658561511663,4.390253196101084,0.5112281962137395
GADD45GIP1,17.484695257326457,8.9389290872502,0.5112430588977294
TRMT2B,12.106929560089768,6.189948922982205,0.51127322516084
TRIM37,6.078796959780939,3.108167038047519,0.5113128565754115
MEI1,16.3303597034084,8.35249266772424,0.5114702198495324
RCC2,43.179941376553586,22.09009151113383,0.5115822487690685
SLC37A4,6.858347594059802,3.508734499576544,0.5116005643422845
ACVR1B,43.392651978699924,22.20097302939088,0.5116297810119703
ACO1,6.6384065690328535,3.3964836449824216,0.5116414021440772
METTL4,7.038468004416402,3.6015127000772114,0.5116898589035829
SHMT2,37.27080881154893,19.07240807104709,0.5117250920816403
NDUFAF8,3.982358619445416,2.0379324676786834,0.511740067237462
CAPS,10.102930621734632,5.170769970337433,0.5118089160400106
RPS2,881.7787100012637,451.30805264077276,0.5118155468282127
SLC35E4,2.1664370995038995,1.1088293094540493,0.5118216031787696
DGCR6L,19.178254609937376,9.816393804348282,0.5118502180725994
NIFK,5.614879630231652,2.8740131409618557,0.5118565900304586
ZNF197,4.3942510962688575,2.249238533376397,0.5118593553486775
CCNH,26.271476767649926,13.447540013722573,0.5118684470102403
RPLP1,953.2148775777291,488.00785883299534,0.5119599686411747
RAB18,40.63550897229362,20.804385260167546,0.511975505815678
TYSND1,14.445490208709515,7.396552324882968,0.5120319364740851
HLA-C,1872.960777015084,959.0335928280832,0.5120414717688236
PPIL4,9.319572563874727,4.772368974577938,0.512080242078588
KIDINS220,46.99020612082541,24.063012220508295,0.512085692040493
MED7,5.132304327981363,2.6282260192958673,0.5120947339320387
LINC01011,2.1519499997231426,1.102195660754308,0.5121846050773067
CCDC125,17.94252464545946,9.190805862812326,0.5122359335946713
ENSG00000291063,1.0804848988193074,0.5534914784741929,0.5122621140554736
THAP7,9.52308517833932,4.878461970148068,0.5122774687812671
TSR1,6.736468273472063,3.451014815671784,0.5122884389230689
C1orf131,4.53642675023931,2.3239896805693276,0.5122952068931191
MYLIP,61.33734612412517,31.425971861329007,0.5123464552531164
INTS13,8.776994432857826,4.497329367001662,0.5123997060047482
ARHGAP27P1-BPTFP1-KPNA2P3,11.664595531122478,5.97716764916542,0.5124196233995127
POP5,6.811002294234216,3.490140275081793,0.5124268241748113
FUZ,10.495219697163831,5.378145890344315,0.5124376664356701
RASSF4,58.61160519076275,30.036828279255193,0.512472370983435
WDR91,29.18503886555631,14.956800753369231,0.5124817829528743
CCDC92,24.773042006893142,12.695810842106377,0.5124849357851872
MRPL24,9.827090081472127,5.036907356335574,0.512553290402018
HEBP2,79.69116300094198,40.84612322337919,0.5125552405716098
ORC5,5.040817059193437,2.5838424139380187,0.5125840481010135
ENSG00000289100,0.9293079199783738,0.4763504644312251,0.5125862528345937
UBALD1,45.281767859634314,23.21239855118845,0.5126212965700211
CCZ1B,5.055641819584457,2.59224527591674,0.5127430637738112
HDDC2,9.061366052411419,4.646385859631729,0.5127688069058007
NEMF,10.865039042048654,5.571541515508915,0.5127953515810262
GMCL1,16.451079305749758,8.436236549938238,0.5128074816945123
C11orf71,3.080495830308929,1.5798500643051037,0.5128557710615916
NUP50-DT,11.418676488991,5.856897278837498,0.5129226039886726
TTN-AS1,7.142496509239175,3.6637091825574886,0.5129451834968766
EP300,67.60473374284582,34.67819002779067,0.5129550566636236
TMEM241,3.2270734954285554,1.6554246564178785,0.5129801533069943
INVS,8.351834393775794,4.284357343370558,0.5129839914646147
SET,80.26889363199662,41.17920991778376,0.5130157904826159
GEMIN4,9.380001821373366,4.812262168692218,0.51303424672338
GTPBP8,2.9556157882466154,1.5164018717851877,0.5130578466305918
RBM45,3.269301058363972,1.6774537652476569,0.5130924730704032
TAF15,79.78214801556781,40.944328257933655,0.5132016281379668
XPO5,13.414589602858394,6.885540321377274,0.5132874374263449
DDX18,22.787981789997144,11.696805435983263,0.5132883439953253
IL17RC,3.8342994023893033,1.968151386608326,0.5133014352979043
EEF1G,935.250577952167,480.0687745232492,0.5133049749879995
ZNF589,21.520686008917224,11.04861773841894,0.5133952390663049
BASP1,422.03750139535026,216.690145030073,0.5134381288715979
CDK8,5.2751311738053595,2.7085001424849775,0.5134469747282374
C18orf32,32.2851318240088,16.580286866061837,0.513557973262848
SH3GLB2,72.71931741042108,37.348741829393965,0.5136013807528078
EXOSC8,13.760705742734016,7.067828312196694,0.5136239698991222
MKLN1-AS,1.7011313912456643,0.8738059742368176,0.5136616599597094
CAT,224.97160091955865,115.56534433656958,0.5136885894228551
CTSB,752.0849503106296,386.37566959746994,0.5137393979734434
BRCC3,4.865239446131529,2.4995387016081665,0.5137545087520021
OAT,48.47671516778854,24.90545217769475,0.5137611344228156
ZNF518B,7.006585194730399,3.6002160437806086,0.5138331931635263
SPTY2D1,14.983414667897694,7.699480897691196,0.5138669033960268
NCAPD2,29.44265609326729,15.131962863076918,0.5139469351930234
PDE12,9.612596570814423,4.940849567979231,0.5139973920241843
SEC31A,55.91776107238904,28.74211745687621,0.5140069435124153
WASH6P,10.67650256668485,5.48795458287406,0.5140217546520124
STX3,198.61548948132412,102.09587606505424,0.5140378342679781
SLC20A2,7.192973039636805,3.698260497437932,0.5141490837041519
ANKRD16,1.405712697176767,0.7227747968719882,0.5141696438565354
USP34-DT,2.367540553420272,1.2173616488413326,0.5141882985204493
RGS19,249.5457567969076,128.31945562065263,0.5142121319461473
LEO1,5.390150192883768,2.771691614392377,0.5142141712584641
GLMP,24.54028244965172,12.619775946029616,0.5142473796673321
NLRP1,282.94874798601467,145.52884697515134,0.5143293547365136
GEMIN7,0.6535260884147718,0.33613535869317585,0.514341148198879
SUN2,268.7294667023635,138.22047879425574,0.5143480560222468
ZNF174,7.142345007708293,3.6740636375714324,0.5144057916001316
PIK3R2,18.317827046601547,9.422950363306018,0.514414200949355
UQCC6,1.341470042709574,0.6900794820194506,0.5144203448819405
TIGAR,9.243979053347159,4.756360241175896,0.5145360254200989
FGF11,2.701630594527703,1.3901853995169389,0.5145727185399934
PRKD3,17.718078618261632,9.117868681052592,0.5146082076673374
PRKRA,3.658377993233139,1.8827733779423423,0.5146470324895042
ENSG00000260005,2.7866080922516345,1.4342744655310269,0.5147026126562723
OXSM,3.1722316187564057,1.6327989100912468,0.5147161702938151
SLMAP,24.926793274944767,12.831669640969267,0.514774182921758
DPH2,10.248295184678504,5.275725122255212,0.5147905117079934
SMARCA2,80.7502835277994,41.570233598582,0.5147998469165854
HDAC11,3.3162436828410478,1.707322237509973,0.5148361823782801
ZSCAN29,8.390164598534795,4.319829131751838,0.514868222311899
ELK3,18.283807301700215,9.413857121756642,0.5148740066234042
PSMC1,15.034961444843391,7.742039220814937,0.5149357548549125
MTHFS,44.44360903279033,22.885663407351064,0.514937105815734
PCYT1A,120.9146711741998,62.263726121916356,0.514939382601587
ENSG00000280206,8.023994248185774,4.1320330260769955,0.5149596196446986
AIFM2,3.6584063543939633,1.883933446578051,0.5149601394922505
TK2,24.25396526587723,12.492468243399319,0.5150691075234162
ZFX,18.972648256618847,9.772844225040453,0.5151017450413689
PPP4R3B,37.88536658142639,19.515106957832582,0.515109360652195
MTMR9,6.248022335272532,3.2185468790023917,0.5151305015080427
HIPK2,47.27387428595398,24.353411854107556,0.5151558280752853
TCP11L2,38.19173214496809,19.676093249094755,0.5151924813048092
NDUFAB1,10.856737430292876,5.595673912856793,0.5154102647120795
METTL2A,3.6422048654906827,1.8773879132732432,0.5154536833062846
AMPD3,53.95184256150287,27.80973840084254,0.5154548404744581
DVL1,24.868707140811434,12.818733080439562,0.515456352751167
CREBL2,21.021719255611178,10.835835723952368,0.515459063656748
KCNAB3,5.444350910484109,2.8065449823596826,0.5154967099852361
TANK,42.25630262028074,21.784612934512843,0.5155352357794173
DNASE1,23.26228333399343,11.994667025979638,0.5156272431972186
CPT1B,54.270396987142895,27.98377972631185,0.5156361714645544
RBM41,5.509044226840841,2.8407178606683643,0.5156462253158154
PITPNC1,44.233435565368985,22.810012841948577,0.5156735521535405
POLE4,13.095293743153444,6.753066384646973,0.5156865143386073
CD33,36.68760641287905,18.919350052662125,0.5156877731336694
GOLGA4,15.982616157575938,8.242067708636716,0.5156895233781789
PRELID1,77.36815390139715,39.89883088597774,0.5157009554192972
CDC23,7.826830788489262,4.036758835738679,0.5157590530352907
ARAP3,99.95580231253653,51.557680721434,0.5158047809993677
RUVBL2,26.615387832478028,13.729144735350962,0.5158348554514642
ANPEP,482.14129490168534,248.72033574167102,0.5158660715680623
UNC5CL,3.293633608532935,1.6993255709601436,0.5159425039135014
CCDC117,13.391378833612134,6.909197829962326,0.5159437213903887
FAM89B,1.677815638545338,0.8658165782214239,0.5160379712350784
RPAIN,9.355583963509867,4.827989342260943,0.5160543009492334
NBPF12,9.084065775201413,4.688073489034326,0.5160765680310567
ZFAND4,4.320621179733751,2.229905724104974,0.5161076686298119
ANXA2R-AS1,3.9924443845134507,2.060577858023113,0.5161193643713663
MCL1,1167.8607005756453,602.7849857785616,0.5161445928281048
TMF1,24.041332262992093,12.409292745851303,0.5161649367058367
CACNA2D4,13.657293761003928,7.049766353038804,0.5161905774603904
SLC35B4,5.288335515074788,2.729893744544075,0.5162103911074312
RAB2B,17.1560564249317,8.85624201580529,0.5162166523849345
AMD1,61.025186046423045,31.50227819668867,0.5162176510649926
DDX3X,260.33351492456086,134.42648790337327,0.5163625895126381
TFAP2E-AS1,2.068946827720511,1.0686627653170955,0.5165250024789223
BAG4,8.189906147543146,4.230592755036747,0.5165618114324623
ENSG00000262049,1.9017828539712338,0.982542990724492,0.5166431008002735
ENSG00000288743,1.5246130980268182,0.7878037482094243,0.5167237177937236
DTWD1,3.6221940816737854,1.8717009529714737,0.5167312713698037
LSM4,31.8665075753931,16.466556165314206,0.516735513810414
ZDHHC12-DT,1.4731105609924775,0.7612256321611304,0.5167471147910788
CLCN5,4.612930065169302,2.383820551219096,0.5167692805964111
ZNF232,2.673620223833952,1.381676660505805,0.5167811973401708
TAGAP,115.13517081686186,59.50134213056019,0.5167955344002152
SLC10A7,3.6719502971232174,1.8977327548620782,0.51681874788688
KIAA0232,63.626035477829014,32.88324051644693,0.5168205164677493
XIAP,24.68267535137791,12.75659949950047,0.516824020001881
CBL,138.6676226132794,71.6768775323111,0.5168969957190787
ENTPD6,33.587607314366366,17.36186565386419,0.5169128450075106
UBXN8,1.9451364497413244,1.0056172923142506,0.5169906164927316
RELA,109.67276837947723,56.713585786721154,0.5171163874562485
MHENCR,35.19628543156354,18.200807234606213,0.5171229580461347
ENSG00000291214,1.965349076312719,1.0163530966961856,0.5171361713528326
TMA16,2.8236542930305704,1.4602520696439831,0.5171497350961914
DARS1,18.67644619405419,9.658887178736705,0.5171694378244024
CDK5RAP1,14.644514539666407,7.573966772336732,0.5171879717707093
MBLAC1,0.8107434721451183,0.41932098295632264,0.5172055000909913
ZNF16,2.4100508593629972,1.2465433502763856,0.5172269893946805
TOMM40,19.54729437555043,10.11165652767619,0.5172918734126066
TTLL5,7.683168923241988,3.9746178425470835,0.5173149103260839
KLHL5,11.56369604581545,5.982115026586515,0.5173185980403956
PSEN2,5.019856061370247,2.597060284771971,0.5173575204192334
ECI1,13.452178461814016,6.959652430035798,0.5173624814591773
ATF2,18.25202247986729,9.443892630326884,0.5174162282971038
ENSG00000291143,7.483814020212695,3.8725952887787547,0.5174627908068582
PEX14,13.693836505871205,7.086401779342773,0.5174884172382584
RLIM,64.01208205514666,33.130443426887766,0.5175654714424966
WDR6,71.38116332925559,36.9456441250415,0.5175825442158256
DDX55,7.073874893548985,3.661746975524059,0.51764372859681
AKT1S1,32.7605395746647,16.959795242956353,0.5176897408634924
ZNF875,15.50160835370194,8.025435651190683,0.5177163213050812
PAXBP1-AS1,3.4250497856220834,1.773266461634045,0.517734506831985
E2F6,2.2600701507962255,1.1703821526765457,0.5178521349278555
PCYT2,13.73227095081533,7.1120158992937,0.5179052994779014
QSOX1,241.13665536449403,124.88944507887255,0.5179197865629093
COX10,7.096616543175041,3.675650628718146,0.5179440943942636
CENPX,11.231370465714262,5.81731695660164,0.517952548565647
LINC01504,3.2177683374782426,1.6667636512000634,0.5179874609948776
ZNF101,19.02046743179797,9.85401812819712,0.518074446042446
ZNF627,3.686449775228807,1.909871438263719,0.5180787898148372
POLR1C,4.642464146139936,2.405586498737153,0.5181701835516216
MTPAP,5.4582286152237005,2.8283233627932107,0.5181760534735855
MAT2A,47.77552767880467,24.75737201979164,0.5182019586729777
MPZL3,76.9128609752375,39.85669330786129,0.5182058345312803
ALG13,12.876206173370857,6.672718112711188,0.5182208193055314
TPGS1,4.868080051299857,2.5232943564826495,0.5183346062291825
PLEC,418.2528510393223,216.80505506008683,0.518358821754221
CLN5,5.802467152794971,3.007937929548708,0.5183894799128375
DNPEP,23.920707819648392,12.400479009859875,0.5183993343070794
ENSG00000268204,1.6386062491202156,0.8494667932565916,0.5184081250225178
EED,7.92042676240666,4.10607825495407,0.5184162896932613
ANTKMT,7.038001443186292,3.6486482455920015,0.5184210709596219
PUS1,10.667836556972507,5.530556993184821,0.5184328578384569
TUT4,24.35091328213658,12.6249994822052,0.5184610259142389
CEP68,16.98471019044932,8.806123677554107,0.5184735905888981
ARL1,6.5420846816285465,3.392226064519965,0.518523716766614
BBIP1,10.139245079209086,5.257538725615083,0.518533548064231
IER3IP1,7.586252938778026,3.93376720018765,0.5185388929071605
POPDC2,2.229471381353404,1.1562798921405752,0.5186341039455971
SLC35C1,15.202164740330446,7.884444998886763,0.5186396236037224
DDB1,78.29783255788202,40.608708287114936,0.51864409218601
CISD1,3.7276988975395144,1.933359056007443,0.5186467869718678
RDH5,6.437309235722848,3.3392515063080253,0.5187340523859515
KIAA1958,7.26796438850045,3.7706160801081756,0.518799471014764
ALG1,6.587592629509033,3.4176723940585942,0.5188044535038758
GFOD3P,7.043390236866363,3.654435045877098,0.5188460276912008
CHCHD7,13.945395410546329,7.235786326521286,0.5188656265027206
HEATR3,13.379624224718219,6.942793113499763,0.5189079302147577
CFP,325.3401105669514,168.84131059636113,0.5189686273301227
RRP12,91.34644084999475,47.411204853619225,0.5190262960707566
CYP2R1,6.342668430959328,3.2920586227362727,0.5190336935582724
HCP5,126.14074429427372,65.47422454902221,0.5190569067539146
RPP25L,10.935625719932915,5.676249288481235,0.5190603111200898
VTA1,16.28346637631047,8.45238036849898,0.5190774601159666
NFATC2IP,38.23203970991152,19.84577850396698,0.5190876200837915
ARPC5,468.4580837612491,243.21020524588278,0.519171754478327
CEBPZOS,18.206541740413307,9.454261484654845,0.519278269286533
IFI27L2,11.131831653408907,5.7806012476680975,0.5192857229293348
LYRM4,6.830012500124357,3.547031112536746,0.5193301055411192
TMEM41A,5.050634251077627,2.623085842572956,0.5193577107693518
TRAM2-AS1,1.2261187238663702,0.6369118359417208,0.5194536414331238
USP20,70.27890915207077,36.51749450741065,0.5196081576678068
PADI4,423.4918182789989,220.07323364698433,0.519663483798402
ENSG00000286555,14.63562777682877,7.60580876106077,0.519677657633678
CASP3,19.642258684493942,10.208899977349754,0.5197416519826662
RNF149,513.2845394707009,266.7803327610664,0.5197513508514602
EIF5,84.20788610185107,43.76898353072961,0.5197729756306929
PRP4K,39.25572828355419,20.405545963042513,0.5198106583489681
MTREX,16.21098401290731,8.427279806062604,0.5198499856241138
EXOSC5,7.198560266214624,3.7421788364129656,0.5198510115941277
CCDC157,2.094210843851281,1.0886969252251566,0.5198602272649056
KLHL9,13.986762759876544,7.27131512826839,0.5198711991546335
CPLANE2,0.9815328868816179,0.5102762919614429,0.5198769178102811
L3MBTL2,17.889141594579275,9.300225979657515,0.5198810647502308
LINC00467,1.5534072771405107,0.8075927058462461,0.5198847190498881
DGKA,139.05359259594388,72.29410557828842,0.5199010268534205
FBXL8,6.815603981356134,3.5434409106058298,0.5199012325685
MUL1,21.222706436265025,11.034307251989965,0.5199293165142554
SCAF8,18.836633479068745,9.794008802199269,0.51994475621572
LAMTOR1,144.15553743393696,74.95808080416785,0.519980585820502
ZMIZ1,53.41271448960176,27.775456265692693,0.520015815168876
DPP9-AS1,1.8438730582690535,0.9588634085161772,0.520026801311537
OPN3,1.4751839873840418,0.7672775436948659,0.5201232864894952
IRAK4,68.1643667869656,35.45408211107503,0.5201263326024846
IGFLR1,58.028704681456496,30.18411813979764,0.5201583992868826
BMS1P20,4.903326269353663,2.5507264513869794,0.5202032888019924
MAPK8,9.573697791102498,4.980948410043643,0.5202742470806614
TTC28-AS1,4.950295991242768,2.575579206017764,0.5202879202726556
CCNY,74.85624581789071,38.94945380199424,0.5203233661590505
PAQR4,3.9882377909457234,2.0753257859537104,0.5203615969602435
SEC23A,16.911553239137945,8.800264795810365,0.5203699903474361
GALNT1,40.84332645099848,21.25416044352147,0.5203826987260946
STX17,14.584149966835168,7.590042531223564,0.5204309163361298
SLC26A6,51.4608480798251,26.783010498018445,0.5204541218689818
SLC12A4,18.869848911034634,9.82208217945661,0.5205172667658665
ASB7,12.47759609988716,6.495230811816482,0.520551455570454
KCNMB1,3.2465042646892734,1.6900458954977036,0.5205740568030517
DHX35,5.828586770293005,3.034539805516621,0.5206304589961648
SETMAR,2.108111273008847,1.0977505168243864,0.5207270274958486
POGLUT1,7.794143959701623,4.058836519050568,0.5207546255286192
RPS13,240.85567584733914,125.42854483829804,0.5207622548110431
MRFAP1L1,17.227449697832554,8.972476423351763,0.5208244157276872
DMXL1,11.65400935447914,6.06984647757995,0.5208376184499153
ENSG00000288956,0.9104864192178321,0.47422857623001535,0.5208518943505044
NUP107,9.395247980403779,4.893806495226,0.5208810353311909
UTP23,4.201614912833044,2.188789594159979,0.5209400765107559
DET1,2.0079943016646933,1.046206571584239,0.5210206875173398
ADCK2,11.215857679117647,5.844616363875315,0.5211029357796837
EMC2,9.797563171671966,5.105860984062993,0.5211358063835451
CTPS2,3.863771995094664,2.013788632796834,0.5211975849903885
VILL,20.039456229915352,10.444530625988353,0.5211983052911646
ITPRIP,237.66443020173634,123.87042413268524,0.5211988349604545
GAR1,3.66674046763899,1.911425494536296,0.5212873699149645
MCUB,19.541985839563125,10.18706695515902,0.5212912873232723
SLC16A13,2.4291078088304063,1.2663198889108025,0.5213106986472223
OSTC,17.249351574104512,8.992395087893142,0.5213178622547715
SLC6A6,527.5317331990758,275.0453189945224,0.5213815618760662
ZNF34,4.003144819034682,2.087241299270184,0.5214003973439815
VCF1,20.629036107601422,10.75765820640534,0.5214813794640332
DLEU2,13.13844838243604,6.851819007980832,0.5215089947105622
RNF26,11.890560102827294,6.201089133770472,0.5215136276293661
CNPPD1,168.4068627742935,87.82734562171105,0.5215188037759556
MCCC2,13.169063169775093,6.868433801838247,0.5215582698093739
ADPRH,9.045097795079878,4.717546687709552,0.5215583948993545
COA5,11.063462576174993,5.770307752122908,0.5215643576676602
BST1,139.88405349330205,72.96970343565762,0.521644187549595
CLP1,13.422231497180313,7.001829017872674,0.5216590862215116
KIF2A,22.48404412084021,11.729228372964997,0.5216689804523781
CYTH4,636.4415666748336,332.0384120395923,0.5217107577909585
SND1,102.23793008777338,53.34851176377279,0.5218074321142064
CTSK,9.592767285012213,5.005977438167035,0.5218491483670618
SLC12A6,178.80163809536677,93.31722306382859,0.5219036249212455
RAD1,5.0575687547522845,2.6399331244078046,0.5219767149833056
SDCBP2,2.9099769458536002,1.5193623138106551,0.5221217700626738
MRPL51,17.59067405819904,9.184901636860795,0.5221460875502778
EPM2AIP1,21.52162629729186,11.238641494660673,0.5222022415692102
NDST2,92.47924707378506,48.29488455612154,0.5222240241379691
ELF2,36.295903393681805,18.95480701112187,0.5222299278662236
MST1,6.143977956229003,3.2085885904305673,0.522233089586133
DPP7,99.57949607424888,52.00488493996293,0.5222449097471514
CERS4,27.741283789796043,14.48793116004284,0.522251647393906
ARMC7,23.03693175626001,12.031983726152797,0.5222910695511024
STT3A,35.61669264766001,18.60419375180359,0.5223447874805937
CRY2,24.41660825160479,12.753939622027453,0.5223468997250753
FKBP3,6.786073983224141,3.5447813575590406,0.5223611422925977
DDX19A,12.040921622853066,6.290120115469746,0.5223952378804138
SEPHS2,72.78050955329091,38.02170423528756,0.5224160213861587
PJA2,118.03772531411643,61.66836084200866,0.5224461982633072
TPCN1,29.971208326797594,15.660238288585184,0.522509406955848
ZNG1A,2.7940453027182865,1.460068231728507,0.522564265621616
ZC3H4,22.04829341436892,11.524012913974923,0.522671423923663
CLOCK,5.586176788648027,2.9198966218729745,0.5227003606127638
CTSC,153.78797008891362,80.38537384825428,0.5227026132263719
ADAT3,3.133948634362541,1.638224751446337,0.5227350357577125
LOXL1-AS1,3.408653040985273,1.7819533583704776,0.5227734641644264
SNRPF,9.637758917575507,5.03840231960342,0.5227773762233606
BPNT2,23.13446135843932,12.094489753012413,0.5227910676468122
PLA2G6,30.648062068081,16.024219700928672,0.5228460992193499
ADGRL1-AS1,5.905512733877963,3.0877007530698557,0.5228505791473014
CRACR2A,11.328067628491302,5.922959457645966,0.5228570001426447
MAPKBP1,13.104057626834077,6.853040323332112,0.5229708628034931
HIP1,109.4607827490871,57.24588993866859,0.5229808201709212
TIMM21,3.1788502883187917,1.662501598445757,0.522988328376109
MYDGF,37.015252857294506,19.35929864500581,0.5230086829243615
RBM3,126.9787610454413,66.41414678091434,0.5230335076048428
SMG6,11.330282465079543,5.926632974206405,0.5230790134731913
NVL,7.376443199370264,3.8585985528328166,0.5230974398558684
OSCAR,188.93665559348523,98.84063422054533,0.5231416524764265
APIP,4.769042377664275,2.4951186752308048,0.523190711602113
ELP4,4.694312709422871,2.456133630677364,0.5232147457384292
EPG5,49.768193603644825,26.040827411226417,0.523242366773772
DCST2,1.1638349389657363,0.6089792185824859,0.5232522226250286
RELL2,6.726355398006092,3.519885033066941,0.5232975102847447
ZKSCAN3,2.0897120521629726,1.0935462620474088,0.5232999737526159
C17orf75,3.6932142174607154,1.9327705551329128,0.5233302054333033
CYBB,320.89137026418155,167.94739739119612,0.523377731389066
SYNRG,44.22096469696542,23.146403274088108,0.5234260137177986
BCAT2,8.430949508505146,4.4134135219631725,0.5234776364762853
KIFBP,3.82735876201111,2.0036194089444996,0.5234992415217655
MAST2,21.743771993375567,11.38370661275558,0.5235387225465631
MBTD1,13.217704158203142,6.920430260361409,0.5235727912752887
ACSL3,29.57686721214117,15.486471336543936,0.5236008000937573
BLVRA,25.740521563780064,13.478569304331977,0.5236323308731206
LRRC37A2,8.825611278833852,4.622680604061391,0.5237802185042753
CSKMT,1.3820423988100274,0.7238885689649677,0.5237817375127228
ZNF773,2.635249768782368,1.3803611826797841,0.5238065852549483
TMEM214,57.449114856056156,30.092648566734795,0.5238139637509576
POFUT1,11.407858333685411,5.975924879784969,0.5238428375411279
S100A13,4.769545051996375,2.4985790157992795,0.5238610786899803
EFL1,9.299752934570922,4.871804176875778,0.5238638285502535
KAT2B,54.236323713799834,28.413295729634964,0.5238794553917289
WDR46,26.894006227942285,14.092119450832085,0.5239873647456317
MTG1,13.791189840847892,7.227095922381111,0.5240371574739184
UBIAD1,10.216923887432207,5.354136079427569,0.524045802671944
BRICD5,4.243736889682385,2.223914740365021,0.5240463294913333
NOP14-AS1,10.500114191866434,5.502663724980472,0.5240575125595233
UBE4A,23.16555046807254,12.141823677108423,0.5241327502164325
CYB5D2,7.491075730706065,3.92640278432206,0.5241440515983117
LPCAT3,13.731842646871918,7.198421175935853,0.524213782596441
ZNRD2,6.653883091499777,3.488128378931016,0.5242244762891973
ARL6IP5,136.5166050425108,71.56664578953998,0.5242339989868219
ARHGDIB,2044.3235265170601,1071.801113401456,0.5242815530414098
MLLT10,11.509492887365163,6.034224597937236,0.5242824038373974
QRSL1,8.316862278946509,4.3607410216322435,0.5243252653913869
RNASET2,425.38841251531676,223.06979713925267,0.5243908639171517
RERE,125.3199496423621,65.72214616618679,0.5244348274456266
TIGD6,1.0284592833867234,0.5394353722061944,0.524508243466703
BIRC6,40.582419371830504,21.285960142845184,0.5245118569155691
VAMP5,26.69073461563952,13.999663220224088,0.5245139716769331
PGM3,4.4975531763878855,2.3592011966822173,0.5245521518384714
NDUFS5,23.9169282978392,12.547291490584115,0.5246196892147607
PLEKHG3,114.36579146602938,60.00054332237346,0.5246371537611026
ENSG00000254910,6.187739786062092,3.246492807673178,0.5246653737744298
EVI2B,954.5177545752715,500.83645585767295,0.524701037206509
ZNF324B,1.5307176131557214,0.8032260069681841,0.5247382012625154
MRPS17,3.3470543510903465,1.756442234811348,0.5247725464150781
CAMSAP1,9.866944100398058,5.178419824649495,0.5248250899121425
CHUK,21.876955926227676,11.48229819048835,0.5248581305922247
LRR1,3.5563050219300845,1.8668299818121241,0.5249352826319028
DNAJA3,13.525909611038143,7.100506364925926,0.5249559230479691
TRUB2,6.673546213607807,3.503477631111303,0.5249799010857942
HSD17B7,7.963490147678555,4.180813197648298,0.5249975978016437
MAPKAPK5-AS1,9.858718662109093,5.175807345789095,0.5249979762260327
NAMPT,2209.5049063904885,1160.029376998203,0.5250177873075017
ANP32B,120.01653627747805,63.012979504173174,0.5250358113859181
CDIP1,21.51518081512509,11.297292389744847,0.525084705855825
PDS5A,35.40370665099536,18.595169035172848,0.525232265041662
DYNC1LI2,23.48235690730616,12.334699812663626,0.5252752039053576
LINC02018,0.7906471307063949,0.4153115672693777,0.5252805596073209
RBM25,54.293684710209085,28.51945497749405,0.5252812574743414
RPL23AP7,1.542323532470473,0.8102135694968451,0.5253201111436431
NUMBL,9.036765304976125,4.747892731250275,0.5253973707423641
