gene,mean_cpm,mean_log2cpm,cv
DCAF15,55.037959690973814,5.808332523937684,0.3025908097437234
TAOK3,54.88330144527754,5.804345348956758,0.30261995055067126
ANXA7,71.30071117499189,6.17593793298475,0.302861423325803
PPP3R1,73.20040380043972,6.213355132937036,0.3029066283953479
TBC1D10B,98.56159413556105,6.6375174251767435,0.3030297274466924
RETREG3,69.92482769436829,6.148218835490524,0.30310515746315947
AP5Z1,86.72959242446608,6.454991660964066,0.303215732377786
BRD2,250.5276431161352,7.9745731520123915,0.30337340840460214
CAMTA2,84.90239857388944,6.424626509863955,0.30337707133404695
UBE2Q1,50.14457185374147,5.676509224882454,0.30342069289294477
ABHD16A,93.16204271102109,6.55707371281145,0.3035895767601166
TCF25,140.97028475233574,7.149445186218684,0.3040492738619682
NDE1,59.848317062770974,5.927145456449696,0.3041185108383315
SGTA,51.45344294978775,5.71296556670925,0.30431689762696046
WBP2,487.4714219279574,8.932130349411871,0.3043622272634657
HNRNPUL2,115.74227049888526,6.867183222090111,0.30453240220136
TRIR,139.9980402515973,7.139531300349499,0.30477079873327184
RNF40,64.80107515659708,6.040039251954542,0.304772586614562
ELF4,127.16793247528632,7.001891535616227,0.30479338638102427
STIM1,108.86757630477547,6.779621876280002,0.3049651882103501
NEU1,53.17708541137889,5.759610877211836,0.3050774779924875
CHFR,64.08647175999634,6.02428580489971,0.3051003509615158
TOR1A,51.14205383159786,5.704375505422976,0.30531501997385047
DYNLRB1,68.91561351926275,6.12754276839118,0.3056827008608429
NCKAP1L,266.1494430023463,8.06150319896764,0.305733079088083
COPZ1,69.25433531930368,6.134515350123781,0.3059742613398704
DCTN2,91.55016664732507,6.532163682725546,0.3060521970033034
SIPA1,452.34413330924747,8.824462805018234,0.3061694722954689
POMP,47.807059758191556,5.609017938197668,0.3063987471573807
SPCS1,52.283866139177135,5.73562685930598,0.3064390817067279
SF3B2,204.54031451475325,7.6832775805004525,0.3069712549596665
OXA1L,114.36011993523579,6.850000759378372,0.3070562014300195
SAFB2,65.98457910289875,6.065757097734546,0.3070963801742761
GET3,47.25837898278642,5.592707550582499,0.3071816895489391
PSMD8,85.0612091274896,6.427291204636505,0.3078307438040358
KPNA6,55.12100881417191,5.81046903752518,0.3078453411037242
EIF3D,150.48444580778295,7.243025857347622,0.3081539859301769
CHKB,68.53793937779437,6.11972841111189,0.3081964533597267
CHP1,122.07723431716877,6.943420119955186,0.3082725081436333
STAT6,578.7890012674101,9.179384155172189,0.3083806496945313
DAZAP2,545.647801853203,9.09446781224324,0.30843782424406296
AATF,50.906870602523774,5.697853607037989,0.30875379873727
ATOSB,149.50909156317763,7.233706825975337,0.3087557523525099
RBCK1,149.7897377716667,7.236394436884544,0.3087892999704174
DEF6,216.63022445642923,7.765735121571425,0.3089411931747462
UBE2R2,268.88585071229227,8.07620553248428,0.30901018316482226
VAMP3,110.01708518025156,6.794637909665829,0.30902322437510793
PREB,49.17162308731464,5.648799705944382,0.3093288168590428
CSNK2B,102.62342158531482,6.695206316215828,0.30935118254554556
RPA2,53.017922782035825,5.755366258064959,0.3096682236805622
ANKLE2,52.91818694061105,5.752700079987131,0.3098531048402971
VCP,181.70270393420975,7.5133541752650785,0.31028972623643375
RPN1,174.69245718972994,7.456908444817317,0.3103345249234971
ANKRD11,105.99972777911829,6.741463316006608,0.3104755942056794
UBAP1,232.18809585019335,7.865350331245173,0.31075101516055137
ATG4B,59.078156460782004,5.908768638337185,0.3109031127515142
SMARCD2,85.03892066526252,6.426917521546986,0.31104940610566567
SF3B4,68.5962001875973,6.120936634867125,0.31113644936786233
ZFYVE27,51.50027133859631,5.71425297400585,0.3112871367865535
XRCC5,239.84965492914534,7.911989046718642,0.31132438997693773
SSR2,167.9976179763759,7.400859101620121,0.31153833930385616
PSMA1,61.248536179476744,5.959968006422454,0.31173977714179796
EZH1,129.13147564253964,7.023826146920363,0.3117758177251929
VPS16,63.272899057398185,6.006138642124262,0.3120405932557169
STRN4,122.6818024080688,6.95048943861839,0.3122967661075548
TMSB4X,2740.5401942155268,11.420770910064197,0.31253186414904116
ARRDC1,109.08313333376437,6.782449629432726,0.3126099358600842
PLEKHB2,109.5486247952059,6.788537268176472,0.3127237341753565
RFFL,51.30907297083021,5.708989297473775,0.3128272826291609
SLC35C2,66.76806897463345,6.082533757878381,0.3128812817727378
PTK2B,449.01191630267715,8.81381939424628,0.31291642257659963
PRRC2A,224.67676256263042,7.818114064832739,0.31317974630556306
NDUFS2,71.29700904810967,6.175864058513055,0.3132063510151796
DAP3,47.087989412287335,5.587604702415998,0.3138301576704619
VPS26B,54.626298060755005,5.797695192082321,0.31410571097266204
NBR1,105.19945482887695,6.730632549912135,0.3142255847812728
ZDHHC3,130.4388992238121,7.038248492924914,0.3143107598910678
CLTB,55.13671033752726,5.810872617968433,0.3143332950672806
ZFAND2B,78.05534134557615,6.3047910359333015,0.31436136217919575
GNB2,663.2175176674263,9.375511961875596,0.31457189176292166
ARRB2,1134.9703805105185,10.149709502913412,0.3146311573485073
YY1AP1,197.2542994461906,7.6312083430807185,0.31473835285514634
USP9X,103.79136817084873,6.711376074493725,0.3147616344356031
OSBPL2,123.34241872361532,6.958174737512326,0.3151784111072429
PIK3R5,258.75417383387685,8.021003120890956,0.3152734328389579
DLGAP4,49.213244059972446,5.649996029175115,0.3155651451346887
GRK6,320.30062970412274,8.327779998066543,0.31559896070254045
UNC119,135.96018901712202,7.097612787674001,0.31566204174573215
COASY,53.90510723752764,5.778868448918404,0.3158634430487386
DAXX,71.63204311522112,6.182534258047938,0.31670396203797113
HLA-E,4788.364127364242,12.225618410102854,0.3167553541126867
