gene,train_std,hdr90_coverage
PKN2,0.9915505637213635,0.84
GTF2B,0.6173150968933037,0.88
KYAT3,0.5210383990129106,0.92
RBMXL1,0.510285720411792,0.9
GBP3,0.9843081256394678,0.88
GBP1,1.2558341894431393,0.84
PTGES3P1,0.5712867453788278,0.92
GBP2,0.597999387001489,0.92
ENSG00000289582,1.0226731738885422,0.84
GBP4,1.4497975482015713,0.9
GBP5,1.238106785293873,0.9
GBP6,0.5061631196141017,0.88
LRRC8B,0.69190967266339,0.8
LRRC8C-DT,0.5391461636620404,0.78
LRRC8C,0.8228035562236531,0.86
LRRC8D,0.6435420398441646,0.84
ZNF326,0.7049424381035753,0.82
ZNF644,0.8475659176741743,0.9
CDC7,0.7527493679393393,0.88
TGFBR3,1.7331144259775295,0.9
BTBD8,0.6443855994352831,0.84
GLMN,0.5087432653394739,0.9
RPAP2,0.6535100481198765,0.9
GFI1,1.2431407044473413,0.92
EVI5,0.7325411811467204,0.9
RPL5,0.78976274094627,0.92
DIPK1A,0.7935597386889556,0.88
MTF2,0.7823178166860305,0.88
TMED5,0.8064282410519266,0.9
CCDC18,0.5399791015875396,0.84
CCDC18-AS1,0.6942132158089017,0.86
DR1,0.6965327198821062,0.88
FNBP1L,0.5962504454190074,0.86
BCAR3,0.5123862889857141,0.96
DNTTIP2,0.6201164544745322,0.94
GCLM,0.8243763016079602,0.96
ARHGAP29,0.6223233089556788,0.98
ABCD3,0.8264890253760536,0.84
F3,0.6328117412865625,0.96
CNN3,0.7600629998400467,0.96
ALG14,0.5012402714723374,0.96
TLCD4,1.1118871880933932,0.88
RWDD3,0.5797604280819587,0.84
EEF1A1P11,0.5607619196261693,0.9
RPL7P9,0.5269708346490322,0.92
PTBP2,0.8382412974764472,0.92
DPYD,0.8259460205247363,0.9
PALMD,0.5439139229018692,0.9
FRRS1,0.5825753126689142,0.86
AGL,0.8500340130172369,0.86
SLC35A3,0.8355752625859473,0.84
MFSD14A,0.7315409461502085,0.9
SASS6,0.5516502737891754,0.9
TRMT13,0.7542050747432962,0.84
DBT,0.6129208166011928,0.88
RTCA-AS1,0.4772745212278167,0.88
RTCA,0.4991086538181606,0.9
CDC14A,0.8869279732609019,0.9
VCAM1,1.022616957426694,0.94
EXTL2,0.5332242202586442,0.9
SLC30A7,0.6726962306369946,0.9
DPH5,0.5664870464362709,0.96
DPH5-DT,1.0173871138518809,0.9
S1PR1-DT,0.41454735526872344,0.84
S1PR1,1.1366398596928413,0.92
RNPC3,0.8348831659574825,0.88
AMY2B,0.6645883160930914,0.82
PRMT6,0.6079033797656945,0.84
VAV3,0.6131144802236707,0.86
VAV3-AS1,0.5968277275605653,0.92
SLC25A24,1.0992925845775945,0.88
EEIG2,0.7914401200541265,0.9
HENMT1,0.8078149154765791,0.98
PRPF38B,0.603556823928647,0.86
STXBP3,0.9078889278434253,0.9
GPSM2,0.6162198045377533,0.88
CLCC1,0.623805153099996,0.86
WDR47,0.6380634539784551,0.86
TAF13,0.6175017099272216,0.92
TMEM167B-DT,0.6403306230771516,0.98
TMEM167B,0.5641304557438928,0.88
ELAPOR1,1.33243029861248,0.96
SARS1,0.4483977993049582,0.98
CELSR2,0.7115961749352686,0.88
PSRC1,0.5224129727642656,0.96
SORT1,1.4195857798386013,0.92
ENSG00000308734,0.5112747674622035,0.88
PSMA5,0.5400031478754151,0.94
ATXN7L2,0.692879503919347,0.96
CYB561D1,1.225410477593766,0.88
AMIGO1,0.86598466235054,0.86
GNAI3,0.6210271645260562,0.88
GNAT2,0.4447266798592535,0.88
AMPD2,0.9141923382537499,0.82
GSTM4,0.8689733003846066,0.88
GSTM2,1.0576330945413461,0.9
GSTM1,1.756897302024756,0.88
GSTM5,0.45366996845718277,0.96
GSTM3,0.7863691392275081,0.9
CSF1,1.1093455700974206,0.96
AHCYL1,0.4287412540720664,0.88
STRIP1,0.48099609628069606,0.86
ENSG00000258634,0.5362701816585385,0.84
KCNC4,0.7606046667058844,0.9
RBM15-AS1,0.3426229405793131,0.88
RBM15,0.8795406612765974,0.84
LAMTOR5-AS1,0.6032113748696103,0.8
SLC16A4,0.40036961311202984,0.86
LAMTOR5,0.5848180112540817,0.9
KCNA2,0.4070976304731393,0.9
KCNA3,1.2300307416561533,0.86
ENSG00000288803,0.5308792407022521,0.9
CD53,0.662240809593472,0.9
ENSG00000232811,0.40156000075347,0.88
LRIF1,0.903669669947307,0.96
DRAM2,0.5340278441119276,0.9
CEPT1,0.7922486970135965,0.86
DENND2D,0.8543931023918901,0.92
CHI3L2,1.0211257004643997,0.88
OVGP1,0.7960137206204576,0.9
WDR77,0.5654374523460128,0.88
ATP5PB,0.6761680746502527,0.96
C1orf162,0.8527029518135049,0.9
TMIGD3,1.6889894071987845,0.96
ADORA3,0.9586367922234903,0.9
RAP1A,0.6709679901477191,0.92
LINC01160,0.4306285347283418,0.92
INKA2,1.4389602472712864,0.96
DDX20,0.5464739801520963,0.86
CTTNBP2NL,0.5963328052887754,0.86
WNT2B,0.42070734390585157,0.88
ST7L,0.4621527202608739,0.92
CAPZA1,0.8304079851498628,0.9
MOV10,0.9354363395093581,0.94
RHOC,1.187615558629315,0.92
PPM1J,0.38889509410579415,0.86
SLC16A1-AS1,0.5707670042606579,0.92
SLC16A1,0.8757197066546373,0.88
LRIG2,0.7138706551046151,0.88
MAGI3,0.6983154975246141,0.88
PHTF1,0.9477344333111765,0.88
ENSG00000232450,0.6710949015134186,0.88
RSBN1,0.7010997533026839,0.84
AP4B1-AS1,0.6502041640603072,0.86
PTPN22,0.8586706163321589,0.92
BCL2L15,0.8625823115549773,0.94
AP4B1,0.5043056501722623,0.9
DCLRE1B,0.5785619566908011,0.88
HIPK1,0.6040151449346468,0.88
OLFML3,0.5759744510208046,0.92
TRIM33,0.7074272107084344,0.8
BCAS2,0.6137767924752578,0.9
DENND2C,0.6675534427512553,0.98
NRAS,0.7641416182630842,0.84
CSDE1,0.4232477432467804,0.92
SIKE1,0.6365561086310563,0.86
TSPAN2,1.016490952117147,0.88
VANGL1,0.5731474795010402,0.9
SLC22A15,0.8223558219881996,0.88
MAB21L3,1.1103325854623625,0.88
ATP1A1,0.7831012048052547,0.88
ATP1A1-AS1,1.0135078847699006,0.86
ENSG00000224950,0.9185157510856198,0.94
ENSG00000286276,0.629844001268955,0.94
CD58,0.8583773517643614,0.92
NAP1L4P1,0.4133943772279313,0.88
CD2,1.1792373094717181,0.92
PTGFRN,0.5132019558817028,0.84
CD101,0.9562116419233131,0.88
TTF2,0.7401381775630351,0.82
MAN1A2,0.7268464222278359,0.84
TENT5C,1.5484146047042096,0.96
GDAP2,0.5395955846207665,0.88
WDR3,0.6968390504440629,0.9
WARS2,0.5920515355004912,0.96
WARS2-AS1,0.5921917859941633,0.82
ZNF697,0.6323683618943772,0.92
PHGDH,1.0218428609206065,0.9
HMGCS2,1.0166582309201577,0.84
NOTCH2,0.6471283846920823,0.86
SEC22B,0.6133273748052078,0.88
ENSG00000290569,0.4460262164815475,0.96
NBPF8,0.9518201118871892,0.82
ENSG00000296642,0.7017372659573995,0.84
PDE4DIPP2,0.49637865170510237,0.86
ENSG00000290999,0.5312784542441129,0.86
NBPF26,1.0854867986110825,0.94
LINC00623,0.5660551904809825,0.96
FCGR1BP,1.3893053560100275,0.88
H2BP1,0.7392850090891044,0.92
ENSG00000227193,0.43692617630786884,0.92
SRGAP2C,0.6800883638363157,0.86
EMBP1,1.071412069961282,0.82
ENSG00000307137,0.7069376395962198,0.9
H3-7,0.467427247578699,0.9
NBPF15,0.8905250262131165,0.84
SRGAP2B,0.5605507634966832,0.88
LINC01145,0.6454277375112396,0.86
ENSG00000223612,0.41945830017876995,0.88
NBPF20,0.4861888471091673,0.84
GPR89A,0.5203992028484935,0.94
CD160,1.5703718944977751,0.86
RNF115,0.6524659148878049,0.9
POLR3C,0.4449695407175927,0.96
NUDT17,0.31920040742960937,0.92
PIAS3,0.47965447508503045,0.9
ANKRD35,0.5246167387044628,0.9
ITGA10,0.6521608116922786,0.86
PEX11B,0.7271095436454817,0.88
RBM8A,0.32333190653346605,0.9
LIX1L-AS1,0.4522319721846461,0.88
LIX1L,0.540734602345238,0.96
ANKRD34A,0.5074599098599246,0.96
POLR3GL,0.4820268149060724,0.96
TXNIP,0.784778064685407,0.88
HJV,0.7272020773937501,0.82
NBPF10,0.5687099186551086,0.94
ENSG00000290578,0.34879842780276443,0.9
ENSG00000287978,0.7384205140116556,0.98
NBPF12,0.6482497604081836,0.88
ENSG00000310005,0.4639847386515612,0.82
PRKAB2,0.6979682256531471,0.84
FMO5,0.5472727414771644,0.92
CHD1L,0.70982074107854,0.94
BCL9,0.5119742452308891,0.9
ACP6,0.9761372945653832,0.76
GPR89B,0.537008242664274,0.9
NBPF11,0.7122412758390589,0.88
LINC01138,0.6383189318709155,0.92
PDE4DIPP6,0.6772784444650215,0.9
ENSG00000225871,0.44513186486455814,0.84
NBPF14,0.5644339975673132,0.9
NOTCH2NLB,0.34760256590515887,0.84
PDE4DIP,0.6976032972409862,0.94
NBPF9,0.700314578108348,0.86
ENSG00000274265,0.6661061440811019,0.84
ENSG00000291233,0.45438035717019964,0.74
NOTCH2NLC,0.631868172202128,0.82
NBPF19,0.6196702817692917,0.86
LINC00869,0.6022626093787088,0.94
FCGR1A,1.4651165066790324,0.88
H2BC18,2.2096271586307603,0.92
ENSG00000233030,0.8876802122147909,0.84
ENSG00000301450,1.0341415833577168,0.9
H3C13,0.6909476303863924,0.9
ENSG00000290791,0.7687932370976182,0.86
ENSG00000290792,0.9061496109455794,0.88
H2AC19,0.6650183904636819,0.92
H2BC21,1.335052621507614,0.94
H2AC20,1.2338585086800082,0.94
BOLA1,0.5876717390356865,0.96
SV2A,0.8157158087031369,0.84
SF3B4,0.4716673049091237,0.86
ENSG00000305630,0.35325329224162183,0.9
MTMR11,0.8103758282182193,0.88
OTUD7B,0.8909014425021577,0.92
VPS45,0.6044003097224036,0.88
PLEKHO1,0.736218842252488,0.9
LINC02988,0.4958263699795905,0.8
ANP32E,0.8272389105256625,0.82
APH1A,0.46975039932335183,0.92
MRPS21,0.6020699788651405,0.88
PRPF3,0.5080967331297085,0.84
RPRD2,0.5854284410445705,0.94
TARS2,0.5876037218248186,0.88
ECM1,0.6405140532122504,0.9
ADAMTSL4-AS2,0.736715947986444,0.88
ADAMTSL4,0.6824628235648165,0.92
MCL1,0.7633462910272173,0.92
ENSG00000289457,0.8746079156631109,0.88
ENSG00000290074,0.3283581775718574,0.92
ENSA,0.3652665124795723,0.94
GOLPH3L,0.7440855628567088,0.82
HORMAD1,0.4437805159433635,0.8
CTSS,0.7094766236827799,0.92
CTSK,0.6775261426757951,0.88
ARNT,0.3873803783232317,0.88
SETDB1,0.4546316252306813,0.9
CERS2,0.5375243611166661,0.96
ANXA9,0.9489337695088256,0.96
MINDY1,1.1208144616586277,0.98
PRUNE1,0.572707420305032,0.9
BNIPL,0.8400276530069359,0.94
C1orf56,0.5239975442781083,0.96
CDC42SE1,0.5187446443319284,0.92
MLLT11,0.5714452892654829,0.88
GABPB2,0.6900558274164068,0.84
SEMA6C,0.6640560005114902,0.9
TNFAIP8L2,1.5813403314544783,0.9
SCNM1,0.5536208816982263,0.92
LYSMD1,0.978073572809641,0.94
TMOD4,0.6119746001106235,0.8
VPS72,0.5095705403311486,0.94
PIP5K1A,0.5610723714920106,0.9
PSMD4,0.5248458740040811,0.92
ZNF687,0.6586023603600071,0.9
PI4KB,0.405756914438514,0.92
RFX5,0.7947351157959797,0.88
SELENBP1,1.7993310048293154,0.9
PSMB4,0.471639297007345,0.86
POGZ,0.6382351613807493,0.9
TUFT1,0.743473701717149,0.94
SNX27,0.6399670166971632,0.92
CELF3,0.3954701109777618,0.9
MRPL9,0.6539405715136324,0.92
TDRKH,0.6752975166943814,0.9
RORC,1.1027662821225388,0.8
C2CD4D-AS1,0.5190460307286048,0.88
THEM5,0.7048773415115627,0.92
THEM4,0.8643734809754839,0.9
S100A10,0.6345136144598353,0.86
S100A11,1.0583318702425633,0.88
FLG,0.5203317972410049,0.94
FLG2,0.5796846018758964,0.94
CRNN,0.79671996078746,0.92
ENSG00000289062,0.4741191073364758,0.92
SPRR3,0.9933458228785357,0.88
S100A9,1.319752971674993,0.9
S100A12,1.6238975471745052,0.92
S100A8,1.6496019959047277,0.94
ENSG00000238279,0.5548735525161027,0.94
S100A6,0.9474569464025505,0.9
S100A4,1.0289617606029775,0.98
ENSG00000306517,0.6433516543424427,0.96
S100A16,1.0408066435439123,0.92
S100A14,0.5303727205936081,0.9
S100A13,0.5566342997850057,1.0
S100A1,0.344065739123551,0.82
CHTOP,0.46834292163699986,0.9
SNAPIN,0.6478824764766097,0.92
ILF2,0.5228862994641005,0.86
NPR1,0.6013127228108721,0.9
INTS3,0.5453476177267341,0.98
SLC27A3,0.6376884506644155,0.98
GATAD2B,0.7404882369579853,0.84
ENSG00000284738,0.6330345488478266,0.88
DENND4B,0.5331125635954622,0.86
CRTC2,0.5866430772169801,0.88
SLC39A1,0.9629984649967263,0.92
CREB3L4,0.5152448180576884,0.92
JTB,0.47648667451353316,0.9
RAB13,0.8596151629414239,0.9
RPS27,1.173589633923949,0.9
TPM3,0.40881824293398367,0.9
C1orf43,0.42013652865912765,0.96
UBAP2L,0.6922419255341236,0.82
HAX1,0.5164563816510952,0.98
AQP10,1.1123050653663076,0.88
ATP8B2,1.1370575246827606,0.86
IL6R,1.193071523882357,0.92
SHE,0.37328385422189114,0.86
UBE2Q1,0.4795931875922462,0.94
ADAR,0.6279524850516404,0.82
ENSG00000287064,0.4205322009934546,0.9
KCNN3,0.6380500646052845,0.98
PMVK,0.6256943758458323,0.96
ENSG00000270361,0.34265478035617536,0.94
ENSG00000310191,0.6671166779301062,0.88
PBXIP1,0.7853835260034332,0.92
PYGO2,0.6837139926208835,0.92
SHC1,0.416943576545987,0.9
CKS1B,0.8759421543724876,0.88
FLAD1,0.555114492655449,0.94
ZBTB7B,0.8609324033859909,0.92
DCST2,0.39058248631091314,0.94
ADAM15,0.6306164440496288,0.88
EFNA4,0.5274224694370159,0.94
EFNA3,0.3690534870662136,0.98
EFNA1,0.8901447502221843,0.96
SLC50A1,0.42232107985438816,0.9
DPM3,0.5579737488627323,0.96
KRTCAP2,0.51897641594479,0.92
TRIM46,0.768510472457617,0.86
MUC1,0.5893843219147781,0.92
THBS3-AS1,0.43794502957378767,0.94
THBS3,0.5190626031698162,0.88
MTX1,0.6198599427079178,0.98
GBA1LP,0.944844024622211,0.96
ENSG00000302966,0.6491738622198192,0.94
GBA1,0.6154755250332479,0.88
ENTREP3,0.5495528948630765,0.94
SCAMP3,0.6730130967089646,0.92
CLK2,0.4988920512560151,0.92
HCN3,0.47515795435690494,0.84
PKLR,0.9205764471082539,0.84
FDPS,0.492852218507909,0.9
RUSC1-AS1,0.5022535075018162,0.9
RUSC1,0.6584915326868939,0.86
ASH1L,0.6546794107200384,0.8
ASH1L-AS1,0.5084913234906033,0.88
MSTO1,0.6644482929346057,0.84
ENSG00000287839,0.8061429983452518,0.9
YY1AP1,0.45133586300634104,0.96
DAP3,0.43579057088429396,0.88
GON4L,0.7232167222048251,0.88
SYT11,0.6749802197019102,0.92
RIT1,0.6267424885551862,0.9
KHDC4,0.6930925956872189,0.88
ARHGEF2,0.40600055311302485,0.96
ARHGEF2-AS2,0.9742263035799357,0.92
SSR2,0.4612847781393507,0.92
UBQLN4,0.7525912911644522,0.86
LAMTOR2,0.6525831689682677,0.94
LMNA,0.9912144628245304,0.92
SEMA4A,0.9056508463768809,0.94
SLC25A44,1.1344193692398608,0.9
PMF1,0.5609462684501613,0.94
BGLAP,0.4932482254646865,0.9
PAQR6,1.1347228824290116,0.86
SMG5,0.6861641604526518,0.9
TMEM79,0.7405066379840642,0.94
GLMP,0.7138493038952936,0.92
CCT3,0.6915236943839157,0.98
MIR9-1HG,0.4912551036380095,0.84
MEF2D,0.7464963270002404,0.92
IQGAP3,1.253894379398028,0.9
TTC24,0.7938698931140787,0.92
NAXE,0.7053935475877656,0.92
GPATCH4,0.677770059192484,0.92
NES,0.5969007186971814,0.86
CRABP2,0.5819878318631794,0.86
ENSG00000303159,0.48547621638937505,0.9
ISG20L2,0.5296400369010371,0.96
METTL25B,0.43767843126872336,0.9
MRPL24,0.605326130845933,0.92
HDGF,0.6238999382252746,0.88
PRCC,0.4295627554747594,0.94
SH2D2A,2.1146039561486814,0.86
NTRK1,0.6917129082729326,0.84
PEAR1,0.791750533421867,0.9
ARHGEF11,0.9204815385505277,0.88
ETV3,0.7195494365997661,0.88
LINC02772,1.2615517959710147,0.9
FCRL5,1.2943839622004785,0.9
FCRL3,1.353772277649939,0.84
FCRL2,0.9383779692348886,0.86
FCRL1,1.0482242524545593,0.86
CD5L,1.0761235147073362,0.88
CD1D,1.03205326364637,0.92
CD1A,0.5393589602131366,0.86
CD1C,0.9003876234715342,0.86
OR10Z1,0.6890981042135236,0.94
SPTA1,1.7982258136002607,0.92
OR6N1,0.5899774996381704,0.94
MNDA,1.3962235960831553,0.9
PYHIN1,1.6707751781774731,0.86
IFI16,0.8359517968795601,0.94
AIM2,1.3773543203053582,0.96
ACKR1,1.3709421512815096,0.86
FCER1A,1.4183822312569785,0.82
APCS,0.889232010892161,0.88
CRP,1.4025696213842098,0.94
DUSP23,0.7020222452247361,0.88
FCRL6,1.8438125852484808,0.92
SLAMF8,0.8497820314002343,0.98
VSIG8,0.5127855771601137,0.9
ENSG00000272668,0.727673837835482,0.84
CFAP45,0.993910043188089,0.86
ENSG00000279430,0.5257450924637457,0.88
TAGLN2,0.7954127167105053,0.96
SLAMF9,0.4817923189739953,0.9
PIGM,0.690547766733278,0.86
IGSF8,0.922962953385267,0.94
ATP1A2,0.8477299851563692,0.72
ATP1A4,0.4912522790758971,0.86
CASQ1,0.8810378760966023,0.8
PEA15,0.9737288514306041,0.84
DCAF8,0.40638299321387106,0.86
PEX19,0.39962164946107404,0.9
COPA,0.4185627642000543,0.92
NCSTN,0.49325419608960536,0.86
NHLH1,0.6824849517394884,0.88
SLAMF6,0.9997413166910895,0.94
CD84,0.8977506498094425,0.8
SLAMF1,1.097723294788478,0.9
ENSG00000228863,0.5045936064996865,0.94
CD48,0.6442748378124513,0.88
SLAMF7,1.6268075619196125,0.88
LY9,1.5024132795346936,0.86
CD244,1.172004653998114,0.94
ITLN1,1.3795240854635968,0.82
F11R,0.6241527077544117,0.92
TSTD1,0.6141471795031982,0.9
USF1,0.4698316293568714,0.94
ARHGAP30,0.682149342021229,0.98
PFDN2,0.6478346710182651,0.92
NIT1,0.4127693643597975,0.98
DEDD,0.32923626338181317,0.92
UFC1,0.560439595030194,0.94
USP21,0.4771568070793731,1.0
PPOX,0.906576115975678,0.86
B4GALT3,0.731552632917817,0.96
ADAMTS4,0.4513907995141288,0.96
NDUFS2,0.46615465647672544,0.92
FCER1G,0.9588226178518281,0.86
APOA2,2.140437777176578,0.88
TOMM40L,0.5858657791839935,0.92
MPZ,0.5980357730160963,0.88
SDHC,0.6244654470831457,0.88
ENSG00000289106,0.4498199850732005,0.94
CFAP126,0.3975108098302845,0.9
ENSG00000288670,0.6196429313534624,0.88
ENSG00000283696,0.434450612984271,0.96
FCGR2A,1.0627760962903234,0.94
ENSG00000294554,0.9146253942407142,0.8
HSPA6,1.0747800107672358,0.9
ENSG00000298116,0.7090251658819141,0.86
FCGR3A,0.7643410359867803,0.96
FCGR2C,0.9320741235837242,0.84
ENSG00000310471,0.9990324722142575,0.88
FCGR3B,1.3122777085483475,0.92
ENSG00000301529,0.6200950038356129,0.9
FCGR2B,0.8524239084050186,0.84
FCRLA,1.091483844269446,0.92
FCRLB,0.5212772452424971,0.94
DUSP12,0.48462445946026705,0.9
ATF6,0.8003529031942739,0.88
ENSG00000293219,0.46393090415545024,0.88
OLFML2B,0.9886601185213528,0.96
NOS1AP,0.5624435279962069,0.92
C1orf226,0.8284338476213774,0.92
SH2D1B,1.7832233317831219,0.9
UHMK1,0.8242681063853708,0.86
UAP1,0.9703755656771227,0.94
DDR2,0.556432880653556,0.98
HSD17B7,0.6251244580910171,0.9
RGS5,0.7623704597093284,0.88
NUF2,0.7141974353160107,0.92
PBX1,1.0216464537489371,0.92
ENSG00000269887,0.5512678135842194,0.82
MGST3,0.6042369181611433,0.9
ALDH9A1,0.5328025304339892,0.9
TMCO1,0.7914493502568812,0.92
UCK2,0.5354521147639142,0.88
POGK,0.6155392956926866,0.84
TADA1,0.6166891914984952,0.84
ILDR2,0.49707050453188456,0.82
GPA33,0.7008444141464659,0.78
POU2F1,0.6079308802728599,0.88
CD247,1.6376746994571427,0.86
ENSG00000287218,0.5187834797347922,0.86
CREG1,0.6823137834535358,0.82
ENSG00000241666,0.658085326743094,0.88
RCSD1,0.5656651865085913,0.96
MPZL1,1.3788362016036326,0.94
MPC2,0.5307800922085625,0.88
DCAF6,0.4724759427397106,0.92
TIPRL,0.5120622485436044,0.92
SFT2D2,0.7550430036503603,0.82
TBX19,0.5105082348403936,0.9
XCL2,1.514404203929933,0.82
XCL1,1.3281657856793254,0.92
ATP1B1,0.6909076175069325,0.82
NME7,0.40750846339385904,0.94
BLZF1,0.7427938276539149,0.9
SLC19A2,0.7270411131128247,0.9
ENSG00000213062,0.896471185586128,0.92
F5,1.039078366989157,0.88
SELP,0.9043292337520253,0.9
FIRRM,0.5338941344166068,0.88
SELL,0.8539965183042758,0.88
METTL18,0.5698666912656115,0.78
SCYL3,0.6999250617792604,0.88
KIFAP3,0.6209996957202413,0.9
GORAB,0.614154004139691,0.88
FMO3,0.8336156167569668,0.86
FMO4,0.40393896016573166,0.84
PRRC2C,0.7553512808859679,0.84
PFN1P1,0.4618147476360367,0.92
VAMP4,0.6649349135739051,0.82
METTL13,0.6609650158636413,0.98
DNM3,0.5515364059134759,0.92
PIGC,0.5562731522923183,0.9
SUCO,0.8484973129976323,0.84
FASLG,1.2989112936997178,0.9
TNFSF4,0.593158400153253,0.92
PRDX6-AS1,0.6089212646210678,0.9
PRDX6,0.5411844864086846,0.86
KLHL20,0.6584340219510216,0.9
CENPL,0.6479904616695109,0.88
DARS2,0.547503920805536,0.9
GAS5,0.9852271029278169,0.9
ZBTB37,0.8178465578581962,0.86
SERPINC1,1.0383136852251267,0.86
RC3H1,0.6625001423672044,0.86
RABGAP1L,0.6400824589461425,0.9
CACYBP,0.9966295913351775,0.92
MRPS14,0.571039878450206,0.92
KIAA0040,1.1606296562313962,0.92
LINC02803,0.5119830078764032,0.94
COP1,0.8292881918448889,0.92
ENSG00000228686,0.3826410448374436,0.78
COP1-DT,0.444725833751902,0.94
CRYZL2P,0.5279217734538447,0.86
RASAL2,0.3419619417033884,0.92
ENSG00000213058,1.2299316750105087,0.88
RALGPS2,0.7347154220277486,0.88
FAM20B,0.6772407359606304,0.88
TOR3A,0.5680877139929017,0.9
ABL2,0.5878426867059173,0.96
SOAT1,0.6160301878545902,0.88
LINC02818,0.4710335942479481,0.84
TOR1AIP2,0.5814198528342904,0.86
ENSG00000272906,0.45026507388907183,0.92
TOR1AIP1,0.9388828470139287,0.88
CEP350,0.6217090024044741,0.86
QSOX1,0.6602717437335953,0.88
LHX4,1.174216753694781,0.9
ACBD6,0.77315456451833,0.96
XPR1,0.49349098193860275,0.92
KIAA1614,0.8821016138266103,0.9
ENSG00000243155,0.8280453276555526,0.94
STX6,0.4301876296422175,0.88
MR1,0.6423472495708553,0.88
IER5,1.1993118593805718,0.88
CACNA1E,1.2808190593279838,0.88
ENSG00000302070,0.4843677030394286,0.92
GLUL,1.0099404868769963,0.92
RNASEL,1.0705942077991994,0.9
RGS16,0.9203119582009204,0.92
NPL,0.7330649293032205,0.94
DHX9,0.5163426654675661,0.94
LAMC1,0.7330404834411243,0.88
NMNAT2,0.7011614520394984,0.92
SMG7,0.33867783496180814,0.9
NCF2,0.674444993710368,0.86
ENSG00000306750,0.6359801948431688,0.88
ARPC5,0.7710848784068844,0.92
RGL1,0.9539015889070714,0.92
COLGALT2,1.1950385141013258,0.92
TSEN15,0.7313682491984257,0.82
C1orf21,1.4662622215507108,0.84
EDEM3,1.1156549436029382,0.88
NIBAN1,1.1760191165093963,0.92
RNF2,0.591707669904694,0.92
TRMT1L,0.8575927257034729,0.96
SWT1,0.6142086981168297,0.92
IVNS1ABP,1.020327595399225,0.9
ENSG00000273004,0.6065297191643169,0.9
PRG4,0.905314386027423,0.9
TPR,0.5715805603142992,0.88
ODR4,0.5965190756740099,0.84
PTGS2,2.199247001013481,0.88
PLA2G4A,0.7696034038343301,0.94
LINC01036,1.0168768784270736,0.86
RGS18,1.43621262833186,0.9
ENSG00000285280,0.5087928908340781,0.9
RGS1,2.5272085325590345,0.88
RGS2,1.2406546128904308,0.98
UCHL5,0.6737512052079242,0.9
RO60,0.7383773094202583,0.88
GLRX2,0.5482990762497622,0.9
CDC73,0.5327859198386788,0.84
CFH,0.8295305164380765,0.92
ASPM,0.8863411363924847,0.88
ZBTB41,0.7874693127447371,0.9
DENND1B,0.7534886759042955,0.88
NEK7,1.044995182233272,0.8
PTPRC,0.817201004918453,0.84
MIR181A1HG,0.6174564735639211,0.9
LINC00862,0.7798610430404884,0.88
ZNF281,1.0461185859581787,0.88
KIF14,0.6419290035711113,0.92
DDX59,0.8064374393039754,0.92
CAMSAP2,0.5077555828981147,0.88
GPR25,0.5889536040545659,0.96
INAVA,0.5047819625536671,0.9
KIF21B,0.6284082319105277,0.88
ENSG00000234132,0.5233274196264531,0.86
TMEM9,0.5653429913359442,0.92
PKP1,0.6348500836757112,0.9
TNNT2,0.7480299044809091,0.9
TNNI1,1.4793050329851871,0.86
PHLDA3,0.5405181618898754,0.88
CSRP1,0.5373321830683742,0.86
CSRP1-AS1,0.5339426779396061,0.86
NAV1,0.7757403064008523,0.9
IPO9,0.6698258362671521,0.9
SHISA4,1.17090328068072,0.9
LMOD1,0.6420632522508493,0.9
TIMM17A,0.5269854300395008,0.88
RNPEP,0.5911217729602684,0.9
ELF3-AS1,0.555671249478837,0.86
ELF3,0.6230335349601576,0.94
ARL8A,0.42766247892080866,0.84
PTPN7,0.9180469494159159,0.92
LGR6,1.9341896571493329,0.92
UBE2T,0.7949731169288259,0.88
PPP1R12B,0.8824218224000735,0.92
RPS27P8,0.3720402516839313,0.92
SYT2,0.43483617923443973,0.84
KDM5B,0.6699787139118264,0.86
RABIF,0.7182429527955745,0.94
KLHL12,0.8029585971027849,0.86
ADIPOR1,0.7542601220110264,0.88
CYB5R1,0.581653947560962,0.96
TMEM183A,0.2794883913008525,0.96
PPFIA4,0.7104347723956178,0.86
MYBPH,0.9113201262590189,0.9
CHI3L1,1.760302652919444,0.88
CHIT1,1.6163605027168,0.98
LINC01353,0.3113387754878562,0.88
BTG2-DT,0.5568908697860131,0.84
BTG2,0.8265836328939117,0.9
FMOD,0.6904202100219422,0.94
PRELP,0.8151647653841065,0.92
ATP2B4,0.6820792370101006,0.86
LAX1,1.085152361518178,0.9
ZC3H11A,0.3113394934612058,0.8
SNRPE,0.6410349955692465,0.92
SOX13,1.1532128293144992,0.9
ETNK2,0.6646898734283287,0.92
PLEKHA6,0.3769355070817641,0.86
PPP1R15B,0.9060465954223332,0.84
PIK3C2B,1.0300620449253957,0.86
MDM4,0.6253560205462816,0.86
LRRN2,0.8386396788010462,0.86
ENSG00000240219,0.9277678137642108,0.9
NFASC,0.3783722208688945,0.86
TMEM81,0.6268965616658034,0.96
RBBP5,0.6542371148867091,0.9
DSTYK,0.5620582384011871,0.9
